CodeUC,Days,TTS,Length,Pheno_stage,Date
3-BM-cog-F-F7-1-A,26,209.8,25.1370792045,2,2010-08-23 00:00:00
3-BM-cog-F-B10-1-L,37,309.67,28.0432976719,2,2010-08-24 00:00:00
3-BM-cog-F-B11-1-A,26,214.41,15.1342841109,2,2010-08-24 00:00:00
3-BM-cog-F-B14-1-L,42,354.595,16.4035702574,2,2010-08-24 00:00:00
3-BM-cog-F-B14-2-A,35,291.265,41.2223553498,2,2010-08-24 00:00:00
3-BM-cog-F-B8-1-A,32,262.165,27.7048707167,2,2010-08-24 00:00:00
3-BM-cog-F-B9-1-A,37,309.67,23.6143455415,2,2010-08-24 00:00:00
3-BM-cog-F-B9-2-L,25,207.145,20.1992472269,2,2010-08-24 00:00:00
3-BM-cog-F-F3-1-A,27,220.365,22.8747772577,2,2010-08-24 00:00:00
3-BM-cog-F-F4-1-A,33,273.165,25.3078792973,2,2010-08-24 00:00:00
3-BM-cog-F-F7-1-A,27,220.365,25.9945136145,2,2010-08-24 00:00:00
3-BM-cog-F-B10-1-L,38,318.295,28.2894725577,2,2010-08-25 00:00:00
3-BM-cog-F-B11-1-A,27,223.035,15.5873734196,2,2010-08-25 00:00:00
3-BM-cog-F-B14-1-L,43,363.22,16.4185392454,2,2010-08-25 00:00:00
3-BM-cog-F-B14-2-A,36,299.89,41.6946633287,2,2010-08-25 00:00:00
3-BM-cog-F-B8-1-A,33,270.79,28.2851594779,2,2010-08-25 00:00:00
3-BM-cog-F-B9-1-A,38,318.295,23.6888160905,2,2010-08-25 00:00:00
3-BM-cog-F-B9-2-L,26,215.77,20.639670121,2,2010-08-25 00:00:00
3-BM-cog-F-F3-1-A,28,228.99,23.754937915,2,2010-08-25 00:00:00
3-BM-cog-F-F4-1-A,34,281.79,25.5577533211,2,2010-08-25 00:00:00
3-BM-cog-F-F7-1-A,28,228.99,26.6076819863,2,2010-08-25 00:00:00
3-BM-cog-F-B10-1-L,39,327.425,28.5120093241,2,2010-08-26 00:00:00
3-BM-cog-F-B11-1-A,28,232.165,16.0136299101,2,2010-08-26 00:00:00
3-BM-cog-F-B14-1-L,44,372.35,16.4318714009,2,2010-08-26 00:00:00
3-BM-cog-F-B14-2-A,37,309.02,42.1237837074,2,2010-08-26 00:00:00
3-BM-cog-F-B8-1-A,34,279.92,28.8219069769,2,2010-08-26 00:00:00
3-BM-cog-F-B9-1-A,39,327.425,23.7554247552,2,2010-08-26 00:00:00
3-BM-cog-F-B9-2-L,27,224.9,21.0477063865,2,2010-08-26 00:00:00
3-BM-cog-F-F3-1-A,29,238.12,24.5964027262,2,2010-08-26 00:00:00
3-BM-cog-F-F4-1-A,35,290.92,25.7841013103,2,2010-08-26 00:00:00
3-BM-cog-F-F7-1-A,29,238.12,27.1776751386,2,2010-08-26 00:00:00
3-BM-cog-F-B10-1-L,40,336.1,28.6920004941,2,2010-08-27 00:00:00
3-BM-cog-F-B11-1-A,29,240.84,16.3706372103,2,2010-08-27 00:00:00
3-BM-cog-F-B14-1-L,45,381.025,16.442518901,2,2010-08-27 00:00:00
3-BM-cog-F-B14-2-A,38,317.695,42.4723767218,2,2010-08-27 00:00:00
3-BM-cog-F-B8-1-A,35,288.595,29.264770559,2,2010-08-27 00:00:00
3-BM-cog-F-B9-1-A,40,336.1,23.8088121276,2,2010-08-27 00:00:00
3-BM-cog-F-B9-2-L,28,233.575,21.3848505763,2,2010-08-27 00:00:00
3-BM-cog-F-F3-1-A,30,246.795,25.3114123473,2,2010-08-27 00:00:00
3-BM-cog-F-F4-1-A,36,299.595,25.9675005638,2,2010-08-27 00:00:00
3-BM-cog-F-F7-1-A,30,246.795,27.6500336092,2,2010-08-27 00:00:00
3-BM-cog-F-B10-1-L,41,345.415,28.8559211388,2,2010-08-28 00:00:00
3-BM-cog-F-B11-1-A,30,250.155,16.705779624,2,2010-08-28 00:00:00
3-BM-cog-F-B14-1-L,46,390.34,16.4521119711,2,2010-08-28 00:00:00
3-BM-cog-F-B14-2-A,39,327.01,42.7910307325,2,2010-08-28 00:00:00
3-BM-cog-F-B8-1-A,36,297.91,29.6750828553,2,2010-08-28 00:00:00
3-BM-cog-F-B9-1-A,41,345.415,23.8570588687,2,2010-08-28 00:00:00
3-BM-cog-F-B9-2-L,29,242.89,21.6976010368,2,2010-08-28 00:00:00
3-BM-cog-F-F3-1-A,31,256.11,25.9913104073,2,2010-08-28 00:00:00
3-BM-cog-F-F4-1-A,37,308.91,26.1347789117,2,2010-08-28 00:00:00
3-BM-cog-F-F7-1-A,31,256.11,28.0893489959,2,2010-08-28 00:00:00
3-BM-cog-F-B10-1-L,42,353.91,28.9826393963,2,2010-08-29 00:00:00
3-BM-cog-F-B11-1-A,31,258.65,16.971678835,2,2010-08-29 00:00:00
3-BM-cog-F-B14-1-L,47,398.835,16.4594610568,2,2010-08-29 00:00:00
3-BM-cog-F-B14-2-A,40,335.505,43.0381432736,2,2010-08-29 00:00:00
3-BM-cog-F-B8-1-A,37,306.405,29.9969487231,2,2010-08-29 00:00:00
3-BM-cog-F-B9-1-A,42,353.91,23.8941141082,2,2010-08-29 00:00:00
3-BM-cog-F-B9-2-L,30,251.385,21.9431963428,2,2010-08-29 00:00:00
3-BM-cog-F-F3-1-A,32,264.605,26.5368230068,2,2010-08-29 00:00:00
3-BM-cog-F-F4-1-A,38,317.405,26.2642590545,2,2010-08-29 00:00:00
3-BM-cog-F-F7-1-A,32,264.605,28.4351003995,2,2010-08-29 00:00:00
3-BM-cog-F-B10-1-L,43,363.04,29.0981429121,2,2010-08-30 00:00:00
3-BM-cog-F-B11-1-A,32,267.78,17.2194178733,2,2010-08-30 00:00:00
3-BM-cog-F-B14-1-L,48,407.965,16.4661096282,2,2010-08-30 00:00:00
3-BM-cog-F-B14-2-A,41,344.635,43.2639798011,2,2010-08-30 00:00:00
3-BM-cog-F-B8-1-A,38,315.535,30.2939543188,2,2010-08-30 00:00:00
3-BM-cog-F-B9-1-A,43,363.04,23.9277079369,2,2010-08-30 00:00:00
3-BM-cog-F-B9-2-L,31,260.515,22.1700262058,2,2010-08-30 00:00:00
3-BM-cog-F-F3-1-A,33,273.735,27.0500028702,2,2010-08-30 00:00:00
3-BM-cog-F-F4-1-A,39,326.535,26.3824065251,2,2010-08-30 00:00:00
3-BM-cog-F-F7-1-A,33,273.735,28.7550354833,2,2010-08-30 00:00:00
3-BM-cog-F-B10-1-L,44,372.065,29.1943475525,2,2010-08-31 00:00:00
3-BM-cog-F-B11-1-A,33,276.805,17.4297966569,2,2010-08-31 00:00:00
3-BM-cog-F-B14-1-L,49,416.99,16.4716112254,2,2010-08-31 00:00:00
3-BM-cog-F-B14-2-A,42,353.66,43.4525163568,2,2010-08-31 00:00:00
3-BM-cog-F-B8-1-A,39,324.56,30.544019785,2,2010-08-31 00:00:00
3-BM-cog-F-B9-1-A,44,372.065,23.9555572715,2,2010-08-31 00:00:00
3-BM-cog-F-B9-2-L,32,269.54,22.361158742,2,2010-08-31 00:00:00
3-BM-cog-F-F3-1-A,34,282.76,27.4895734901,2,2010-08-31 00:00:00
3-BM-cog-F-F4-1-A,40,335.56,26.4809055847,2,2010-08-31 00:00:00
3-BM-cog-F-F7-1-A,34,282.76,29.0250706734,2,2010-08-31 00:00:00
3-BM-cog-F-B10-1-L,45,381.815,29.2813243663,2,2010-09-01 00:00:00
3-BM-cog-F-B11-1-A,34,286.555,17.6232388611,2,2010-09-01 00:00:00
3-BM-cog-F-B14-1-L,50,426.74,16.4765571363,2,2010-09-01 00:00:00
3-BM-cog-F-B14-2-A,43,363.41,43.623309228,2,2010-09-01 00:00:00
3-BM-cog-F-B8-1-A,40,334.31,30.7722319448,2,2010-09-01 00:00:00
3-BM-cog-F-B9-1-A,45,381.815,23.9806331641,2,2010-09-01 00:00:00
3-BM-cog-F-B9-2-L,33,279.29,22.5357094768,2,2010-09-01 00:00:00
3-BM-cog-F-F3-1-A,35,292.51,27.8968587334,2,2010-09-01 00:00:00
3-BM-cog-F-F4-1-A,41,345.31,26.5700289824,2,2010-09-01 00:00:00
3-BM-cog-F-F7-1-A,35,292.51,29.2720391157,2,2010-09-01 00:00:00
3-BM-cog-F-B10-1-L,46,390.675,29.3474732781,2,2010-09-02 00:00:00
3-BM-cog-F-B11-1-A,35,295.415,17.7724680996,2,2010-09-02 00:00:00
3-BM-cog-F-B14-1-L,51,435.6,16.4803010222,2,2010-09-02 00:00:00
3-BM-cog-F-B14-2-A,44,372.27,43.7534202485,2,2010-09-02 00:00:00
3-BM-cog-F-B8-1-A,41,343.17,30.9471685835,2,2010-09-02 00:00:00
3-BM-cog-F-B9-1-A,46,390.675,23.9996396624,2,2010-09-02 00:00:00
3-BM-cog-F-B9-2-L,34,288.15,22.669590282,2,2010-09-02 00:00:00
3-BM-cog-F-F3-1-A,36,301.37,28.2131075181,2,2010-09-02 00:00:00
3-BM-cog-F-F4-1-A,42,354.17,26.6378564251,2,2010-09-02 00:00:00
3-BM-cog-F-F7-1-A,36,301.37,29.4616980117,2,2010-09-02 00:00:00
3-BM-cog-F-B10-1-L,47,399.475,29.4029300644,2,2010-09-03 00:00:00
3-BM-cog-F-B11-1-A,36,304.215,17.899008519,2,2010-09-03 00:00:00
3-BM-cog-F-B14-1-L,52,444.4,16.4834280791,2,2010-09-03 00:00:00
3-BM-cog-F-B14-2-A,45,381.07,43.8626453346,2,2010-09-03 00:00:00
3-BM-cog-F-B8-1-A,42,351.97,31.0947531668,2,2010-09-03 00:00:00
3-BM-cog-F-B9-1-A,47,399.475,24.0155311943,2,2010-09-03 00:00:00
3-BM-cog-F-B9-2-L,35,296.95,22.7825912853,2,2010-09-03 00:00:00
3-BM-cog-F-F3-1-A,37,310.17,28.4826868651,2,2010-09-03 00:00:00
3-BM-cog-F-F4-1-A,43,362.97,26.6947510699,2,2010-09-03 00:00:00
3-BM-cog-F-F7-1-A,37,310.17,29.62193611,2,2010-09-03 00:00:00
3-BM-cog-F-B10-1-L,48,408.72,29.4518994075,2,2010-09-04 00:00:00
3-BM-cog-F-B11-1-A,37,313.46,18.0118494918,2,2010-09-04 00:00:00
3-BM-cog-F-B14-1-L,53,453.645,16.4861805179,2,2010-09-04 00:00:00
3-BM-cog-F-B14-2-A,46,390.315,43.9592030952,2,2010-09-04 00:00:00
3-BM-cog-F-B8-1-A,43,361.215,31.2257800333,2,2010-09-04 00:00:00
3-BM-cog-F-B9-1-A,48,408.72,24.0295313649,2,2010-09-04 00:00:00
3-BM-cog-F-B9-2-L,36,306.195,22.8829552306,2,2010-09-04 00:00:00
3-BM-cog-F-F3-1-A,38,319.415,28.7241831008,2,2010-09-04 00:00:00
3-BM-cog-F-F4-1-A,44,372.215,26.7450133194,2,2010-09-04 00:00:00
3-BM-cog-F-F7-1-A,38,319.415,29.7643760484,2,2010-09-04 00:00:00
3-BM-cog-F-B10-1-L,49,418.61,29.495446236,2,2010-09-05 00:00:00
3-BM-cog-F-B11-1-A,38,323.35,18.1130768659,2,2010-09-05 00:00:00
3-BM-cog-F-B14-1-L,54,463.535,16.4886212627,2,2010-09-05 00:00:00
3-BM-cog-F-B14-2-A,47,400.205,44.0451555741,2,2010-09-05 00:00:00
3-BM-cog-F-B8-1-A,44,371.105,31.3428592336,2,2010-09-05 00:00:00
3-BM-cog-F-B9-1-A,49,418.61,24.0419558621,2,2010-09-05 00:00:00
3-BM-cog-F-B9-2-L,37,316.085,22.9726679321,2,2010-09-05 00:00:00
3-BM-cog-F-F3-1-A,39,329.305,28.941714301,2,2010-09-05 00:00:00
3-BM-cog-F-F4-1-A,45,382.105,26.7897282177,2,2010-09-05 00:00:00
3-BM-cog-F-F7-1-A,39,329.305,29.891796237,2,2010-09-05 00:00:00
3-BM-cog-F-B10-1-L,50,427.65,29.5285679492,2,2010-09-06 00:00:00
3-BM-cog-F-B11-1-A,39,332.39,18.1906327317,2,2010-09-06 00:00:00
3-BM-cog-F-B14-1-L,55,472.575,16.490473355,2,2010-09-06 00:00:00
3-BM-cog-F-B14-2-A,48,409.245,44.110585828,2,2010-09-06 00:00:00
3-BM-cog-F-B8-1-A,45,380.145,31.4322657808,2,2010-09-06 00:00:00
3-BM-cog-F-B9-1-A,50,427.65,24.0513899709,2,2010-09-06 00:00:00
3-BM-cog-F-B9-2-L,38,325.125,23.0411968766,2,2010-09-06 00:00:00
3-BM-cog-F-F3-1-A,40,338.345,29.1089494593,2,2010-09-06 00:00:00
3-BM-cog-F-F4-1-A,46,391.145,26.823749925,2,2010-09-06 00:00:00
3-BM-cog-F-F7-1-A,40,338.345,29.9891905026,2,2010-09-06 00:00:00
3-BM-cog-F-B10-1-L,51,436.86,29.5568297472,2,2010-09-07 00:00:00
3-BM-cog-F-B11-1-A,40,341.6,18.2571969195,2,2010-09-07 00:00:00
3-BM-cog-F-B14-1-L,56,481.785,16.4920507377,2,2010-09-07 00:00:00
3-BM-cog-F-B14-2-A,49,418.455,44.1664530525,2,2010-09-07 00:00:00
3-BM-cog-F-B8-1-A,46,389.355,31.5087984162,2,2010-09-07 00:00:00
3-BM-cog-F-B9-1-A,51,436.86,24.059428943,2,2010-09-07 00:00:00
3-BM-cog-F-B9-2-L,39,334.335,23.0998723096,2,2010-09-07 00:00:00
3-BM-cog-F-F3-1-A,41,347.555,29.2528810399,2,2010-09-07 00:00:00
3-BM-cog-F-F4-1-A,47,400.355,26.8527875631,2,2010-09-07 00:00:00
3-BM-cog-F-F7-1-A,41,347.555,30.0726232999,2,2010-09-07 00:00:00
3-BM-cog-F-B10-1-L,52,446.855,29.5822752405,2,2010-09-08 00:00:00
3-BM-cog-F-B11-1-A,41,351.595,18.3174361501,2,2010-09-08 00:00:00
3-BM-cog-F-B14-1-L,57,491.78,16.4934686124,2,2010-09-08 00:00:00
3-BM-cog-F-B14-2-A,50,428.45,44.2167826327,2,2010-09-08 00:00:00
3-BM-cog-F-B8-1-A,47,399.35,31.5778981062,2,2010-09-08 00:00:00
3-BM-cog-F-B9-1-A,52,446.855,24.0666582727,2,2010-09-08 00:00:00
3-BM-cog-F-B9-2-L,40,344.33,23.1528603452,2,2010-09-08 00:00:00
3-BM-cog-F-F3-1-A,42,357.55,29.3834543193,2,2010-09-08 00:00:00
3-BM-cog-F-F4-1-A,48,410.35,26.8789378103,2,2010-09-08 00:00:00
3-BM-cog-F-F7-1-A,42,357.55,30.1480026703,2,2010-09-08 00:00:00
3-BM-cog-F-B10-1-L,53,456.235,29.6020394186,2,2010-09-09 00:00:00
3-BM-cog-F-B11-1-A,42,360.975,18.3644284646,2,2010-09-09 00:00:00
3-BM-cog-F-B14-1-L,58,501.16,16.4945683985,2,2010-09-09 00:00:00
3-BM-cog-F-B14-2-A,51,437.83,44.255894271,2,2010-09-09 00:00:00
3-BM-cog-F-B8-1-A,48,408.73,31.6316966904,2,2010-09-09 00:00:00
3-BM-cog-F-B9-1-A,53,456.235,24.0722678976,2,2010-09-09 00:00:00
3-BM-cog-F-B9-2-L,41,353.71,23.1941223463,2,2010-09-09 00:00:00
3-BM-cog-F-F3-1-A,43,366.93,29.4855244394,2,2010-09-09 00:00:00
3-BM-cog-F-F4-1-A,49,419.73,26.8992534617,2,2010-09-09 00:00:00
3-BM-cog-F-F7-1-A,43,366.93,30.2067230571,2,2010-09-09 00:00:00
3-BM-cog-F-B10-1-L,54,466.275,29.6195427727,2,2010-09-10 00:00:00
3-BM-cog-F-B11-1-A,43,371.015,18.4061943696,2,2010-09-10 00:00:00
3-BM-cog-F-B14-1-L,59,511.2,16.4955412769,2,2010-09-10 00:00:00
3-BM-cog-F-B14-2-A,52,447.87,44.2905460589,2,2010-09-10 00:00:00
3-BM-cog-F-B8-1-A,49,418.77,31.6794343133,2,2010-09-10 00:00:00
3-BM-cog-F-B9-1-A,54,466.275,24.0772317668,2,2010-09-10 00:00:00
3-BM-cog-F-B9-2-L,42,363.75,23.2307411745,2,2010-09-10 00:00:00
3-BM-cog-F-F3-1-A,44,376.97,29.5763978437,2,2010-09-10 00:00:00
3-BM-cog-F-F4-1-A,50,429.77,26.91724818,2,2010-09-10 00:00:00
3-BM-cog-F-F7-1-A,44,376.97,30.258851956,2,2010-09-10 00:00:00
3-BM-cog-F-B10-1-L,55,475.88,29.6333593001,2,2010-09-11 00:00:00
3-BM-cog-F-B11-1-A,44,380.62,18.4392622524,2,2010-09-11 00:00:00
3-BM-cog-F-B14-1-L,60,520.805,16.4963085018,2,2010-09-11 00:00:00
3-BM-cog-F-B14-2-A,53,457.475,44.3179083305,2,2010-09-11 00:00:00
3-BM-cog-F-B8-1-A,50,428.375,31.7171785995,2,2010-09-11 00:00:00
3-BM-cog-F-B9-1-A,55,475.88,24.0811473717,2,2010-09-11 00:00:00
3-BM-cog-F-B9-2-L,43,373.355,23.2596978658,2,2010-09-11 00:00:00
3-BM-cog-F-F3-1-A,45,386.575,29.6484502196,2,2010-09-11 00:00:00
3-BM-cog-F-F4-1-A,51,439.375,26.9314545461,2,2010-09-11 00:00:00
3-BM-cog-F-F7-1-A,45,386.575,30.3000842162,2,2010-09-11 00:00:00
3-BM-cog-F-B10-1-L,56,484.44,29.6436638789,2,2010-09-12 00:00:00
3-BM-cog-F-B11-1-A,45,389.18,18.4639820874,2,2010-09-12 00:00:00
3-BM-cog-F-B14-1-L,61,529.365,16.4968802908,2,2010-09-12 00:00:00
3-BM-cog-F-B14-2-A,54,466.035,44.3383209232,2,2010-09-12 00:00:00
3-BM-cog-F-B8-1-A,51,436.935,31.7453645011,2,2010-09-12 00:00:00
3-BM-cog-F-B9-1-A,56,484.44,24.0840661422,2,2010-09-12 00:00:00
3-BM-cog-F-B9-2-L,44,381.915,23.2813236245,2,2010-09-12 00:00:00
3-BM-cog-F-F3-1-A,46,395.135,29.7023729641,2,2010-09-12 00:00:00
3-BM-cog-F-F4-1-A,52,447.935,26.9420510063,2,2010-09-12 00:00:00
3-BM-cog-F-F7-1-A,46,395.135,30.3308839936,2,2010-09-12 00:00:00
3-BM-cog-F-B10-1-L,57,494.06,29.653358469,2,2010-09-13 00:00:00
3-BM-cog-F-B11-1-A,46,398.8,18.4872834507,2,2010-09-13 00:00:00
3-BM-cog-F-B14-1-L,62,538.985,16.4974179056,2,2010-09-13 00:00:00
3-BM-cog-F-B14-2-A,55,475.655,44.3575293798,2,2010-09-13 00:00:00
3-BM-cog-F-B8-1-A,52,446.555,31.7719097564,2,2010-09-13 00:00:00
3-BM-cog-F-B9-1-A,57,494.06,24.0868109268,2,2010-09-13 00:00:00
3-BM-cog-F-B9-2-L,45,391.535,23.3016922136,2,2010-09-13 00:00:00
3-BM-cog-F-F3-1-A,47,404.755,29.7532486862,2,2010-09-13 00:00:00
3-BM-cog-F-F4-1-A,53,457.555,26.952021084,2,2010-09-13 00:00:00
3-BM-cog-F-F7-1-A,47,404.755,30.3598981705,2,2010-09-13 00:00:00
3-BM-cog-F-B10-1-L,58,502.175,29.6602286653,2,2010-09-14 00:00:00
3-BM-cog-F-B11-1-A,47,406.915,18.5038226509,2,2010-09-14 00:00:00
3-BM-cog-F-B14-1-L,63,547.1,16.4977987017,2,2010-09-14 00:00:00
3-BM-cog-F-B14-2-A,56,483.77,44.3711441695,2,2010-09-14 00:00:00
3-BM-cog-F-B8-1-A,53,454.67,31.7907377604,2,2010-09-14 00:00:00
3-BM-cog-F-B9-1-A,58,502.175,24.088755346,2,2010-09-14 00:00:00
3-BM-cog-F-B9-2-L,46,399.65,23.31614019,2,2010-09-14 00:00:00
3-BM-cog-F-F3-1-A,48,412.87,29.7893878504,2,2010-09-14 00:00:00
3-BM-cog-F-F4-1-A,54,465.67,26.9590870273,2,2010-09-14 00:00:00
3-BM-cog-F-F7-1-A,48,412.87,30.3804815616,2,2010-09-14 00:00:00
3-BM-cog-F-B10-1-L,59,510.475,29.6662110584,2,2010-09-15 00:00:00
3-BM-cog-F-B11-1-A,48,415.215,18.5182424356,2,2010-09-15 00:00:00
3-BM-cog-F-B14-1-L,64,555.4,16.49813016,2,2010-09-15 00:00:00
3-BM-cog-F-B14-2-A,57,492.07,44.3830012525,2,2010-09-15 00:00:00
3-BM-cog-F-B8-1-A,54,462.97,31.8071437804,2,2010-09-15 00:00:00
3-BM-cog-F-B9-1-A,59,510.475,24.090448019,2,2010-09-15 00:00:00
3-BM-cog-F-B9-2-L,47,407.95,23.3287302636,2,2010-09-15 00:00:00
3-BM-cog-F-F3-1-A,49,421.17,29.8209148237,2,2010-09-15 00:00:00
3-BM-cog-F-F4-1-A,55,473.97,26.9652402229,2,2010-09-15 00:00:00
3-BM-cog-F-F7-1-A,49,421.17,30.3984200248,2,2010-09-15 00:00:00
3-BM-cog-F-B10-1-L,60,518.49,29.6711332817,2,2010-09-16 00:00:00
3-BM-cog-F-B11-1-A,49,423.23,18.5301193123,2,2010-09-16 00:00:00
3-BM-cog-F-B14-1-L,65,563.415,16.4984027886,2,2010-09-16 00:00:00
3-BM-cog-F-B14-2-A,58,500.085,44.3927582475,2,2010-09-16 00:00:00
3-BM-cog-F-B8-1-A,55,470.985,31.8206501428,2,2010-09-16 00:00:00
3-BM-cog-F-B9-1-A,60,518.49,24.0918403915,2,2010-09-16 00:00:00
3-BM-cog-F-B9-2-L,48,415.965,23.3390955749,2,2010-09-16 00:00:00
3-BM-cog-F-F3-1-A,50,429.185,29.8468952683,2,2010-09-16 00:00:00
3-BM-cog-F-F4-1-A,56,481.985,26.9703032247,2,2010-09-16 00:00:00
3-BM-cog-F-F7-1-A,50,429.185,30.4131899832,2,2010-09-16 00:00:00
3-BM-cog-F-B10-1-L,61,526.25,29.6752151858,2,2010-09-17 00:00:00
3-BM-cog-F-B11-1-A,50,430.99,18.5399771436,2,2010-09-17 00:00:00
3-BM-cog-F-B14-1-L,66,571.175,16.4986288124,2,2010-09-17 00:00:00
3-BM-cog-F-B14-2-A,59,507.845,44.4008503319,2,2010-09-17 00:00:00
3-BM-cog-F-B8-1-A,56,478.745,31.8318560078,2,2010-09-17 00:00:00
3-BM-cog-F-B9-1-A,61,526.25,24.0929948306,2,2010-09-17 00:00:00
3-BM-cog-F-B9-2-L,49,423.725,23.3476957041,2,2010-09-17 00:00:00
3-BM-cog-F-F3-1-A,51,436.945,29.8684681552,2,2010-09-17 00:00:00
3-BM-cog-F-F4-1-A,57,489.745,26.9745020415,2,2010-09-17 00:00:00
3-BM-cog-F-F7-1-A,51,436.945,30.4254455925,2,2010-09-17 00:00:00
3-BM-cog-F-B10-1-L,62,534.74,29.6790233755,2,2010-09-18 00:00:00
3-BM-cog-F-B11-1-A,51,439.48,18.5491809653,2,2010-09-18 00:00:00
3-BM-cog-F-B14-1-L,67,579.665,16.4988396296,2,2010-09-18 00:00:00
3-BM-cog-F-B14-2-A,60,516.335,44.4084004493,2,2010-09-18 00:00:00
3-BM-cog-F-B8-1-A,57,487.235,31.8423147936,2,2010-09-18 00:00:00
3-BM-cog-F-B9-1-A,62,534.74,24.0940716715,2,2010-09-18 00:00:00
3-BM-cog-F-B9-2-L,50,432.215,23.3557227281,2,2010-09-18 00:00:00
3-BM-cog-F-F3-1-A,52,445.435,29.8886172355,2,2010-09-18 00:00:00
3-BM-cog-F-F4-1-A,58,498.235,26.9784194413,2,2010-09-18 00:00:00
3-BM-cog-F-F7-1-A,52,445.435,30.4368852609,2,2010-09-18 00:00:00
3-BM-cog-F-B10-1-L,63,543.775,29.6824359215,2,2010-09-19 00:00:00
3-BM-cog-F-B11-1-A,52,448.515,18.5574343336,2,2010-09-19 00:00:00
3-BM-cog-F-B14-1-L,68,588.7,16.4990285031,2,2010-09-19 00:00:00
3-BM-cog-F-B14-2-A,61,525.37,44.4151666986,2,2010-09-19 00:00:00
3-BM-cog-F-B8-1-A,58,496.27,31.851690545,2,2010-09-19 00:00:00
3-BM-cog-F-B9-1-A,63,543.775,24.0950364833,2,2010-09-19 00:00:00
3-BM-cog-F-B9-2-L,51,441.25,23.3629187408,2,2010-09-19 00:00:00
3-BM-cog-F-F3-1-A,53,454.47,29.9066916791,2,2010-09-19 00:00:00
3-BM-cog-F-F4-1-A,59,507.27,26.9819299637,2,2010-09-19 00:00:00
3-BM-cog-F-F7-1-A,53,454.47,30.4471412441,2,2010-09-19 00:00:00
3-BM-cog-F-B10-1-L,64,551.91,29.6850311204,2,2010-09-20 00:00:00
3-BM-cog-F-B11-1-A,53,456.65,18.5637145642,2,2010-09-20 00:00:00
3-BM-cog-F-B14-1-L,69,596.835,16.4991721128,2,2010-09-20 00:00:00
3-BM-cog-F-B14-2-A,62,533.505,44.4203126857,2,2010-09-20 00:00:00
3-BM-cog-F-B8-1-A,59,504.405,31.85882294,2,2010-09-20 00:00:00
3-BM-cog-F-B9-1-A,64,551.91,24.095770114,2,2010-09-20 00:00:00
3-BM-cog-F-B9-2-L,52,449.385,23.3683930796,2,2010-09-20 00:00:00
3-BM-cog-F-F3-1-A,54,462.605,29.9204489229,2,2010-09-20 00:00:00
3-BM-cog-F-F4-1-A,60,515.405,26.9845997436,2,2010-09-20 00:00:00
3-BM-cog-F-F7-1-A,54,462.605,30.4549438399,2,2010-09-20 00:00:00
3-BM-cog-F-B10-1-L,65,561.6,29.6876270484,2,2010-09-21 00:00:00
3-BM-cog-F-B11-1-A,54,466.34,18.5699997138,2,2010-09-21 00:00:00
3-BM-cog-F-B14-1-L,70,606.525,16.4993157403,2,2010-09-21 00:00:00
3-BM-cog-F-B14-2-A,63,543.195,44.4254604115,2,2010-09-21 00:00:00
3-BM-cog-F-B8-1-A,60,514.095,31.8659592873,2,2010-09-21 00:00:00
3-BM-cog-F-B9-1-A,65,561.6,24.0965038671,2,2010-09-21 00:00:00
3-BM-cog-F-B9-2-L,53,459.075,23.3738705657,2,2010-09-21 00:00:00
3-BM-cog-F-F3-1-A,55,472.295,29.9342202909,2,2010-09-21 00:00:00
3-BM-cog-F-F4-1-A,61,525.095,26.9872703351,2,2010-09-21 00:00:00
3-BM-cog-F-F7-1-A,55,472.295,30.4627512643,2,2010-09-21 00:00:00
3-BM-cog-F-B10-1-L,66,571.38,29.689791019,2,2010-09-22 00:00:00
3-BM-cog-F-B11-1-A,55,476.12,18.5752414392,2,2010-09-22 00:00:00
3-BM-cog-F-B14-1-L,71,616.305,16.4994354511,3,2010-09-22 00:00:00
3-BM-cog-F-B14-2-A,64,552.975,44.4297517893,2,2010-09-22 00:00:00
3-BM-cog-F-B8-1-A,61,523.875,31.8719096494,2,2010-09-22 00:00:00
3-BM-cog-F-B9-1-A,66,571.38,24.0971154612,2,2010-09-22 00:00:00
3-BM-cog-F-B9-2-L,54,468.855,23.3784378389,2,2010-09-22 00:00:00
3-BM-cog-F-F3-1-A,56,482.075,29.9457079788,2,2010-09-22 00:00:00
3-BM-cog-F-F4-1-A,62,534.875,26.9894965923,2,2010-09-22 00:00:00
3-BM-cog-F-F7-1-A,56,482.075,30.4692615639,2,2010-09-22 00:00:00
3-BM-cog-F-B10-1-L,67,582.115,29.6917332958,2,2010-09-23 00:00:00
3-BM-cog-F-B11-1-A,56,486.855,18.5799480314,2,2010-09-23 00:00:00
3-BM-cog-F-B14-1-L,72,627.04,16.4995428845,3,2010-09-23 00:00:00
3-BM-cog-F-B14-2-A,65,563.71,44.4336036985,2,2010-09-23 00:00:00
3-BM-cog-F-B8-1-A,62,534.61,31.8772515643,2,2010-09-23 00:00:00
3-BM-cog-F-B9-1-A,67,582.115,24.0976643495,2,2010-09-23 00:00:00
3-BM-cog-F-B9-2-L,55,479.59,23.3825381584,2,2010-09-23 00:00:00
3-BM-cog-F-F3-1-A,57,492.81,29.9560248631,2,2010-09-23 00:00:00
3-BM-cog-F-F4-1-A,63,545.61,26.991494811,2,2010-09-23 00:00:00
3-BM-cog-F-F7-1-A,57,492.81,30.4751064598,2,2010-09-23 00:00:00
