datesUnik;tempMoyheure;tempMoy
22/09/2009;22.10791667;23.045
23/09/2009;21.13979167;21.99
24/09/2009;21.87447917;22.295
25/09/2009;21.60885417;22.335
26/09/2009;20.92020833;22.265
27/09/2009;20.56791667;21.365
28/09/2009;20.36041667;21.065
29/09/2009;20.21572917;19.915
30/09/2009;19.301875;19.975
01/10/2009;20.6475;21.215
02/10/2009;19.55302083;19.945
03/10/2009;20.36385417;20.995
04/10/2009;19.824375;20.34
05/10/2009;22.00989583;22.61
06/10/2009;22.56635417;23.465
07/10/2009;22.95885417;23.73
08/10/2009;23.0128125;23.465
09/10/2009;23.17947917;24.47
10/10/2009;22.38260417;22.95
11/10/2009;22.55927083;23.88
12/10/2009;21.84979167;21.72
13/10/2009;22.12645833;22.71
14/10/2009;22.9184375;23.315
15/10/2009;22.8728125;23.475
16/10/2009;21.97385417;23.06
17/10/2009;22.10239583;21.905
18/10/2009;22.74645833;23.28
19/10/2009;23.60510417;24.46
20/10/2009;23.2884375;24.21
21/10/2009;23.5165625;23.715
22/10/2009;23.55364583;24.35
23/10/2009;21.92635417;22.48
24/10/2009;21.44083333;22.165
25/10/2009;20.7;20.9
26/10/2009;23.09447917;23.77
27/10/2009;22.39614583;22.905
28/10/2009;23.10041667;23.79
29/10/2009;23.94208333;24.79
30/10/2009;24.3703125;24.675
31/10/2009;23.690625;24.62
01/11/2009;23.83979167;23.89
02/11/2009;23.00520833;23.34
03/11/2009;23.8459375;23.84
04/11/2009;22.911875;23.815
05/11/2009;23.6425;23.795
06/11/2009;22.12333333;22.52
07/11/2009;20.28822917;21.61
08/11/2009;20.80375;20.685
09/11/2009;20.57552083;20.57
10/11/2009;23.0125;22.825
11/11/2009;23.59291667;24.105
12/11/2009;24.2078125;24.93
13/11/2009;23.7778125;23.52
14/11/2009;24.06697917;24.455
15/11/2009;24.28583333;24.045
16/11/2009;24.46135417;24.565
17/11/2009;24.38541667;24.25
18/11/2009;22.22385417;23.23
19/11/2009;22.95739583;23.65
20/11/2009;23.87989583;24.87
21/11/2009;21.76697917;21.265
22/11/2009;21.17375;20.4
23/11/2009;22.39479167;22.89
24/11/2009;23.1409375;23.745
25/11/2009;23.5765625;23.435
26/11/2009;24.83822917;25.555
27/11/2009;24.61270833;24.51
28/11/2009;25.9815625;26.565
29/11/2009;25.05614583;25.57
30/11/2009;24.9340625;25.305
01/12/2009;24.435;25.265
02/12/2009;25.5584375;26.15
03/12/2009;24.35083333;25.1
04/12/2009;26.16625;26.27
05/12/2009;26.67145833;26.895
06/12/2009;25.1921875;25.61
07/12/2009;24.78739583;25.475
08/12/2009;25.18822917;25.955
09/12/2009;24.3559375;25.06
10/12/2009;25.77895833;26.865
11/12/2009;24.8096875;25.315
12/12/2009;25.05;24.84
13/12/2009;24.83520833;25.45
14/12/2009;24.60270833;24.82
15/12/2009;25.11666667;24.685
16/12/2009;25.00635417;25.92
17/12/2009;25.5796875;25.745
18/12/2009;26.60083333;27.075
19/12/2009;26.66;26.86
20/12/2009;26.21604167;27.2
21/12/2009;26.4465625;27.095
22/12/2009;25.3965625;25.455
23/12/2009;25.4465625;25.615
24/12/2009;25.53739583;25.23
25/12/2009;25.96822917;26.56
26/12/2009;25.41989583;25.085
27/12/2009;25.92614583;25.365
28/12/2009;26.090625;26.52
29/12/2009;26.4578125;28.01
30/12/2009;27.41145833;27.775
31/12/2009;26.40416667;27.16
01/01/2010;26.4440625;26.635
02/01/2010;25.78145833;26.075
03/01/2010;25.69958333;26.535
04/01/2010;25.79427083;26.945
05/01/2010;26.61416667;27.125
06/01/2010;26.15979167;27.04
07/01/2010;24.76293103;25.565
12/01/2010;24.90965517;25.275
13/01/2010;26.41427083;26.995
14/01/2010;26.49895833;27.5
15/01/2010;25.86510417;27.375
16/01/2010;26.06802083;27.975
17/01/2010;25.8725;26.3
18/01/2010;24.64614583;25.105
19/01/2010;25.0878125;25.34
20/01/2010;25.24395833;25.65
21/01/2010;25.64895833;26.29
22/01/2010;27.04083333;27.005
23/01/2010;27.17020833;27.505
24/01/2010;26.34385417;26.675
25/01/2010;25.40318182;26.865
26/01/2010;28.02040541;27.595
27/01/2010;26.79739583;26.955
28/01/2010;25.7828125;26.23
29/01/2010;26.24166667;26.57
30/01/2010;25.67645833;25.91
31/01/2010;26.54666667;27.005
01/02/2010;26.09697917;27.55
02/02/2010;26.25947917;26.755
03/02/2010;27.20989583;27.605
04/02/2010;26.24802083;27.565
05/02/2010;24.80208333;25.1
06/02/2010;25.06541667;24.865
07/02/2010;24.88802083;25.815
08/02/2010;25.2884375;26.485
09/02/2010;24.38697917;25.26
10/02/2010;25.0909375;25.38
11/02/2010;24.6278125;24.865
12/02/2010;26.256875;28.17
13/02/2010;26.51145833;27.07
14/02/2010;26.64625;27.09
15/02/2010;26.3378125;25.93
16/02/2010;26.29052083;26.05
17/02/2010;26.059375;25.84
18/02/2010;25.80364583;26.67
19/02/2010;25.965625;26.15
20/02/2010;25.72697917;25.92
21/02/2010;25.74177083;25.545
22/02/2010;25.51416667;26.205
23/02/2010;24.7159375;26.245
24/02/2010;26.06208333;26.275
25/02/2010;25.96197917;27.095
26/02/2010;26.4371875;27.38
27/02/2010;26.26125;27.425
28/02/2010;26.3934375;27.35
01/03/2010;26.320625;27.295
02/03/2010;25.94572917;26.7
03/03/2010;25.790625;26.25
04/03/2010;25.26104167;26.305
05/03/2010;24.485;25.68
06/03/2010;25.37572917;26.755
07/03/2010;23.4071875;23.74
08/03/2010;25.47770833;27.1
09/03/2010;26.97885417;27.895
10/03/2010;24.03114583;24.295
11/03/2010;25.72;26.485
12/03/2010;24.44833333;25.145
13/03/2010;25.13010417;26.26
14/03/2010;25.74125;26.27
15/03/2010;25.99697917;27.085
16/03/2010;25.32833333;26.16
17/03/2010;23.54583333;24.79
18/03/2010;26.19583333;26.805
19/03/2010;25.02020833;25.96
20/03/2010;25.044375;25.85
21/03/2010;25.90864583;26.835
22/03/2010;25.90822917;26.165
23/03/2010;23.70854167;24.565
24/03/2010;25.81572917;26.865
25/03/2010;25.95322917;26.9
26/03/2010;25.9303125;26.765
27/03/2010;25.16739583;25.675
28/03/2010;25.0025;25.13
29/03/2010;24.06833333;24.065
30/03/2010;24.67875;25.105
31/03/2010;24.33354167;24.99
01/04/2010;24.65770833;24.49
02/04/2010;25.5278125;26.47
03/04/2010;25.0484375;25.67
04/04/2010;25.62302083;24.955
05/04/2010;24.7834375;26.025
06/04/2010;24.084375;25.395
07/04/2010;24.82239583;25.385
08/04/2010;24.1734375;24.71
09/04/2010;24.009375;24.06
10/04/2010;24.88645833;25.27
11/04/2010;24.10854167;24.97
12/04/2010;23.563125;24.23
13/04/2010;23.4678125;24.07
14/04/2010;23.4484375;23.885
15/04/2010;23.53125;23.795
16/04/2010;23.75802083;23.75
17/04/2010;24.0775;25.52
18/04/2010;24.34885417;25.865
19/04/2010;24.28239583;25.67
20/04/2010;24.609375;25.39
21/04/2010;24.43052083;26.035
22/04/2010;25.22010417;26.605
23/04/2010;24.7134375;26.14
24/04/2010;24.04270833;24.755
25/04/2010;23.99833333;24.98
