datesUnik;tempMoyheure;tempMoy
17/11/2010;25.798125;26.755
18/11/2010;25.505625;25.895
19/11/2010;25.98729167;26.515
20/11/2010;25.74645833;26.37
21/11/2010;25.93625;27.835
22/11/2010;26.3609375;27.925
23/11/2010;26.41322917;27.08
24/11/2010;26.7846875;27.375
25/11/2010;25.79458333;26.695
26/11/2010;25.85614583;27.065
27/11/2010;26.10947917;26.82
28/11/2010;27.16354167;28.115
29/11/2010;27.73135417;29.255
30/11/2010;25.604375;25.73
01/12/2010;26.56875;27.585
02/12/2010;26.03416667;27.78
03/12/2010;26.17125;27.395
04/12/2010;24.89489583;26.28
05/12/2010;25.93895833;27.31
06/12/2010;26.37322917;28.355
07/12/2010;26.778125;27.465
08/12/2010;25.89458333;26.905
09/12/2010;26.15104167;26.695
10/12/2010;27.2946875;28.1
11/12/2010;27.16239583;28.23
12/12/2010;27.61979167;28.41
13/12/2010;25.8078125;26.565
14/12/2010;26.16895833;27.035
15/12/2010;26.56875;26.76
16/12/2010;27.83916667;28.45
17/12/2010;28.18322917;30.33
18/12/2010;26.56864583;27.83
19/12/2010;27.23927083;28.375
20/12/2010;26.90177083;27.165
21/12/2010;27.23614583;27.545
22/12/2010;26.76635417;26.835
23/12/2010;28.06385417;28.62
24/12/2010;27.67625;28.49
25/12/2010;28.53604167;30.18
26/12/2010;28.2271875;29.25
27/12/2010;27.66864583;28.68
28/12/2010;27.82770833;28.665
29/12/2010;28.47229167;29.27
30/12/2010;28.355625;29.3
31/12/2010;28.02479167;29.065
01/01/2011;27.76927083;29.06
02/01/2011;27.66135417;27.915
03/01/2011;27.68947917;28.93
04/01/2011;27.81760417;28.965
05/01/2011;26.58552083;27.67
06/01/2011;25.83802083;27.69
07/01/2011;26.10666667;27.675
08/01/2011;25.9278125;27.375
09/01/2011;27.10510417;28.15
10/01/2011;27.76979167;28.59
11/01/2011;27.66197917;29.355
12/01/2011;28.20239583;29.59
13/01/2011;28.9128125;30.755
14/01/2011;29.00041667;29.85
15/01/2011;29.5840625;31.54
16/01/2011;28.624375;30.55
17/01/2011;28.06072917;29.785
18/01/2011;26.77145833;29.985
19/01/2011;27.8728125;29.435
20/01/2011;28.64052083;30.3
21/01/2011;26.49052083;28.2
22/01/2011;27.5103125;28.695
23/01/2011;27.333125;28.21
24/01/2011;26.5446875;28.655
25/01/2011;26.57875;27.985
26/01/2011;28.10864583;28.73
27/01/2011;27.82625;29.815
28/01/2011;25.51916667;26.83
29/01/2011;25.08572917;24.75
30/01/2011;24.97135417;25.62
31/01/2011;28.07145833;28.615
01/02/2011;27.57333333;28.255
02/02/2011;27.19989583;27.92
03/02/2011;27.15625;27.75
04/02/2011;26.87416667;27.825
05/02/2011;27.72520833;28.845
06/02/2011;27.64666667;28.905
07/02/2011;27.65864583;29.42
08/02/2011;27.32770833;27.825
09/02/2011;27.10666667;27.86
10/02/2011;28.68697917;29.86
11/02/2011;27.40291667;28.865
12/02/2011;27.94458333;28.65
13/02/2011;27.21583333;28.085
14/02/2011;26.5065625;28.095
15/02/2011;27.44479167;27.9
16/02/2011;27.08822917;28.255
17/02/2011;27.38583333;27.675
18/02/2011;28.34395833;29.44
19/02/2011;28.841875;29.695
20/02/2011;28.68947917;29.955
21/02/2011;28.57729167;29.835
22/02/2011;28.8915625;29.605
23/02/2011;29.20166667;30.42
24/02/2011;29.5909375;31.08
25/02/2011;29.35552083;30.28
26/02/2011;29.63885417;30.7
27/02/2011;29.51697917;30.945
28/02/2011;29.73614583;30.045
01/03/2011;29.50989583;30.675
02/03/2011;28.72572917;28.965
03/03/2011;27.06166667;29.26
04/03/2011;26.9690625;27.635
05/03/2011;27.70510417;29.225
06/03/2011;27.38520833;28.495
07/03/2011;27.80614583;28.725
08/03/2011;27.80166667;28.48
09/03/2011;27.70635417;28.93
10/03/2011;27.460625;28.645
11/03/2011;27.92541667;29.03
12/03/2011;27.46145833;28.84
13/03/2011;27.94145833;29.37
14/03/2011;27.7925;29.585
15/03/2011;28.0565625;29.285
16/03/2011;28.24739583;29.785
17/03/2011;28.13052083;29.295
18/03/2011;27.44104167;28.435
19/03/2011;27.92645833;28.345
20/03/2011;28.40802083;29.365
21/03/2011;27.98916667;29.12
22/03/2011;28.3971875;29.465
23/03/2011;28.59947917;29.765
24/03/2011;28.768125;30.215
25/03/2011;27.7996875;29.285
26/03/2011;27.9753125;28.995
27/03/2011;27.07793478;28.955
28/03/2011;27.0175;28.485
29/03/2011;27.4015625;28.825
30/03/2011;27.42510417;28.725
31/03/2011;27.9775;29.315
01/04/2011;26.91489583;28.645
02/04/2011;27.49927083;28.86
03/04/2011;27.9371875;29.24
04/04/2011;27.84125;28.79
05/04/2011;27.77791667;28.875
06/04/2011;27.87208333;28.54
07/04/2011;27.71291667;29.26
08/04/2011;27.02166667;28.16
09/04/2011;26.6728125;28.66
10/04/2011;27.00197917;27.035
11/04/2011;28.015;28.185
12/04/2011;27.4609375;28.24
13/04/2011;27.69322917;28.62
14/04/2011;27.39979167;27.33
15/04/2011;25.01708333;25.92
16/04/2011;27.01614583;28.435
17/04/2011;26.37114583;27.115
18/04/2011;26.16260417;27.145
19/04/2011;25.89177083;26.905
20/04/2011;25.61229167;26.51
21/04/2011;26.7315625;27.47
22/04/2011;25.55604167;26.78
23/04/2011;25.739375;27.03
24/04/2011;26.33864583;26.79
25/04/2011;26.23104167;26.525
26/04/2011;26.34447917;27.685
27/04/2011;26.23135417;26.895
28/04/2011;26.47697917;27.02
29/04/2011;26.29541667;26.745
30/04/2011;26.45885417;27.705
01/05/2011;26.00291667;26.22
02/05/2011;25.6896875;25.98
03/05/2011;25.42833333;26.505
04/05/2011;24.4171875;25.705
05/05/2011;25.17760417;26.02
06/05/2011;25.42458333;26.4
07/05/2011;26.2621875;27.15
08/05/2011;25.46802083;26.45
09/05/2011;24.6990625;26.25
10/05/2011;24.33625;24.66
11/05/2011;24.3303125;24.08
12/05/2011;25.030625;25.695
13/05/2011;25.39614583;26.255
14/05/2011;24.87916667;26.105
15/05/2011;24.42354167;25.46
16/05/2011;24.1284375;24.98
17/05/2011;24.619375;25.62
