"Flowering_Week","Nb_Inflorescences","Position_A","Position_Ancestor_A","Nature_Ancestor_F","1","3","4","5","6","7","8","9","10"
"7","5","1","0","2",0.00952096517401428,0.0236142050766063,0.0281712946848795,0.107818945791416,0.273208692273835,0.287179210866541,0.174271835525775,0.0616851205474143,0.0345297300595184
"8","5","1","0","2",0.00663375698479671,0.0166213877657956,0.02014844650546,0.0804889687248272,0.231382793850503,0.296742121069882,0.215107294884191,0.0839155324144225,0.0489596978001215
"9","5","1","0","2",0.017401908932781,0.0419887337234142,0.0480138461562355,0.165335300623587,0.320983203332479,0.238745919350962,0.112905578230749,0.0355832152605385,0.019042294389253
"1","1","0","1","2",0.0566121376984481,0.119628945398516,0.113392278841485,0.269981717054616,0.272367499807752,0.111954937120642,0.0392956962745512,0.0110705282424107,0.00569625956158082
"3","1","0","1","2",0.002977742323255,0.00755811965599561,0.00935274905410783,0.0395935830970297,0.138237174654049,0.258205210786645,0.288880087572049,0.151968988186531,0.103226344670339
"4","1","0","1","2",0.0190079807660933,0.0456091508347888,0.0517165730883836,0.174600480973618,0.324282109064838,0.229420598353345,0.105199265427601,0.0327304667272047,0.0174333747641284
"5","1","0","1","2",0.00596424288011242,0.0149792364466693,0.0182259188553677,0.0735622836395764,0.218417264324996,0.296198995922745,0.226949152026979,0.0915103798321661,0.0541925260713881
"6","1","0","1","2",0.00327293972940572,0.00829869491868109,0.0102519311843486,0.0431901091492344,0.148178429216682,0.266334055851552,0.282879141026021,0.142821485677448,0.0947732132466264
"7","1","0","1","2",0.00147647707192266,0.00376764359140593,0.00470245964756249,0.0204144270181902,0.0783843801723497,0.184479722822474,0.297770234390139,0.220364173877785,0.188640481408172
"8","1","0","1","2",0.00102621172214778,0.00262286471118264,0.0032821321807027,0.0143587405498926,0.0568525537895563,0.145596734107374,0.27722225218655,0.248291582485595,0.250746928267
"9","1","0","1","2",0.00271689063530495,0.00690241258126948,0.0085540581668739,0.0363689441523369,0.128997185960734,0.249686926704702,0.293713862584862,0.161006758138651,0.112052961075265
"1","2","0","1","2",0.0611917760230846,0.127372018439503,0.11836654474768,0.27294354498309,0.263348119357445,0.104932470357524,0.0363883191022549,0.0102104715298919,0.00524673545952703
"3","2","0","1","2",0.00323349800433989,0.00819983570287959,0.0101320762758647,0.0427127764269655,0.146880694310554,0.265332264652918,0.283703766450209,0.14398318609683,0.0958219020794395
"4","2","0","1","2",0.0206120956236232,0.0491843282770795,0.0553074264236237,0.183171285237855,0.326312335949587,0.220589693903788,0.0984540569429706,0.0302961968219517,0.0160725808195216
"5","2","0","1","2",0.00647484067105006,0.0162323125792528,0.0196942730529538,0.0788661177103473,0.228437161427133,0.29675464007468,0.217827948527962,0.0856039484091771,0.0501087575474441
"6","2","0","1","2",0.00355395928017477,0.00900225723825751,0.0111033453184616,0.0465628036435041,0.157162890563232,0.272793367913214,0.276873201203568,0.135032502982426,0.0879156718571611
"7","2","0","1","2",0.00160349777124851,0.00408992424867673,0.00510098110708828,0.0220966961143944,0.0841281228799485,0.193623564854745,0.300171726578988,0.21287163898794,0.176313847456969
"8","2","0","1","2",0.00111453952026926,0.00284772374547001,0.00356169832283327,0.0155581502489682,0.0612260769177033,0.154113595556134,0.283190150155208,0.242847948666135,0.235540116867279
"9","2","0","1","2",0.00295030829036728,0.00748921557236585,0.0092689325322659,0.0392565139267721,0.13728596106756,0.257371828261098,0.289413427729863,0.152874940586741,0.104088872032966
"1","3","0","1","2",0.212681980628634,0.277917821378142,0.156714452339424,0.203882688952548,0.105867222694997,0.0299139039523719,0.00924803333692104,0.00250286289099366,0.00127103382596905
"3","3","0","1","2",0.0132661083508747,0.0324740734202338,0.0379602565052677,0.137905227157323,0.304323571785089,0.264523965015651,0.138815683548079,0.045797756276357,0.0249333579411252
"4","3","0","1","2",0.0802256149973898,0.156980842023297,0.134898554742881,0.276649398015729,0.229254890089333,0.0827331150960752,0.0276613965643701,0.00767019268575508,0.00392599578517039
"5","3","0","1","2",0.0262990548079101,0.0615374397995784,0.067219703638826,0.208788151740979,0.326435234782392,0.19314587229778,0.0800699347436661,0.0239361382817591,0.01256846990711
"6","3","0","1","2",0.0145663381280452,0.0354954223881596,0.0412037644787353,0.147126688904036,0.311102507788163,0.256231976652395,0.129526432166933,0.0420177847557809,0.0227290847377525
"7","3","0","1","2",0.00661223754602727,0.0165687273908677,0.0200870235534152,0.0802699778748009,0.230988535329058,0.296748475830375,0.215472472371588,0.0841403272842081,0.0491122228196593
"8","3","0","1","2",0.00460299436072595,0.0116162343131923,0.014242587237521,0.058726956508223,0.187001867191255,0.288547074358504,0.254066342492727,0.111996516799327,0.0691994267385251
"9","3","0","1","2",0.0121149421477694,0.0297757689897552,0.035023035930675,0.129239168045148,0.296814838013657,0.271850463278083,0.148164002117467,0.049748867950654,0.0272689135267922
"1","5","0","1","2",0.307247839866005,0.305341956627151,0.138245305318115,0.152935140941627,0.0696322547182956,0.0186256108630296,0.00566991582850007,0.00152743822889889,0.000774537608377868
"3","5","0","1","2",0.0215969166491691,0.0513592432272659,0.0574601959102602,0.188117661664218,0.32703688965517,0.215411793915467,0.0947117889121424,0.0289697886414714,0.0153357214248361
"4","5","0","1","2",0.125267258197501,0.212728224712572,0.155159904670145,0.25885909543348,0.169963410559272,0.0537386861852936,0.0171883276692715,0.00470019777077402,0.00239489480169008
"5","5","0","1","2",0.0424620529262882,0.0940548937164514,0.0950177229438486,0.252745406077093,0.301090606993987,0.140236646417315,0.0518368027131765,0.0148629508834061,0.00769291732843391
"6","5","0","1","2",0.0236940539300479,0.055940490919845,0.0619169459096716,0.197909361921215,0.32749438839542,0.204992979594513,0.0875921042584598,0.0264918871584866,0.0139677879123411
"7","5","0","1","2",0.0108103474145039,0.0266910913293036,0.0316180893842191,0.118808763173122,0.286248610053814,0.279898040426634,0.160304335971597,0.055122229986253,0.0304984922605527
"8","5","0","1","2",0.00753511194215549,0.0188198838830582,0.0226992990494224,0.0894505856640516,0.246674826715933,0.295354800263276,0.200690538063136,0.0754555597294186,0.0433193946895483
"9","5","0","1","2",0.0197373048131781,0.0472396643706086,0.0533622918161755,0.178578652064771,0.325346377162049,0.225344637840253,0.102025389448576,0.0315779559554964,0.0167877265288928
"1","1","1","1","2",0.0472658134121741,0.103025299959672,0.101805775186334,0.260226977540572,0.291355196383813,0.129295051007338,0.0468157086823762,0.0133281657803104,0.00688201204741135
"3","1","1","1","2",0.00246301684993048,0.00626307552608017,0.00777299426291729,0.033187910062109,0.119569704268079,0.239996115414732,0.297734774969638,0.170793645658079,0.122218762988435
"4","1","1","1","2",0.0157661239097553,0.0382587895464797,0.0441286311375599,0.155135692472859,0.316011306275617,0.248698205747394,0.121954147554023,0.0390363671610817,0.0210107361952299
"5","1","1","1","2",0.0049358336879697,0.0124415323316154,0.0152258781122457,0.062450636296407,0.195377946182836,0.29146418539681,0.247083884157643,0.106204748832398,0.0648153550020754
"6","1","1","1","2",0.00270732569244457,0.00687834587809278,0.00852469779359701,0.0362498626409959,0.128649920631079,0.249348151454896,0.293879454780588,0.161356940459376,0.112405300668931
"7","1","1","1","2",0.00122093896196839,0.00311840050539479,0.0038978508624104,0.0169954784885116,0.066395466002216,0.163762364454487,0.288939553331383,0.23616843798334,0.21950150941029
"8","1","1","1","2",0.000848536101055244,0.00217012098436951,0.00271837157093956,0.0119288771572754,0.047822488486973,0.126940901654865,0.26109311532225,0.258317746823597,0.288159841898675
"9","1","1","1","2",0.0022471537386506,0.00571855184252886,0.00710595832382491,0.0304495453831358,0.111198132003461,0.230505167209907,0.300361824927488,0.179984115209317,0.132429551361686
"1","2","1","1","2",0.0511303589508317,0.110024012292125,0.106843521727334,0.264944597562857,0.283451510411618,0.121567526666869,0.0434017257887324,0.0122972364836863,0.00633951011594669
"3","2","1","1","2",0.00267468180978368,0.0067961970657036,0.00842445529647103,0.0358430029177106,0.127460148939527,0.248177055754448,0.294437244390721,0.162562610445682,0.113624603379953
"4","2","1","1","2",0.0171014224781994,0.0413067938641977,0.0473088778381799,0.16352128068038,0.320202298155127,0.240541781447292,0.114469481219498,0.0361718529917671,0.0193762113253594
"5","2","1","1","2",0.00535886418323814,0.0134876501509099,0.0164668703224135,0.0670923126286256,0.205350132500349,0.294103234977752,0.23852258270561,0.0996365003979092,0.059981852133193
"6","2","1","1","2",0.00293992401202449,0.00746313061753764,0.00923719527908905,0.039128800816668,0.136924668253121,0.257052703891863,0.289613976976391,0.153220485949942,0.104419114203364
"7","2","1","1","2",0.00132600501932947,0.00338548387851332,0.00422913569246998,0.0184068264858129,0.0713964521236372,0.172679951722312,0.293321259913837,0.229585427702573,0.205669457461515
"8","2","1","1","2",0.000921585162715808,0.00235633018346112,0.00295038120943103,0.0129306761852336,0.0515732678535642,0.134869137026905,0.268473657829726,0.254418683466168,0.271506281082795
"9","2","1","1","2",0.00244031339190826,0.00620584448865845,0.00770296489354604,0.0329013635257604,0.118704912312143,0.239054958714725,0.298050463491464,0.171720998988568,0.123218180193227
"1","3","1","1","2",0.182555491799875,0.260714883702372,0.159485174868143,0.222695577995385,0.123076664519603,0.0357636801804811,0.0111472074858938,0.00302427897349378,0.00153704047475278
"3","3","1","1","2",0.0109925681531267,0.0271236638853248,0.0320986184820525,0.120306165089635,0.287871326110099,0.278803140882981,0.158497651595252,0.0543041295078617,0.0300027362936683
"4","3","1","1","2",0.0672587865929626,0.137249636952843,0.124319403229498,0.2754385947729,0.251851960485085,0.0967829698423748,0.0331058418907259,0.00924780343475717,0.00474500279885481
"5","3","1","1","2",0.0218413739612024,0.0518967696812882,0.0579885717298331,0.189309975122722,0.327162323313559,0.214155073292756,0.0938250238632125,0.0286579398070572,0.0151629492283685
"6","3","1","1","2",0.0120726914457601,0.0296763148773937,0.0349140422192817,0.128911730458198,0.296508909344567,0.272116923950822,0.14852984475292,0.0499066696230254,0.0273628733280324
"7","3","1","1","2",0.00547271035154453,0.013768644895504,0.0167991845493864,0.0683243818724106,0.207912057057457,0.294635823409398,0.236283733698647,0.0980023426123625,0.0588011215532903
"8","3","1","1","2",0.00380840479419511,0.0096380759535355,0.0118704134621626,0.0495742979112523,0.16491702007611,0.277714114685413,0.271321646866158,0.128648729784031,0.0825072964671435
"9","3","1","1","2",0.0100366816187771,0.024848251526733,0.0295597752665133,0.112298945853742,0.278768450273709,0.284383468523104,0.168423309930103,0.0588839389673232,0.0327971780399948
"1","5","1","1","2",0.268290710361398,0.298290719443735,0.146986567677933,0.172333330879112,0.0821045436769041,0.0223673669545511,0.0068436204251614,0.00184640742589715,0.000936733155307512
"3","5","1","1","2",0.0179215771369178,0.0431646787849308,0.0492238886132988,0.168411480826625,0.322206110467847,0.235677265224626,0.11029590926663,0.0346083488336403,0.0184907408454847
"4","5","1","1","2",0.105858243410417,0.190951861169941,0.148985072386025,0.269061609219499,0.192285796557727,0.0636328015261292,0.0206550945211905,0.00567409587438317,0.00289542533468767
"5","5","1","1","2",0.0353642508942523,0.0802309855842115,0.0838188425753649,0.237623178351414,0.31452257962424,0.159835969688605,0.061448868950877,0.0178649070493012,0.00929041728173396
"6","5","1","1","2",0.0196690004922042,0.0470873165513711,0.0532090962889456,0.178211928357953,0.325257104116587,0.225722071199981,0.102314774678139,0.0316825112921995,0.0168461970226201
"7","5","1","1","2",0.00895385546799538,0.022251956167777,0.026629086586314,0.102758063566238,0.266510476165733,0.290006403390736,0.181148744098276,0.0650845942162344,0.0366568203406957
"8","5","1","1","2",0.00623753882853108,0.015650507314238,0.0190135811712751,0.0764182784204683,0.223888318885937,0.296616374138755,0.221994454652178,0.0882530579990783,0.0519278885895397
"9","5","1","1","2",0.0163731360690511,0.0396479516251511,0.0455840161873047,0.159014517278761,0.318069215269241,0.244956444720461,0.118438445357253,0.0376809452600935,0.0202353282326841
