variete;parcelle;trait;arbre;uc.dep;EC1;EC2;EC3;EC4;EC5;ddeb;year;month;week;type;posit;diam;dsup;date.flo;fruits;pb;date.pb
cogshall;cly;T;20;33;5;;;;;01/11/2007;2007;11;44;V;L;4;NA;;NA;NA;
cogshall;cly;T;20;33;6;;;;;01/11/2007;2007;11;44;V;L;3,6;NA;;NA;NA;
cogshall;cly;T;20;34;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;4,4;NA;;NA;NA;
cogshall;cly;T;20;35;;;;;;22/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;20;35;1;0;;;;16/06/2008;2008;6;25;F;A;5,3;NA;;NA;NA;
cogshall;cly;T;20;35;2;;;;;18/10/2007;2007;10;42;V;L;4;NA;;NA;NA;
cogshall;cly;T;20;35;3;0;;;;16/06/2008;2008;6;25;F;A;4,7;NA;;NA;NA;
cogshall;cly;T;20;36;;;;;;20/07/2007;2007;7;29;F;A;;NA;;NA;NA;
cogshall;cly;T;20;36;1;0;;;;09/07/2008;2008;7;28;F;A;6,2;NA;;NA;NA;
cogshall;cly;T;20;36;1;0;;;;14/06/2008;2008;6;24;F;L;;NA;;NA;NA;
cogshall;cly;T;20;36;2;;;;;20/06/2008;2008;6;25;F;A;4,2;NA;;NA;NA;
cogshall;cly;T;20;36;3;;;;;19/06/2008;2008;6;25;F;A;4,5;NA;;NA;NA;
cogshall;cly;T;20;36;4;;;;;18/06/2008;2008;6;25;F;A;3,9;NA;;NA;NA;
cogshall;cly;T;20;36;5;0;;;;18/06/2008;2008;6;25;F;A;4,7;NA;;NA;NA;
cogshall;cly;T;20;37;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;S;
cogshall;cly;T;20;38;;;;;;23/07/2007;2007;7;30;F;A;;NA;;1;NA;
cogshall;cly;T;20;38;;;;;;16/09/2007;2007;9;38;F;L;;NA;;NA;NA;
cogshall;cly;T;20;38;1;;;;;05/08/2008;2008;8;32;F;A;3,3;NA;;NA;NA;
cogshall;cly;T;20;38;2;;;;;31/08/2008;2008;8;36;F;A;4;NA;;NA;NA;
cogshall;cly;T;20;38;3;;;;;11/09/2008;2008;9;37;F;A;3,3;NA;;NA;NA;
cogshall;cly;T;20;38;4;;;;;05/08/2008;2008;8;32;F;A;2,1;NA;;NA;NA;
cogshall;cly;T;20;38;5;;;;;07/09/2008;2008;9;37;F;A;3;NA;;NA;NA;
cogshall;cly;T;20;38;6;;;;;11/09/2008;2008;9;37;F;A;3;NA;;NA;NA;
cogshall;cly;T;20;38;7;;;;;17/09/2008;2008;9;38;F;A;3,5;NA;;NA;NA;
cogshall;cly;T;20;38;8;;;;;07/08/2008;2008;8;32;F;A;4;NA;;NA;NA;
cogshall;cly;T;20;38;9;;;;;15/09/2008;2008;9;38;F;A;3,7;NA;;NA;NA;
cogshall;cly;T;20;39;;;;;;26/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;20;39;1;;;;;05/09/2008;2008;9;36;F;A;2,8;NA;;NA;NA;
cogshall;cly;T;20;39;2;;;;;05/09/2008;2008;9;36;F;A;3,2;NA;;1;NA;
cogshall;cly;T;20;39;3;;;;;05/09/2008;2008;9;36;F;A;2,8;NA;;1;NA;
cogshall;cly;T;20;40;1;0;0;;;01/09/2008;2008;9;36;F;A;5,4;NA;;NA;NA;
cogshall;cly;T;20;41;;;;;;21/07/2007;2007;7;29;F;A;5;NA;;1;NA;
cogshall;cly;T;20;42;;;;;;20/07/2007;2007;7;29;F;A;;NA;;2;NA;
cogshall;cly;T;20;42;1;;;;;06/03/2008;2008;3;10;V;L;2,1;NA;;NA;NA;
cogshall;cly;T;20;42;2;;;;;06/03/2008;2008;3;10;V;L;2,9;NA;;NA;NA;
cogshall;cly;T;20;42;3;;;;;10/09/2008;2008;9;37;F;A;2,7;NA;;NA;NA;
cogshall;cly;T;20;42;4;;;;;08/09/2008;2008;9;37;F;A;3,7;NA;;NA;NA;
cogshall;cly;T;20;42;5;;;;;06/03/2008;2008;3;10;V;L;1,9;NA;;NA;NA;
cogshall;cly;T;20;42;6;;;;;06/03/2008;2008;3;10;V;L;2,5;NA;;NA;NA;
cogshall;cly;T;20;42;7;;;;;09/09/2008;2008;9;37;F;A;3,9;NA;;NA;NA;
cogshall;cly;T;20;43;;;;;;16/07/2007;2007;7;29;F;A;;NA;;NA;NA;
cogshall;cly;T;20;43;1;;;;;10/09/2008;2008;9;37;F;A;2,5;NA;;NA;NA;
cogshall;cly;T;20;43;2;;;;;02/09/2008;2008;9;36;F;A;3,2;NA;;NA;NA;
cogshall;cly;T;20;43;3;;;;;02/09/2008;2008;9;36;F;A;3,3;NA;;NA;NA;
cogshall;cly;T;20;43;4;;;;;31/08/2008;2008;8;36;F;A;3,9;NA;;NA;NA;
cogshall;cly;T;20;43;5;;;;;05/09/2008;2008;9;36;F;A;3,1;NA;;NA;NA;
cogshall;cly;T;20;44;;;;;;11/07/2007;2007;7;28;F;A;;NA;;2;NA;
cogshall;cly;T;20;44;1;;;;;25/06/2008;2008;6;26;F;A;2,5;NA;;NA;NA;
cogshall;cly;T;20;44;2;;;;;01/09/2008;2008;9;36;F;A;3;NA;;NA;NA;
cogshall;cly;T;20;44;3;;;;;31/08/2008;2008;8;36;F;A;2,6;NA;;NA;NA;
cogshall;cly;T;20;45;;;;;;17/07/2007;2007;7;29;F;A;;NA;;1;NA;
cogshall;cly;T;20;45;1;;;;;06/03/2008;2008;3;10;V;L;2,7;NA;;NA;NA;
cogshall;cly;T;20;46;;;;;;16/07/2007;2007;7;29;F;A;;NA;;NA;NA;
cogshall;cly;T;20;46;1;;;;;01/09/2008;2008;9;36;F;A;4,3;NA;;NA;NA;
cogshall;cly;T;20;46;2;;;;;03/09/2008;2008;9;36;F;L;3,3;NA;;NA;NA;
cogshall;cly;T;20;46;2;;;;;05/09/2008;2008;9;36;F;L;;NA;;NA;NA;
cogshall;cly;T;20;46;3;;;;;31/08/2008;2008;8;36;F;A;3;NA;;NA;NA;
cogshall;cly;T;20;47;;;;;;31/07/2007;2007;7;31;F;A;;NA;;NA;NA;
cogshall;cly;T;20;47;;;;;;17/09/2007;2007;9;38;F;L;;NA;;NA;NA;
cogshall;cly;T;20;47;;;;;;20/09/2007;2007;9;38;F;L;;NA;;NA;NA;
cogshall;cly;T;20;47;;;;;;20/09/2007;2007;9;38;F;L;;NA;;NA;NA;
cogshall;cly;T;20;47;1;;;;;28/02/2008;2008;2;9;V;L;4;NA;;NA;NA;
cogshall;cly;T;20;47;2;;;;;28/02/2008;2008;2;9;V;L;2,7;NA;;NA;NA;
cogshall;cly;T;20;48;;;;;;20/07/2007;2007;7;29;F;A;3,9;NA;;2;NA;
cogshall;cly;T;20;49;;;;;;25/07/2007;2007;7;30;F;A;7,3;NA;;NA;NA;
cogshall;cly;T;20;49;;;;;;05/10/2007;2007;10;40;F;L;;NA;;1;NA;
cogshall;cly;T;20;49;;;;;;05/10/2007;2007;10;40;F;L;;NA;;1;NA;
cogshall;cly;T;20;50;;;;;;25/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;20;50;1;0;0;;;31/08/2008;2008;8;36;F;A;6,1;NA;;NA;NA;
cogshall;cly;T;20;50;2;;;;;04/09/2008;2008;9;36;F;A;2,5;NA;;NA;NA;
cogshall;cly;T;20;50;3;;;;;31/08/2008;2008;8;36;F;A;3,5;NA;;NA;NA;
cogshall;cly;T;20;50;4;;;;;31/08/2008;2008;8;36;F;A;3,5;NA;;1;NA;
cogshall;cly;T;20;51;;;;;;22/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;20;51;;;;;;14/10/2007;2007;10;42;F;L;;NA;;1;NA;
cogshall;cly;T;20;51;1;;;;;13/03/2008;2008;3;11;V;L;3,3;NA;;NA;NA;
cogshall;cly;T;20;52;;;;;;25/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;20;52;1;0;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;3,6;NA;;NA;NA;
cogshall;cly;T;20;52;2;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;3,4;NA;;NA;NA;
cogshall;cly;T;20;53;0;0;;;;30/08/2008;2008;8;35;F;A;5,4;NA;;NA;NA;
cogshall;cly;T;20;54;0;1;;;;31/08/2008;2008;8;36;F;A;3,2;NA;;NA;NA;
cogshall;cly;T;20;54;1;0;0;;;31/08/2008;2008;8;36;F;A;5,6;NA;;NA;NA;
cogshall;cly;T;20;54;1;0;1;;;05/09/2008;2008;9;36;F;A;4,5;NA;;NA;NA;
cogshall;cly;T;20;54;1;0;2;;;05/09/2008;2008;9;36;F;A;2,8;NA;;NA;NA;
cogshall;cly;T;20;55;;;;;;24/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;20;55;1;;;;;21/06/2008;2008;6;25;F;A;4,7;NA;;NA;NA;
cogshall;cly;T;20;55;2;0;;;;18/06/2008;2008;6;25;F;A;6,5;NA;;1;NA;
cogshall;cly;T;20;55;3;0;;;;14/06/2008;2008;6;24;F;A;7;NA;;1;NA;
cogshall;cly;T;20;56;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;S;
cogshall;cly;T;20;57;1;0;0;;;30/08/2008;2008;8;35;F;A;3,3;NA;;NA;NA;
cogshall;cly;T;20;57;2;;;;;02/08/2008;2008;8;31;F;A;2,8;NA;;NA;NA;
cogshall;cly;T;20;58;0;0;;;;07/09/2008;2008;9;37;F;A;3,7;NA;;NA;NA;
cogshall;cly;T;20;58;0;1;;;;10/09/2008;2008;9;37;F;A;3,1;NA;;NA;NA;
cogshall;cly;T;20;59;0;0;;;;05/09/2008;2008;9;36;F;A;5,1;NA;;NA;NA;
cogshall;cly;T;20;60;;;;;;21/07/2007;2007;7;29;F;A;;NA;;NA;NA;
cogshall;cly;T;20;60;;;;;;13/10/2007;2007;10;41;F;L;;NA;;NA;NA;
cogshall;cly;T;20;60;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;P;29/08/2008
cogshall;cly;T;27;1;;;;;;14/07/2007;2007;7;28;F;A;;NA;;NA;NA;
cogshall;cly;T;27;1;1;;;;;14/07/2007;2007;7;28;F;A;;NA;;NA;NA;
cogshall;cly;T;27;1;2;0;;;;25/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;1;3;0;;;;15/07/2008;2008;7;29;F;A;;NA;;NA;NA;
cogshall;cly;T;27;2;;;;;;15/07/2007;2007;7;29;F;A;;NA;;1;NA;
cogshall;cly;T;27;2;1;0;1;;;13/03/2008;2008;3;11;V;L;;NA;;NA;NA;
cogshall;cly;T;27;2;1;0;2;;;13/03/2008;2008;3;11;V;L;;NA;;NA;NA;
cogshall;cly;T;27;2;1;0;0;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;2;2;0;;;;22/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;2;3;0;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;2;4;0;;;;22/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;3;;;;;;15/07/2007;2007;7;29;F;A;;NA;;NA;NA;
cogshall;cly;T;27;3;1;;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;3;2;;;;;24/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;3;3;;;;;25/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;4;;;;;;15/07/2007;2007;7;29;F;A;;NA;;NA;NA;
cogshall;cly;T;27;4;3;;;;;11/10/2007;2007;10;41;V;L;;NA;;NA;NA;
cogshall;cly;T;27;4;1;0;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;4;2;0;;;;21/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;4;2;0;;;;23/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;27;4;2;0;;;;23/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;27;4;4;;;;;24/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;5;;;;;;15/07/2007;2007;7;29;F;A;;NA;;NA;NA;
cogshall;cly;T;27;5;1;0;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;6;1;;;;;24/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;6;2;;;;;24/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;6;3;;;;;24/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;6;1;0;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;A;;NA;;NA;NA;
cogshall;cly;T;27;6;2;0;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;6;2;0;;;;04/09/2008;2008;9;36;F;A;;NA;;NA;NA;
cogshall;cly;T;27;6;3;0;;;;25/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;7;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;S;29/08/2008
cogshall;cly;T;27;8;;;;;;16/07/2007;2007;7;29;F;A;;NA;;NA;NA;
cogshall;cly;T;27;8;1;0;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;8;2;0;;;;21/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;8;3;0;;;;25/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;9;2;0;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;NA;
cogshall;cly;T;27;9;1;0;;;;21/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;10;;;;;;17/07/2007;2007;7;29;F;A;;NA;;NA;NA;
cogshall;cly;T;27;11;;;;;;11/07/2007;2007;7;28;F;A;;NA;;NA;NA;
cogshall;cly;T;27;11;4;1;;;;11/10/2007;2007;10;41;V;L;;NA;;NA;NA;
cogshall;cly;T;27;11;5;2;;;;11/10/2007;2007;10;41;V;L;;NA;;NA;NA;
cogshall;cly;T;27;11;1;0;;;;17/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;11;2;0;;;;17/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;11;3;0;;;;20/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;12;1;;;;;23/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;12;2;1;;;;11/10/2007;2007;10;41;V;L;;NA;;NA;NA;
cogshall;cly;T;27;12;1;0;;;;17/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;12;1;0;;;;20/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;13;;;;;;17/07/2007;2007;7;29;F;A;;NA;;1;NA;
cogshall;cly;T;27;13;0;0;;;;17/07/2007;2007;7;29;F;A;;NA;;NA;NA;
cogshall;cly;T;27;14;0;;;;;22/10/2007;2007;10;43;V;A;;NA;;NA;NA;
cogshall;cly;T;27;14;0;0;;;;11/10/2007;2007;10;41;V;A;;NA;;NA;NA;
cogshall;cly;T;27;15;1;;;;;21/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;15;2;;;;;21/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;15;1;0;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;NA;
cogshall;cly;T;27;15;2;0;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;NA;
cogshall;cly;T;27;16;;;;;;10/07/2007;2007;7;28;F;A;;NA;;1;NA;
cogshall;cly;T;27;16;1;;;;;23/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;16;2;;;;;24/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;16;3;;;;;25/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;16;3;0;2;;;13/03/2008;2008;3;11;V;L;;NA;;NA;NA;
cogshall;cly;T;27;16;3;0;3;;;13/03/2008;2008;3;11;V;L;;NA;;NA;NA;
cogshall;cly;T;27;16;5;;;;;11/10/2007;2007;10;41;V;L;;NA;;NA;NA;
cogshall;cly;T;27;16;1;0;0;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;16;2;0;0;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;16;2;0;1;;;30/06/2008;2008;6;27;F;A;;NA;;NA;NA;
cogshall;cly;T;27;16;2;0;2;;;30/06/2008;2008;6;27;VF;A;;NA;;NA;NA;
cogshall;cly;T;27;16;2;0;3;;;30/06/2008;2008;6;27;F;A;;NA;;NA;NA;
cogshall;cly;T;27;16;3;0;0;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;16;3;0;1;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;16;4;0;0;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;17;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;A;;NA;;NA;ND;
cogshall;cly;T;27;17;1;;;;;20/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;18;0;;;;;24/10/2007;2007;10;43;V;A;;NA;;NA;NA;
cogshall;cly;T;27;18;0;0;;;;22/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;19;0;;;;;11/10/2007;2007;10;41;V;A;;NA;;NA;NA;
cogshall;cly;T;27;20;1;;;;;21/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;20;;;;;;21/10/2007;2007;10;43;VF;L;;NA;;NA;NA;
cogshall;cly;T;27;20;1;0;0;;;11/07/2008;2008;7;28;V;A;;NA;;NA;NA;
cogshall;cly;T;27;20;1;0;1;;;11/07/2008;2008;7;28;V;L;;NA;;NA;NA;
cogshall;cly;T;27;20;2;0;0;;;11/07/2008;2008;7;28;V;A;;NA;;NA;NA;
cogshall;cly;T;27;21;;;;;;23/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;27;21;1;0;;;;18/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;21;1;0;;;;18/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;21;1;0;;;;22/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;27;21;2;0;;;;23/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;27;21;2;0;;;;19/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;21;3;0;;;;23/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;27;21;4;0;;;;23/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;27;22;0;0;;;;21/10/2007;2007;10;43;V;A;;NA;;NA;NA;
cogshall;cly;T;27;23;0;0;;;;21/10/2007;2007;10;43;V;A;;NA;;NA;NA;
cogshall;cly;T;27;23;1;0;;;;08/07/2008;2008;7;28;V;A;;NA;;NA;NA;
cogshall;cly;T;27;24;0;;;;;21/10/2007;2007;10;43;V;A;;NA;;NA;NA;
cogshall;cly;T;27;22;0;0;;;;18/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;23;0;0;;;;24/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;27;24;;;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;NA;
cogshall;cly;T;27;25;;;;;;20/07/2007;2007;7;29;F;A;;NA;;NA;NA;
cogshall;cly;T;27;25;1;;;;;24/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;25;2;;;;;24/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;25;3;;;;;24/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;25;2;0;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;NA;
cogshall;cly;T;27;25;1;0;;;;18/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;25;3;0;;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;25;3;0;;;;17/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;25;3;0;;;;17/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;25;3;0;;;;16/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;25;3;0;;;;17/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;26;;;;;;13/07/2007;2007;7;28;F;A;;NA;;2;NA;
cogshall;cly;T;27;26;6;0;;;;NA;#VALEUR!;#VALEUR!;#VALEUR!;V;NA;;NA;;NA;NA;
cogshall;cly;T;27;26;1;0;;;;21/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;26;1;0;;;;21/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;26;2;0;;;;16/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;26;2;0;;;;17/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;26;2;0;;;;17/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;26;2;0;;;;16/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;26;2;0;;;;17/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;26;3;0;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;26;5;0;;;;20/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;27;0;;;;;21/10/2007;2007;10;43;V;A;;NA;;NA;NA;
cogshall;cly;T;27;27;0;0;;;;02/07/2008;2008;7;27;F;A;;NA;;NA;NA;
cogshall;cly;T;27;27;0;0;;;;28/06/2007;2007;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;27;27;0;0;;;;24/06/2008;2008;6;26;F;L;;NA;;NA;NA;
cogshall;cly;T;27;28;0;;;;;22/10/2007;2007;10;43;V;A;;NA;;NA;NA;
cogshall;cly;T;27;28;0;0;;;;21/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;29;0;;;;;23/10/2007;2007;10;43;V;A;;NA;;NA;NA;
cogshall;cly;T;27;29;0;0;;;;25/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;30;;;;;;22/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;27;30;1;;;;;25/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;30;2;;;;;25/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;30;1;0;;;;06/07/2008;2008;7;28;F;A;;NA;;NA;NA;
cogshall;cly;T;27;30;2;0;0;;;19/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;31;0;;;;;23/10/2007;2007;10;43;V;A;;NA;;NA;NA;
cogshall;cly;T;27;31;0;0;;;;23/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;32;1;;;;;27/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;32;1;0;;;;24/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;33;0;;;;;20/10/2007;2007;10;42;V;A;;NA;;NA;NA;
cogshall;cly;T;27;33;0;0;;;;13/06/2008;2008;6;24;F;A;;NA;;NA;NA;
cogshall;cly;T;27;34;0;;;;;07/07/2008;2008;7;28;V;A;;NA;;NA;NA;
cogshall;cly;T;27;35;0;;;;;11/10/2007;2007;10;41;V;A;;NA;;NA;NA;
cogshall;cly;T;27;36;0;;;;;24/10/2007;2007;10;43;V;A;;NA;;NA;NA;
cogshall;cly;T;27;36;0;0;0;;;11/07/2008;2008;7;28;V;A;;NA;;NA;NA;
cogshall;cly;T;27;37;0;;;;;25/08/2007;2007;8;34;V;A;;NA;;NA;NA;
cogshall;cly;T;27;37;1;;;;;21/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;37;;;;;;22/10/2007;2007;10;43;FV;L;;NA;;NA;NA;
cogshall;cly;T;27;37;2;;;;;11/10/2007;2007;10;41;V;L;;NA;;NA;NA;
cogshall;cly;T;27;37;1;;;;;19/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;37;1;;;;;22/06/2008;2008;6;26;F;A;;NA;;NA;NA;
cogshall;cly;T;27;38;0;;;;;20/10/2007;2007;10;42;V;A;;NA;;NA;NA;
cogshall;cly;T;27;38;0;0;;;;14/06/2008;2008;6;24;F;A;;NA;;NA;NA;
cogshall;cly;T;27;38;0;0;;;;19/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;39;0;0;0;;;02/07/2008;2008;7;27;FV;A;;NA;;NA;NA;
cogshall;cly;T;27;40;;;;;;23/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;27;40;;;;;;22/10/2007;2007;10;43;FV;L;;NA;;1;NA;
cogshall;cly;T;27;40;;;;;;22/10/2007;2007;10;43;FV;L;;NA;;NA;NA;
cogshall;cly;T;27;40;;;;;;22/10/2007;2007;10;43;FV;L;;NA;;NA;NA;
cogshall;cly;T;27;40;;;;;;22/10/2007;2007;10;43;FV;L;;NA;;NA;NA;
cogshall;cly;T;27;40;1;;;;;03/07/2008;2008;7;27;V;L;;NA;;NA;NA;
cogshall;cly;T;27;40;2;;;;;03/07/2008;2008;7;27;V;L;;NA;;NA;NA;
cogshall;cly;T;27;40;3;;;;;05/07/2008;2008;7;27;V;L;;NA;;NA;NA;
cogshall;cly;T;27;40;4;;;;;05/07/2008;2008;7;27;V;L;;NA;;NA;NA;
cogshall;cly;T;27;41;0;;;;;20/10/2007;2007;10;42;V;A;;NA;;NA;NA;
cogshall;cly;T;27;41;0;0;0;;;17/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;42;;;;;;27/07/2007;2007;7;30;F;A;;NA;;NA;NA;
cogshall;cly;T;27;42;1;;;;;21/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;42;2;;;;;24/10/2007;2007;10;43;V;L;;NA;;NA;NA;
cogshall;cly;T;27;42;1;0;;;;16/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;42;2;0;;;;17/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;27;43;;;;;;19/10/2007;2007;10;42;FV;A;;NA;;NA;NA;
cogshall;cly;T;27;43;;;;;;20/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;43;;;;;;20/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;43;;;;;;19/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;27;43;;;;;;22/06/2008;2008;6;26;F;L;;NA;;NA;NA;
