Burst,Date_burst_daughter,Delta_Burst_date_child,Flowering,Flowering_Date,Lateral_GU_daughter,No_Lateral_GU,No_inflo,burst_date_mother,is_in_extremity,is_loaded,nature_ancestor,position_ancestor,position_mother,uc
yes,05-03,2.0,,NA,yes,1.0,,1,no,yes,F,L,L,52633
no,,,yes,9,,,1.0,3,yes,yes,F,L,A,52634
no,,,yes,9,,,1.0,3,yes,yes,F,L,L,52636
yes,05-03,2.0,,NA,yes,4.0,,1,no,yes,F,L,L,52639
no,,,yes,6,,,1.0,3,yes,yes,F,L,A,52640
no,,,yes,6,,,1.0,3,yes,yes,F,L,L,52642
no,,,yes,6,,,1.0,3,yes,yes,F,L,L,52644
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52646
no,,,yes,6,,,1.0,3,yes,yes,F,L,L,52647
yes,05-03,2.0,,NA,yes,5.0,,1,no,yes,F,L,L,52650
no,,,yes,6,,,1.0,3,yes,yes,F,L,A,52651
no,,,yes,11,,,1.0,3,yes,yes,F,L,L,52653
no,,,yes,11,,,1.0,3,yes,yes,F,L,L,52655
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52657
no,,,yes,6,,,1.0,3,yes,yes,F,L,L,52658
no,,,yes,9,,,1.0,3,yes,yes,F,L,L,52660
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52666
no,,,yes,8,,,1.0,3,yes,yes,V,A,L,52674
no,,,yes,7,,,1.0,3,yes,yes,V,A,L,52677
no,,,yes,8,,,1.0,3,yes,yes,V,A,L,52680
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52683
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,52688
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,52690
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52694
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52696
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52698
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52702
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52704
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52706
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52710
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52712
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52714
no,,,yes,7,,,1.0,3,yes,yes,V,L,A,52718
no,,,no,NA,,,0.0,3,yes,yes,V,L,L,52723
no,,,yes,10,,,1.0,3,yes,yes,V,A,L,52726
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52729
no,,,yes,10,,,1.0,3,yes,yes,F,A,L,52733
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,52736
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,52738
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,52740
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,52742
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,52744
no,,,no,NA,,,0.0,9,yes,yes,V,A,L,52750
yes,05-03,6.0,,NA,no,,,9,no,yes,V,L,A,52754
no,,,no,NA,,,0.0,3,yes,yes,V,L,A,52755
yes,05-03,6.0,,NA,no,,,9,no,yes,V,L,A,52759
no,,,yes,10,,,1.0,3,yes,yes,V,L,A,52760
no,,,yes,7,,,1.0,9,yes,yes,V,L,L,52764
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52769
no,,,yes,6,,,1.0,3,yes,yes,V,A,L,52781
no,,,yes,6,,,1.0,3,yes,yes,V,A,L,52784
no,,,yes,6,,,1.0,3,yes,yes,V,A,L,52787
yes,05-03,5.0,,NA,no,,,10,no,yes,F,A,A,52799
no,,,yes,6,,,1.0,3,yes,yes,F,A,L,52800
yes,04-11,2.0,,NA,no,,,9,no,yes,F,A,L,52803
yes,05-03,4.0,,NA,yes,1.0,,11,no,yes,F,A,A,52804
no,,,yes,8,,,1.0,3,yes,yes,F,A,A,52805
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,52807
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,52810
yes,05-03,5.0,,NA,no,,,10,no,yes,F,L,A,52816
no,,,yes,6,,,1.0,3,yes,yes,F,L,A,52817
yes,04-11,2.0,,NA,no,,,9,no,yes,F,L,L,52820
yes,05-03,4.0,,NA,no,,,11,no,yes,F,L,A,52821
no,,,yes,6,,,1.0,3,yes,yes,F,L,A,52822
yes,04-11,2.0,,NA,no,,,9,no,yes,V,L,A,52826
yes,05-03,4.0,,NA,yes,3.0,,11,no,yes,V,L,A,52827
no,,,yes,6,,,2.0,3,yes,yes,V,L,A,52828
no,,,no,NA,,,0.0,3,yes,yes,V,L,L,52830
no,,,yes,5,,,2.0,3,yes,yes,V,L,L,52831
no,,,no,NA,,,0.0,3,yes,yes,V,L,L,52833
yes,05-03,6.0,,NA,no,,,9,no,yes,V,L,L,52835
no,,,no,NA,,,0.0,3,yes,yes,V,L,A,52836
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52840
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52842
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52844
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,52846
no,,,no,NA,,,0.0,8,yes,yes,F,L,A,52850
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,52858
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,52860
yes,04-11,2.0,,NA,yes,1.0,,9,no,yes,V,A,A,52864
yes,05-03,4.0,,NA,no,,,11,no,yes,V,A,A,52865
no,,,yes,6,,,1.0,3,yes,yes,V,A,A,52866
yes,05-03,4.0,,NA,no,,,11,no,yes,V,A,L,52868
no,,,yes,6,,,1.0,3,yes,yes,V,A,A,52869
yes,04-11,2.0,,NA,no,,,9,no,yes,V,L,A,52873
no,,,yes,5,,,1.0,11,yes,yes,V,L,A,52874
yes,04-11,2.0,,NA,no,,,9,no,yes,V,A,A,52879
yes,05-01,2.0,,NA,yes,1.0,,11,no,yes,V,A,A,52880
yes,05-03,2.0,,NA,yes,6.0,,1,no,yes,V,A,A,52881
no,,,no,NA,,,0.0,3,yes,yes,V,A,A,52882
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52883
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52884
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52885
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52886
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52887
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52888
yes,05-03,2.0,,NA,yes,3.0,,1,no,yes,V,A,L,52889
no,,,yes,11,,,1.0,3,yes,yes,V,A,A,52890
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52892
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52893
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52894
yes,04-11,2.0,,NA,no,,,9,no,yes,V,A,L,52896
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,A,52897
yes,05-03,2.0,,NA,yes,4.0,,1,no,yes,V,A,A,52898
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52900
no,,,yes,10,,,1.0,3,yes,yes,V,A,L,52901
no,,,yes,11,,,1.0,3,yes,yes,V,A,L,52903
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52905
yes,04-11,2.0,,NA,no,,,9,no,yes,V,A,L,52907
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,A,52908
yes,05-03,2.0,,NA,yes,2.0,,1,no,yes,V,A,A,52909
no,,,yes,12,,,1.0,3,yes,yes,V,A,A,52910
no,,,yes,10,,,1.0,3,yes,yes,V,A,L,52912
no,,,yes,9,,,1.0,3,yes,yes,V,A,L,52914
yes,04-10,1.0,,NA,no,,,9,no,yes,V,A,L,52917
yes,05-01,3.0,,NA,no,,,10,no,yes,V,A,A,52918
yes,05-03,2.0,,NA,yes,5.0,,1,no,yes,V,A,A,52919
no,,,no,NA,,,0.0,3,yes,yes,V,A,A,52920
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52921
no,,,yes,8,,,1.0,3,yes,yes,V,A,L,52922
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52924
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52925
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52926
yes,05-01,4.0,,NA,no,,,9,no,yes,V,L,A,52929
yes,05-03,2.0,,NA,yes,3.0,,1,no,yes,V,L,A,52930
no,,,no,NA,,,0.0,3,yes,yes,V,L,A,52931
no,,,yes,4,,,1.0,3,yes,yes,V,L,L,52932
no,,,yes,4,,,1.0,3,yes,yes,V,L,L,52934
no,,,yes,4,,,1.0,3,yes,yes,V,L,L,52936
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,52948
yes,05-03,2.0,,NA,no,,,1,no,yes,F,A,L,52950
no,,,no,NA,,,0.0,3,yes,yes,F,A,A,52951
yes,04-11,2.0,,NA,yes,1.0,,9,no,yes,V,A,A,52957
yes,05-03,4.0,,NA,yes,3.0,,11,no,yes,V,A,A,52958
no,,,no,NA,,,0.0,3,yes,yes,V,A,A,52959
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52960
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52961
no,,,yes,7,,,1.0,3,yes,yes,V,A,L,52962
yes,05-03,4.0,,NA,no,,,11,no,yes,V,A,L,52964
no,,,yes,9,,,1.0,3,yes,yes,V,A,A,52965
yes,04-11,2.0,,NA,no,,,9,no,yes,V,A,L,52968
yes,05-02,3.0,,NA,no,,,11,no,yes,V,A,A,52969
no,,,yes,6,,,1.0,2,yes,yes,V,A,A,52970
yes,04-11,2.0,,NA,no,,,9,no,yes,V,A,L,52973
yes,05-03,4.0,,NA,yes,3.0,,11,no,yes,V,A,A,52974
no,,,yes,11,,,1.0,3,yes,yes,V,A,A,52975
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52977
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52978
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52979
no,,,yes,9,,,1.0,9,yes,yes,V,A,L,52981
yes,04-11,2.0,,NA,no,,,9,no,yes,V,A,L,52984
yes,05-03,4.0,,NA,yes,3.0,,11,no,yes,V,A,A,52985
no,,,no,NA,,,0.0,3,yes,yes,V,A,A,52986
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52987
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52988
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,52989
no,,,no,NA,,,0.0,9,yes,yes,V,A,L,52991
yes,05-03,6.0,,NA,no,,,9,no,yes,V,L,A,52994
no,,,yes,8,,,1.0,3,yes,yes,V,L,A,52995
yes,05-03,6.0,,NA,no,,,9,no,yes,V,L,A,52999
no,,,yes,9,,,1.0,3,yes,yes,V,L,A,53000
yes,04-11,2.0,,NA,no,,,9,no,yes,V,L,A,53004
yes,05-03,4.0,,NA,yes,1.0,,11,no,yes,V,L,A,53005
no,,,yes,6,,,1.0,3,yes,yes,V,L,A,53006
no,,,yes,7,,,1.0,3,yes,yes,V,L,L,53008
yes,04-11,2.0,,NA,no,,,9,no,yes,V,A,A,53013
yes,05-02,3.0,,NA,no,,,11,no,yes,V,A,L,53014
no,,,yes,6,,,1.0,2,yes,yes,V,A,A,53015
yes,04-11,2.0,,NA,no,,,9,no,yes,V,A,L,53018
yes,05-02,3.0,,NA,yes,1.0,,11,no,yes,V,A,A,53019
no,,,yes,6,,,1.0,2,yes,yes,V,A,A,53020
no,,,yes,9,,,1.0,2,yes,yes,V,A,L,53022
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53036
yes,05-03,6.0,,NA,no,,,9,no,yes,V,A,A,53040
no,,,yes,5,,,1.0,3,yes,yes,V,A,A,53041
yes,04-11,2.0,,NA,no,,,9,no,yes,V,A,L,53044
yes,05-03,4.0,,NA,yes,3.0,,11,no,yes,V,A,A,53045
no,,,yes,5,,,1.0,3,yes,yes,V,A,A,53046
no,,,yes,6,,,1.0,3,yes,yes,V,A,L,53048
no,,,yes,6,,,1.0,3,yes,yes,V,A,L,53050
no,,,yes,6,,,1.0,3,yes,yes,V,A,L,53052
yes,05-03,6.0,,NA,no,,,9,no,yes,V,A,L,53055
no,,,yes,6,,,1.0,3,yes,yes,V,A,A,53056
yes,05-03,6.0,,NA,no,,,9,no,yes,V,L,A,53060
no,,,yes,6,,,1.0,3,yes,yes,V,L,A,53061
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53072
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53074
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53076
yes,05-03,5.0,,NA,yes,2.0,,10,no,yes,F,A,A,53094
no,,,yes,8,,,1.0,3,yes,yes,F,A,A,53095
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53097
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53098
yes,05-03,6.0,,NA,no,,,9,no,yes,F,A,L,53100
no,,,no,NA,,,0.0,3,yes,yes,F,A,A,53101
yes,05-02,5.0,,NA,no,,,9,no,yes,F,A,L,53103
no,,,yes,8,,,2.0,2,yes,yes,F,A,A,53104
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53109
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53111
no,,,no,NA,,,0.0,10,yes,yes,F,L,L,53113
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53115
yes,05-02,5.0,,NA,yes,1.0,,9,no,yes,F,L,L,53117
no,,,yes,5,,,1.0,2,yes,yes,F,L,A,53118
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53120
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53124
no,,,no,NA,,,0.0,10,yes,yes,F,A,A,53129
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53131
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53133
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53135
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53137
yes,05-03,4.0,,NA,no,,,11,no,yes,F,A,L,53139
no,,,no,NA,,,0.0,3,yes,yes,F,A,A,53140
yes,05-03,5.0,,NA,yes,3.0,,10,no,yes,F,L,A,53144
no,,,no,NA,,,0.0,3,yes,yes,F,L,A,53145
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,53146
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,53147
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,53148
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,53150
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53155
no,,,yes,6,,,1.0,3,yes,yes,F,A,L,53157
no,,,yes,6,,,1.0,3,yes,yes,F,A,L,53160
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53163
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53165
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53170
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53172
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53189
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53191
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53193
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53195
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53197
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53199
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53201
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53203
no,,,yes,6,,,1.0,2,yes,yes,V,A,L,53212
no,,,yes,6,,,1.0,2,yes,yes,F,A,L,53217
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53220
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53222
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,53224
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53227
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53229
no,,,yes,6,,,1.0,2,yes,yes,F,L,L,53233
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53236
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53238
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53240
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53242
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53246
no,,,yes,6,,,1.0,2,yes,yes,F,L,L,53248
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53251
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53256
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53258
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53260
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53262
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,53271
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53274
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53276
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53278
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53280
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53282
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53284
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53286
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,53291
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53295
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53297
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,53299
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53305
yes,05-01,3.0,,NA,yes,2.0,,10,no,yes,F,L,A,53309
no,,,no,NA,,,0.0,1,yes,yes,F,L,L,53310
no,,,no,NA,,,0.0,1,yes,yes,F,L,L,53311
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,53313
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53316
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,53318
no,,,no,NA,,,0.0,10,yes,yes,F,A,A,53327
yes,05-03,4.0,,NA,yes,1.0,,11,no,yes,F,A,L,53329
no,,,no,NA,,,0.0,3,yes,yes,F,A,A,53330
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53331
yes,05-03,4.0,,NA,yes,3.0,,11,no,yes,F,A,L,53333
no,,,no,NA,,,0.0,3,yes,yes,F,A,A,53334
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53335
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53336
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53337
no,,,no,NA,,,0.0,11,yes,yes,F,A,L,53339
no,,,no,NA,,,0.0,10,yes,yes,F,L,A,53343
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,53345
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,53352
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,53355
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53358
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53360
no,,,yes,9,,,1.0,3,yes,yes,F,A,L,53362
no,,,yes,6,,,1.0,3,yes,yes,F,A,L,53365
no,,,yes,6,,,1.0,3,yes,yes,F,A,L,53368
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,53374
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,53379
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53382
no,,,yes,6,,,1.0,3,yes,yes,F,A,L,53384
no,,,yes,6,,,1.0,3,yes,yes,F,A,L,53387
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53390
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53392
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53394
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53396
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53398
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,53400
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,53406
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,53408
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,53410
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,53412
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,53416
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,53418
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,40825
yes,04-12,4.0,,NA,no,,,8,no,yes,V,L,A,40829
yes,05-03,3.0,,NA,yes,2.0,,12,no,yes,V,L,A,40830
no,,,yes,8,,,2.0,3,yes,yes,V,L,A,40831
no,,,yes,8,,,1.0,3,yes,yes,V,L,L,40833
no,,,no,NA,,,0.0,3,yes,yes,V,L,L,40835
yes,04-11,3.0,,NA,no,,,8,no,yes,V,L,L,40837
yes,05-03,4.0,,NA,no,,,11,no,yes,V,L,A,40838
no,,,yes,8,,,1.0,3,yes,yes,V,L,A,40839
yes,04-11,3.0,,NA,no,,,8,no,yes,V,L,L,40842
yes,05-03,4.0,,NA,no,,,11,no,yes,V,L,A,40843
no,,,no,NA,,,0.0,3,yes,yes,V,L,A,40844
yes,04-12,4.0,,NA,no,,,8,no,yes,V,A,A,40849
yes,05-02,2.0,,NA,yes,1.0,,12,no,yes,V,A,A,40850
no,,,yes,7,,,1.0,2,yes,yes,V,A,A,40851
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,40853
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,40855
yes,04-11,3.0,,NA,no,,,8,no,yes,V,A,L,40857
yes,05-03,4.0,,NA,yes,1.0,,11,no,yes,V,A,A,40858
no,,,no,NA,,,0.0,3,yes,yes,V,A,A,40859
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,40860
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,40862
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,40865
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,40867
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,40870
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,40872
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,40874
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,40876
yes,04-12,4.0,,NA,no,,,8,no,yes,V,L,A,40881
yes,05-03,3.0,,NA,no,,,12,no,yes,V,L,A,40882
no,,,yes,4,,,1.0,3,yes,yes,V,L,A,40883
no,,,yes,5,,,1.0,8,yes,yes,V,L,L,40886
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,40890
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,40892
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,40894
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,40896
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,40906
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,40908
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,40910
yes,05-03,7.0,,NA,no,,,8,no,yes,V,A,L,40912
no,,,no,NA,,,0.0,3,yes,yes,V,A,A,40913
yes,05-03,7.0,,NA,no,,,8,no,yes,V,L,A,40919
no,,,no,NA,,,0.0,3,yes,yes,V,L,A,40920
yes,04-12,4.0,,NA,no,,,8,no,yes,V,L,A,40924
no,,,no,NA,,,0.0,12,yes,yes,V,L,A,40925
yes,04-12,4.0,,NA,no,,,8,no,yes,V,L,A,40929
yes,05-03,3.0,,NA,no,,,12,no,yes,V,L,A,40930
no,,,yes,8,,,2.0,3,yes,yes,V,L,A,40931
yes,04-12,4.0,,NA,no,,,8,no,yes,V,L,L,40934
yes,05-03,3.0,,NA,no,,,12,no,yes,V,L,A,40935
no,,,yes,8,,,1.0,3,yes,yes,V,L,A,40936
yes,04-11,3.0,,NA,yes,1.0,,8,no,yes,V,A,A,40950
yes,05-02,3.0,,NA,yes,2.0,,11,no,yes,V,A,A,40951
no,,,yes,4,,,1.0,2,yes,yes,V,A,A,40952
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,40954
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,40956
yes,05-02,3.0,,NA,no,,,11,no,yes,V,A,L,40958
no,,,yes,4,,,1.0,2,yes,yes,V,A,A,40959
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,40962
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,40964
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,40966
yes,04-11,3.0,,NA,yes,2.0,,8,no,yes,V,A,L,40968
yes,05-02,3.0,,NA,yes,4.0,,11,no,yes,V,A,A,40969
no,,,no,NA,,,0.0,2,yes,yes,V,A,A,40970
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,40971
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,40972
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,40973
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,40974
yes,05-02,3.0,,NA,yes,2.0,,11,no,yes,V,A,L,40975
no,,,no,NA,,,0.0,2,yes,yes,V,A,A,40976
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,40977
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,40978
yes,05-02,3.0,,NA,no,,,11,no,yes,V,A,L,40979
no,,,no,NA,,,0.0,2,yes,yes,V,A,A,40980
yes,04-12,1.0,,NA,yes,1.0,,11,no,yes,F,A,A,40986
yes,05-02,2.0,,NA,yes,2.0,,12,no,yes,F,A,A,40987
no,,,yes,4,,,1.0,2,yes,yes,F,A,A,40988
no,,,yes,0,,,1.0,2,yes,yes,F,A,L,40990
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,40992
yes,05-02,2.0,,NA,yes,3.0,,12,no,yes,F,A,L,40994
no,,,yes,4,,,1.0,2,yes,yes,F,A,A,40995
no,,,yes,1,,,1.0,2,yes,yes,F,A,L,40997
no,,,yes,1,,,1.0,2,yes,yes,F,A,L,40999
no,,,yes,4,,,1.0,2,yes,yes,F,A,L,41001
yes,05-02,3.0,,NA,no,,,11,no,yes,F,A,L,41004
no,,,yes,1,,,1.0,2,yes,yes,F,A,A,41005
no,,,no,NA,,,0.0,11,yes,yes,F,A,L,41008
yes,05-02,3.0,,NA,no,,,11,no,yes,F,A,L,41010
no,,,yes,1,,,1.0,2,yes,yes,F,A,A,41011
yes,04-11,3.0,,NA,no,,,8,no,yes,V,L,A,41017
yes,05-02,3.0,,NA,yes,2.0,,11,no,yes,V,L,A,41018
no,,,yes,7,,,1.0,2,yes,yes,V,L,A,41019
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,41021
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,41022
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,41024
no,,,yes,5,,,1.0,2,yes,yes,V,A,A,41029
yes,04-11,3.0,,NA,yes,1.0,,8,no,yes,V,A,A,41035
yes,05-02,3.0,,NA,yes,4.0,,11,no,yes,V,A,A,41036
no,,,yes,5,,,3.0,2,yes,yes,V,A,A,41037
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,41039
no,,,yes,1,,,1.0,2,yes,yes,V,A,L,41041
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,41043
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,41044
yes,05-02,3.0,,NA,yes,1.0,,11,no,yes,V,A,L,41046
no,,,yes,8,,,1.0,2,yes,yes,V,A,A,41047
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,41049
yes,04-11,3.0,,NA,no,,,8,no,yes,V,A,L,41051
yes,05-02,3.0,,NA,yes,3.0,,11,no,yes,V,A,A,41052
no,,,yes,5,,,1.0,2,yes,yes,V,A,A,41053
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,41055
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,41057
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,41059
no,,,yes,7,,,1.0,8,yes,yes,V,A,L,41062
