"Flowering_Week","Nb_Inflorescences","Position_A","Nature_Ancestor_F","1","3","4","5","6","7","8","9","10"
"3","1","1","2",0.00250751115196482,0.00637753758531359,0.00791500020343928,0.0338062196367949,0.121658267413804,0.241980478411989,0.29669167901503,0.168815214195614,0.120248092386051
"4","1","1","2",0.0157417402965578,0.0382163533425369,0.0440947571814241,0.155194610326606,0.316475048641276,0.248438487907405,0.121770370036015,0.0390368472680279,0.021031785000152
"5","1","1","2",0.00494828704437404,0.0124768983992829,0.0152717650266171,0.0626915564907723,0.19624542787755,0.291525477614344,0.246347735710815,0.10586406769566,0.0646287841405855
"6","1","1","2",0.00270386816920244,0.00687215245763756,0.00851929530272116,0.036268528906267,0.128947374040049,0.249386138384397,0.293522467508125,0.161301857915471,0.11247831731613
"7","1","1","2",0.00121419202467235,0.00310237849520235,0.00387894992880063,0.0169341381403262,0.0663110081596209,0.163401523125507,0.2884069867535,0.236391791284878,0.220359032087493
"8","1","1","2",0.000851947157177181,0.00217961703087223,0.00273090246786712,0.0119968177088055,0.0481778395831357,0.127532072561894,0.261343893800063,0.257962557275855,0.28722435241433
"9","1","1","2",0.00224846942549344,0.00572396346588726,0.00711439681401543,0.0305186710236405,0.111627341064201,0.230762968773756,0.299972290832436,0.179732853668643,0.132299044931928
"1","2","1","2",0.0496363739368996,0.107376033318418,0.104987936378859,0.2634987694694,0.286670652838772,0.124108629517724,0.0445274893624698,0.0126583982555927,0.00653571692186339
"3","2","1","2",0.00270526022984557,0.00687565652976363,0.00852357151868742,0.0362858947389236,0.128998113463359,0.249435553354809,0.293498377074157,0.161250766534655,0.112426806555801
"4","2","1","2",0.0169654251983257,0.0410121118805678,0.0470149224725542,0.162915834776618,0.320363291592335,0.240939040451759,0.114876550819324,0.0363921975694881,0.0195206252390283
"5","2","1","2",0.00533749230191236,0.013439744189531,0.0164142881696659,0.0669693827150394,0.205440719997771,0.29393273768064,0.238467781004139,0.0998201715737633,0.0601776823675381
"6","2","1","2",0.00291705720502444,0.00740838387996201,0.00917289067846668,0.0389133155086068,0.136568837061676,0.256485640707521,0.289622220557783,0.153809629432071,0.10510202496889
"7","2","1","2",0.00131008043254345,0.00334624048103964,0.00418154595122655,0.0182251812074686,0.0709000833891267,0.171598886629555,0.292500222593407,0.230375240453717,0.207562518861916
"8","2","1","2",0.000919254324432405,0.00235125167029051,0.00294480484308484,0.0129214430165398,0.0516453905170771,0.134840148499172,0.26811777750568,0.254360864785274,0.271899064838449
"9","2","1","2",0.0024258394570589,0.00617160632004907,0.00766300037617027,0.0327745468612713,0.118547660539659,0.238631340014318,0.297853484543579,0.17212828644416,0.123804235443734
"1","3","1","2",0.180664531934257,0.259533509614052,0.159611480153176,0.223997155558153,0.124258803870239,0.036069684289833,0.0112508550064941,0.00305814343425137,0.00155583613954469
"3","3","1","2",0.0113224676279474,0.0279153522615212,0.0329836310698343,0.123166461337791,0.291293345029316,0.276451245566531,0.154930275662626,0.052808172739731,0.0291290487047022
"4","3","1","2",0.0679130574600565,0.138332866757138,0.124973587439513,0.27584938581021,0.25072590365449,0.0956885726864104,0.0326826051314093,0.00914036641759475,0.0046936546431785
"5","3","1","2",0.0221530387449803,0.052599009429171,0.0586907425313066,0.191056091786963,0.327744089934855,0.212134194515787,0.0924542032438697,0.028228599740741,0.0149400300723267
"6","3","1","2",0.0122006591461556,0.029988126740996,0.0352642599662834,0.130092565418399,0.29802965967745,0.27094818001871,0.147048715448772,0.0493620786662177,0.0270657549170156
"7","3","1","2",0.00550769174125856,0.0138599596739107,0.0169113221311964,0.0688133831740442,0.209271683035476,0.294710370990263,0.235124083171505,0.0973842047417217,0.0584173013406245
"8","3","1","2",0.00386947676530018,0.00979407557463922,0.0120613108950726,0.0503753023509327,0.167237436709792,0.27883558559634,0.269515171498917,0.127046306448749,0.0812653341602567
"9","3","1","2",0.0101620625176841,0.0251565955280659,0.0299128322304838,0.113542786170482,0.280667980609968,0.283368693779976,0.166645139444035,0.0581594767962119,0.0323844329230932
"1","5","1","2",0.256432154249576,0.295108486515493,0.149430647171342,0.17873057181883,0.086458460759284,0.0236376488930103,0.00724702604393235,0.00195967509368655,0.000995329454845151
"3","5","1","2",0.0175961323957315,0.0424436589275431,0.0484945633373529,0.166721511540247,0.321981740875898,0.237169154387071,0.111609057595195,0.0351619218573451,0.0188222590836168
"4","5","1","2",0.102298558946377,0.186659759481494,0.147531897987951,0.270800905068314,0.196870910814469,0.0655887270292749,0.0213596914838419,0.00588343054699703,0.00300611864128097
"5","5","1","2",0.0342201030074669,0.0779633799506316,0.0819144392485276,0.234905848107134,0.316764534303523,0.163057976689145,0.0631360714299586,0.0184335423043424,0.00960410495927055
"6","5","1","2",0.0189515935514529,0.0454986738581288,0.0516170503248363,0.174521094595358,0.324690682631698,0.229309810890546,0.10515964197447,0.0327755687296964,0.0174758834438145
"7","5","1","2",0.00858743279539879,0.0213765366164676,0.025639123187603,0.0995654633090086,0.262454340212413,0.29140738505198,0.185423158998176,0.0673919046365876,0.0381546551923664
"8","5","1","2",0.0060387380198837,0.0151678268628492,0.0184520756530703,0.0744647537738954,0.220530265709511,0.296229345378793,0.225108531320269,0.0904803185284087,0.0535281447533198
"9","5","1","2",0.0158030357746083,0.0383569725665036,0.0442425995831438,0.155592300499633,0.316695272690987,0.248057516430461,0.121406219135828,0.038895442907973,0.0209506404108625
