"Burst_Month","Position_A","Nature_F","3","5","6","7","8","9","10","11","12","13","14","15","17"
"2","1","0",0.0169543637288986,0.0696953359656679,0.685254880035778,0.0958142221932377,0.0613702010666662,0.0223143625138338,0.0186333853281681,0.0146794888538326,0.0121431475356413,0.00276046176908717,0.000353237365999792,2.60604404586084e-05,8.53202730577429e-07
"3","1","0",0.034180899857617,0.12877117541825,0.711171120876154,0.0567228398362317,0.0332934702637565,0.0115729566537874,0.00945784459918575,0.0073226878841639,0.00597403222269677,0.00134767857818019,0.000172177894870784,1.27001265414206e-05,4.15788564800401e-07
"4","1","0",0.103876464697755,0.285486306999371,0.568523337881539,0.0199351375946395,0.0109505338280116,0.00368577675922865,0.00296768653635482,0.00227079056406509,0.00183543718988199,0.000411948952280583,5.2574564356811e-05,3.87748883401429e-06,1.26943682121627e-07
"5","1","0",0.0280913921531152,0.109088364889091,0.712925725808653,0.0665133675768482,0.0398224816579522,0.0139811092841916,0.0114796298018192,0.00892146379267544,0.00730006774002356,0.00164952434565069,0.000210813258914921,1.55505801973099e-05,5.09110868462948e-07
"10","0","1",1.05932189450685e-09,4.76774248242565e-09,2.02031103279268e-07,1.95045152260642e-07,4.01851360583804e-07,3.97725979317508e-07,7.85987089393118e-07,1.96883517544125e-06,1.55380533112856e-05,0.000141988353912712,0.00211542687722262,0.0648778961308457,0.932845193281783
"12","0","1",2.27015832452289e-07,1.02174012346078e-06,4.32939027373914e-05,4.17933207660646e-05,8.60957818577131e-05,8.51973985143386e-05,0.000168324822128692,0.000421392746237727,0.00331326547068478,0.0292935089821794,0.294982337369859,0.610690041305846,0.0608735001432329
"1","0","1",7.61021631430137e-06,3.42502436469433e-05,0.00144918713059487,0.00139509729709454,0.00286206476886054,0.00281655295669847,0.00551941870336651,0.0135596816680441,0.0952087935784443,0.414249199393547,0.405409972212884,0.0555583323420986,0.00192983948840653
"2","0","1",8.68933532244445e-05,0.000390898360701967,0.0162878650683372,0.015228833608527,0.0299347571544806,0.0278586072199085,0.0504580018950828,0.104830062647421,0.370208416456728,0.314537119210256,0.0648653707014204,0.00514387212671352,0.000169302197198573
"3","0","1",0.000178289901292403,0.000801651845316449,0.0328271086937529,0.0297081929109379,0.0557914451616628,0.0490376138687995,0.0824409376757168,0.149031583835758,0.366638088356185,0.198068827471427,0.0328799369341275,0.00251381071966195,8.25126253619635e-05
"4","0","1",0.00058373021233082,0.00261880968605111,0.0996189419998019,0.0789457852764079,0.125574051411448,0.0913373726952956,0.12430632358238,0.162739327248252,0.229163714269875,0.0740070712008011,0.0103107613959184,0.000768917798748436,2.519322268979e-05
"5","0","1",0.000145613308603078,0.000654844433859646,0.0269817723671386,0.0247014276383707,0.0471321140928145,0.0422479219112629,0.072820518649052,0.137667612638259,0.37592782373683,0.228624713308942,0.0399184299606893,0.00307617751733991,0.000101030436838734
"10","1","1",1.08546775187677e-09,4.88541843609387e-09,2.07017571780627e-07,1.9985919374525e-07,4.11769720075747e-07,4.07542509500228e-07,8.05386517715406e-07,2.01742906402295e-06,1.59215495509997e-05,0.000145492216926221,0.0021675087440128,0.0663654562681875,0.931301566245859
"12","1","1",2.32618966148022e-07,1.04695836100259e-06,4.43624193987499e-05,4.28247123262337e-05,8.82202080345111e-05,8.72992878653638e-05,0.000172476453618409,0.000431779862743342,0.00339462287131852,0.02998867847639,0.29958507997,0.606668911982556,0.0594944641784214
"1","1","1",7.79804786950122e-06,3.50955547808178e-05,0.00148489934104353,0.00142937623119278,0.00293208048505064,0.00288505096724204,0.00565248706299436,0.013880058937931,0.0971974658226913,0.417653707101264,0.40066074084154,0.054297796958923,0.00188344264747653
"2","1","1",8.90378373032456e-05,0.000400540811390139,0.0166827769180939,0.0155859444870462,0.0306026177994668,0.02843961249971,0.051411103628948,0.106403281045638,0.371424415558949,0.310356559039908,0.0634182517542771,0.0050206337608234,0.000165224858446611
"3","1","1",0.000182689593910521,0.000821414487800299,0.0336084803189103,0.0303684542481298,0.0569114052945502,0.049893107962411,0.0836086522429678,0.150287445909495,0.365109302471117,0.19455769989146,0.0321174038745833,0.00245341841573943,8.05252889256591e-05
"4","1","1",0.000598129044497325,0.00268319558992709,0.101811260649941,0.0803291437894549,0.127134335692882,0.0919820105095377,0.124525855546177,0.161890949699006,0.225812647136482,0.0723921853734865,0.0100652890184049,0.000750411546290297,2.45864039137844e-05
"5","1","1",0.000149206755282581,0.000670991434774133,0.0276282369371809,0.0252610336619091,0.0481146354280545,0.0430338148745653,0.0739655677813259,0.139112140514624,0.375141997640806,0.224821086111273,0.0390003735737299,0.0030023181480382,9.85971384357409e-05
"10","0","2",5.72601223164753e-10,2.57713467326336e-09,1.0920501950963e-07,1.05428882969799e-07,2.17215097091084e-07,2.14985259291145e-07,4.24854645915184e-07,1.06422846045661e-06,8.39896187038362e-06,7.67561461864272e-05,0.00114474602377573,0.0362232162315883,0.962544743569478
"12","0","2",1.2271015779943e-07,5.52287311251525e-07,2.34023891726852e-05,2.25921373221692e-05,4.65433709092924e-05,4.60613302792399e-05,9.10141468276844e-05,0.000227911110592281,0.00179506709894667,0.0161121724764985,0.19071785035214,0.683840223443321,0.107076487146521
"1","0","2",4.11360741961338e-06,1.85138976941895e-05,0.000783889368143593,0.000755618776985411,0.00155320436902864,0.00153250953025444,0.00301473818966641,0.00747213677038061,0.0552441484030459,0.315062787029046,0.51315921590894,0.0978347356412738,0.0035643885081208
"2","0","2",4.69708283218174e-05,0.000211349323215197,0.00887446650787477,0.00841939809961676,0.0169031825739605,0.01616653926809,0.0304073355188949,0.0682527173303421,0.314378537902881,0.413816850693486,0.112737383164695,0.00947210194359283,0.000313166845029023
"3","0","2",9.63799385590861e-05,0.00043355208743345,0.0180323129942091,0.0168020424789115,0.0328653858124556,0.0303948497623118,0.0545880396414901,0.111537721654547,0.374752326196249,0.296786926776901,0.0589177978146682,0.00464002580299883,0.000152639039265767
"4","0","2",0.000315611623522666,0.0014180262503726,0.0566009246930575,0.0488704064615079,0.0862409183122441,0.070381738161121,0.108279023139542,0.169052624056244,0.312005245374485,0.126483391219133,0.0188839629583294,0.0014215208627405,4.66068877000847e-05
"5","0","2",7.87144471728482e-05,0.000354120668245204,0.0147786234471204,0.013858840176631,0.0273583063201057,0.0256005429821525,0.0467145642555126,0.0985050033838488,0.364383493848845,0.331457513952973,0.071048219896184,0.00567516466337392,0.000186891957835611
"10","1","2",5.86733990547179e-10,2.64074271889686e-09,1.11900383916e-07,1.08031045373491e-07,2.22576329766363e-07,2.20291453482096e-07,4.35340759165707e-07,1.09049533370441e-06,8.60625977286266e-06,7.86504278797668e-05,0.00117296209755872,0.0370818572008221,0.961655732151184
"12","1","2",1.25738851816205e-07,5.65918685770007e-07,2.39799850989839e-05,2.31497090884879e-05,4.76919754257868e-05,4.71979310450105e-05,9.3259679361327e-05,0.000233532374129985,0.00183924930304633,0.0165014500860864,0.194333680897425,0.682088586564243,0.104767529837512
"1","1","2",4.21513778558569e-06,1.89708395054361e-05,0.000803220646917596,0.000774223463865664,0.00159135635820595,0.00157003361355155,0.00308820863521356,0.0076522554703922,0.0564884052628301,0.319242184915087,0.509567934990391,0.0957201595478558,0.00347883111839864
"2","1","2",4.81300920709587e-05,0.000216564150414998,0.00909139606917121,0.00862152385721985,0.0172981708304354,0.0165308269809242,0.0310568471369428,0.0695414909418616,0.317323930679898,0.410345765784735,0.110373532861174,0.00924619477093869,0.000305625844213009
"3","1","2",9.87585236497155e-05,0.000444246019431345,0.0184686779460631,0.0171938534649371,0.03359062278831,0.0310171826275425,0.0555893229529696,0.113120907414797,0.375580715201969,0.292624293745158,0.0575936562455488,0.00452880012672674,0.000148962942897235
"4","1","2",0.000323398933383045,0.0014529520491602,0.0579120681956505,0.0498726513415129,0.0877174681795154,0.0713118160302287,0.109230525031162,0.16938622396471,0.30898564198885,0.123935646505933,0.0184387924184792,0.00138733105115751,4.54843102570823e-05
"5","1","2",8.06570962625731e-05,0.000362856384334137,0.0151375398052058,0.0141853920826385,0.0279744942815799,0.0261429936705442,0.0476195246487949,0.100055354387947,0.365950757379918,0.327293399051584,0.0694753671031234,0.0055392730294388,0.000182391078629496
