CodeUC,Days,TTS,Length,Pheno_stage,Date,SFol
2-BP-cog-V-D2-1-L,28,458.98,13.9999990945,3,2010-04-26 00:00:00,140.632826781
2-BP-cog-V-D5-1-A,28,458.98,9.19999965884,3,2010-04-26 00:00:00,200.852078504
2-BP-cog-V-D5-2-L,27,443.69,17.1999973035,3,2010-04-26 00:00:00,307.892047285
2-BP-cog-V-H12-1-A,28,458.98,21.9999991929,3,2010-04-26 00:00:00,327.475641382
2-BP-cog-V-H12-2-L,28,458.98,15.4999987883,3,2010-04-26 00:00:00,223.339703838
2-BP-cog-V-I12-1-A,28,458.98,5.59999991122,3,2010-04-26 00:00:00,98.1974301774
2-BP-cog-V-I2-1-A,27,443.69,18.2999988876,3,2010-04-26 00:00:00,455.847449289
2-BP-cog-V-B7-1-A,27,442.065,13.2999992731,3,2010-04-27 00:00:00,471.10299911
2-BP-cog-V-B7-2-L,29,474.625,4.99999994893,3,2010-04-27 00:00:00,63.8863146571
2-BP-cog-V-D16-1-A,28,459.335,9.99999963646,3,2010-04-27 00:00:00,383.39467757
2-BP-cog-V-D16-1-L,29,474.625,9.49999980807,3,2010-04-27 00:00:00,152.199388615
2-BP-cog-V-D2-1-L,29,474.625,13.9999995494,3,2010-04-27 00:00:00,140.632826845
2-BP-cog-V-D5-1-A,29,474.625,9.19999983022,3,2010-04-27 00:00:00,200.852078535
2-BP-cog-V-D5-2-L,28,459.335,17.1999986581,3,2010-04-27 00:00:00,307.892047472
2-BP-cog-V-H12-1-A,29,474.625,21.9999995983,3,2010-04-27 00:00:00,327.475641504
2-BP-cog-V-H12-2-L,29,474.625,15.499999397,3,2010-04-27 00:00:00,223.339703904
2-BP-cog-V-I12-1-A,29,474.625,5.59999995582,3,2010-04-27 00:00:00,98.1974301929
2-BP-cog-V-I2-1-A,28,459.335,18.2999994464,3,2010-04-27 00:00:00,455.847449453
2-BP-cog-V-B7-1-A,28,458.36,13.2999996486,3,2010-04-28 00:00:00,471.102999247
2-BP-cog-V-B7-2-L,30,490.92,4.99999997531,3,2010-04-28 00:00:00,63.8863146701
2-BP-cog-V-D16-1-A,29,475.63,9.99999982425,3,2010-04-28 00:00:00,383.394677619
2-BP-cog-V-D16-1-L,30,490.92,9.49999990721,3,2010-04-28 00:00:00,152.19938864
2-BP-cog-V-D2-1-L,30,490.92,13.9999997822,3,2010-04-28 00:00:00,140.632826877
2-BP-cog-V-D5-1-A,30,490.92,9.19999991792,3,2010-04-28 00:00:00,200.85207855
2-BP-cog-V-D5-2-L,29,475.63,17.1999993513,3,2010-04-28 00:00:00,307.892047563
2-BP-cog-V-H12-1-A,30,490.92,21.9999998058,3,2010-04-28 00:00:00,327.475641564
2-BP-cog-V-H12-2-L,30,490.92,15.4999997085,3,2010-04-28 00:00:00,223.339703936
2-BP-cog-V-I12-1-A,30,490.92,5.59999997864,3,2010-04-28 00:00:00,98.1974302002
2-BP-cog-V-I2-1-A,29,475.63,18.2999997324,3,2010-04-28 00:00:00,455.847449531
2-BP-cog-V-B7-1-A,29,473.975,13.2999998249,3,2010-04-29 00:00:00,471.102999306
2-BP-cog-V-B7-2-L,31,506.535,4.9999999877,3,2010-04-29 00:00:00,63.8863146759
2-BP-cog-V-D16-1-A,30,491.245,9.99999991242,3,2010-04-29 00:00:00,383.39467764
2-BP-cog-V-D16-1-L,31,506.535,9.49999995376,3,2010-04-29 00:00:00,152.199388651
2-BP-cog-V-D2-1-L,31,506.535,13.9999998914,3,2010-04-29 00:00:00,140.632826891
2-BP-cog-V-D5-1-A,31,506.535,9.1999999591,3,2010-04-29 00:00:00,200.852078556
2-BP-cog-V-D5-2-L,30,491.245,17.1999996767,3,2010-04-29 00:00:00,307.892047603
2-BP-cog-V-H12-1-A,31,506.535,21.9999999032,3,2010-04-29 00:00:00,327.475641591
2-BP-cog-V-H12-2-L,31,506.535,15.4999998547,3,2010-04-29 00:00:00,223.33970395
2-BP-cog-V-I12-1-A,31,506.535,5.59999998936,3,2010-04-29 00:00:00,98.1974302034
2-BP-cog-V-I2-1-A,30,491.245,18.2999998666,3,2010-04-29 00:00:00,455.847449565
2-BP-cog-V-B7-1-A,30,489.15,13.299999911,3,2010-04-30 00:00:00,471.102999332
2-BP-cog-V-B7-2-L,32,521.71,4.99999999375,3,2010-04-30 00:00:00,63.8863146786
2-BP-cog-V-D16-1-A,31,506.42,9.99999995549,3,2010-04-30 00:00:00,383.394677649
2-BP-cog-V-D16-1-L,32,521.71,9.4999999765,3,2010-04-30 00:00:00,152.199388656
2-BP-cog-V-D2-1-L,32,521.71,13.9999999448,3,2010-04-30 00:00:00,140.632826898
2-BP-cog-V-D5-1-A,32,521.71,9.19999997921,3,2010-04-30 00:00:00,200.852078559
2-BP-cog-V-D5-2-L,31,506.42,17.1999998357,3,2010-04-30 00:00:00,307.892047622
2-BP-cog-V-H12-1-A,32,521.71,21.9999999508,3,2010-04-30 00:00:00,327.475641604
2-BP-cog-V-H12-2-L,32,521.71,15.4999999262,3,2010-04-30 00:00:00,223.339703956
2-BP-cog-V-I12-1-A,32,521.71,5.59999999459,3,2010-04-30 00:00:00,98.1974302048
2-BP-cog-V-I2-1-A,31,506.42,18.2999999322,3,2010-04-30 00:00:00,455.847449581
2-BP-cog-V-B7-1-A,31,504.885,13.2999999559,3,2010-05-01 00:00:00,471.102999345
2-BP-cog-V-B7-2-L,33,537.445,4.9999999969,3,2010-05-01 00:00:00,63.88631468
2-BP-cog-V-D16-1-A,32,522.155,9.99999997794,3,2010-05-01 00:00:00,383.394677653
2-BP-cog-V-D16-1-L,33,537.445,9.49999998835,3,2010-05-01 00:00:00,152.199388658
2-BP-cog-V-D2-1-L,33,537.445,13.9999999727,3,2010-05-01 00:00:00,140.632826902
2-BP-cog-V-D5-1-A,33,537.445,9.1999999897,3,2010-05-01 00:00:00,200.852078561
2-BP-cog-V-D5-2-L,32,522.155,17.1999999186,3,2010-05-01 00:00:00,307.892047631
2-BP-cog-V-H12-1-A,33,537.445,21.9999999756,3,2010-05-01 00:00:00,327.47564161
2-BP-cog-V-H12-2-L,33,537.445,15.4999999634,3,2010-05-01 00:00:00,223.33970396
2-BP-cog-V-I12-1-A,33,537.445,5.59999999732,3,2010-05-01 00:00:00,98.1974302056
2-BP-cog-V-I2-1-A,32,522.155,18.2999999664,3,2010-05-01 00:00:00,455.847449588
2-BP-cog-V-B7-1-A,32,521.455,13.2999999789,3,2010-05-02 00:00:00,471.102999351
2-BP-cog-V-B7-2-L,34,554.015,4.99999999852,4,2010-05-02 00:00:00,63.8863146807
2-BP-cog-V-D16-1-A,33,538.725,9.99999998947,3,2010-05-02 00:00:00,383.394677656
2-BP-cog-V-D16-1-L,34,554.015,9.49999999444,4,2010-05-02 00:00:00,152.19938866
2-BP-cog-V-D2-1-L,34,554.015,13.9999999869,4,2010-05-02 00:00:00,140.632826903
2-BP-cog-V-D5-1-A,34,554.015,9.19999999508,4,2010-05-02 00:00:00,200.852078561
2-BP-cog-V-D5-2-L,33,538.725,17.1999999611,3,2010-05-02 00:00:00,307.892047636
2-BP-cog-V-H12-1-A,34,554.015,21.9999999884,4,2010-05-02 00:00:00,327.475641613
2-BP-cog-V-H12-2-L,34,554.015,15.4999999825,4,2010-05-02 00:00:00,223.339703961
2-BP-cog-V-I12-1-A,34,554.015,5.59999999872,4,2010-05-02 00:00:00,98.1974302059
2-BP-cog-V-I2-1-A,33,538.725,18.299999984,3,2010-05-02 00:00:00,455.847449592
2-BP-cog-V-B7-1-A,33,537.585,13.2999999897,3,2010-05-03 00:00:00,471.102999353
2-BP-cog-V-D16-1-A,34,554.855,9.99999999487,4,2010-05-03 00:00:00,383.394677657
2-BP-cog-V-D5-2-L,34,554.855,17.1999999811,4,2010-05-03 00:00:00,307.892047638
2-BP-cog-V-I2-1-A,34,554.855,18.2999999922,4,2010-05-03 00:00:00,455.847449594
2-BP-cog-V-B7-1-A,34,552.66,13.2999999948,4,2010-05-04 00:00:00,471.102999355
4-BP-cog-V-A2-1-A,1,25.795,1.06897716979,0,2010-09-01 00:00:00,385.006522494
4-BP-cog-V-A2-1-A,2,38.215,1.77702796874,0,2010-09-02 00:00:00,475.553513347
4-BP-cog-V-A2-1-L,1,25.225,1.44774094442,0,2010-09-02 00:00:00,134.63550331
4-BP-cog-V-D10-1-L,1,25.225,1.22832027504,0,2010-09-02 00:00:00,39.8701236272
4-BP-cog-V-A2-1-A,3,50.775,2.8839760835,0,2010-09-03 00:00:00,540.073767795
4-BP-cog-V-A2-1-L,2,37.785,2.32368782383,0,2010-09-03 00:00:00,167.845247832
4-BP-cog-V-A8-1-A,1,24.98,1.20487508829,0,2010-09-03 00:00:00,383.03681916
4-BP-cog-V-D10-1-L,2,37.785,2.00195591087,0,2010-09-03 00:00:00,49.8086513465
4-BP-cog-V-A2-1-A,4,63.765,4.5397631745,0,2010-09-04 00:00:00,582.044493229
4-BP-cog-V-A2-1-L,3,50.775,3.59850231742,0,2010-09-04 00:00:00,192.654580231
4-BP-cog-V-A8-1-A,2,37.97,2.03410713161,0,2010-09-04 00:00:00,481.043369294
4-BP-cog-V-D10-1-L,3,50.775,3.1715480229,0,2010-09-04 00:00:00,57.6381821292
4-BP-cog-V-A2-1-A,5,75.725,6.50748983665,0,2010-09-05 00:00:00,604.702155217
4-BP-cog-V-A2-1-L,4,62.735,5.06075750987,0,2010-09-05 00:00:00,207.383938397
4-BP-cog-V-A8-1-A,3,49.93,3.19060787949,0,2010-09-05 00:00:00,544.209694357
4-BP-cog-V-D10-1-L,4,62.735,4.58113297026,0,2010-09-05 00:00:00,62.5597994185
4-BP-cog-V-A2-1-A,6,89.48,9.0632894395,1,2010-09-06 00:00:00,619.674493271
4-BP-cog-V-A2-1-L,5,76.49,6.87947964024,0,2010-09-06 00:00:00,217.788248585
4-BP-cog-V-A8-1-A,4,63.685,5.06363362375,0,2010-09-06 00:00:00,590.632065468
4-BP-cog-V-D10-1-L,5,76.49,6.44462167906,0,2010-09-06 00:00:00,66.243187808
4-BP-cog-V-A2-1-A,7,100.975,11.1344742076,1,2010-09-07 00:00:00,626.424955187
4-BP-cog-V-A2-1-L,6,87.985,8.29063350864,1,2010-09-07 00:00:00,222.715268431
4-BP-cog-V-A8-1-A,5,75.18,7.01372447368,0,2010-09-07 00:00:00,612.903988791
4-BP-cog-V-D10-1-L,6,87.985,7.98252917018,1,2010-09-07 00:00:00,68.088254756
4-BP-cog-V-A2-1-A,8,112.845,12.9507059235,1,2010-09-08 00:00:00,630.48094452
4-BP-cog-V-A2-1-L,7,99.855,9.48457006428,1,2010-09-08 00:00:00,225.777592555
4-BP-cog-V-A8-1-A,6,87.05,9.18435594699,1,2010-09-08 00:00:00,626.709092448
4-BP-cog-V-D10-1-L,7,99.855,9.35210830732,1,2010-09-08 00:00:00,69.291579852
4-BP-cog-V-A2-1-A,9,125.615,14.413357246,1,2010-09-09 00:00:00,632.936654715
4-BP-cog-V-A2-1-L,8,112.625,10.4179298291,1,2010-09-09 00:00:00,227.687730123
4-BP-cog-V-A8-1-A,7,99.82,11.3743197891,1,2010-09-09 00:00:00,635.225186236
4-BP-cog-V-D10-1-L,8,112.625,10.4696187787,1,2010-09-09 00:00:00,70.0798229317
4-BP-cog-V-A2-1-A,10,137.05,15.3136119192,1,2010-09-10 00:00:00,634.14510904
4-BP-cog-V-A2-1-L,9,124.06,10.9803869951,1,2010-09-10 00:00:00,228.652596453
4-BP-cog-V-A8-1-A,8,111.255,12.9861065353,1,2010-09-10 00:00:00,639.459726044
4-BP-cog-V-D10-1-L,9,124.06,11.1640073571,1,2010-09-10 00:00:00,70.4972975505
4-BP-cog-V-A2-1-A,11,148.045,15.8918756518,1,2010-09-11 00:00:00,634.82259468
4-BP-cog-V-A2-1-L,10,135.055,11.3369657164,1,2010-09-11 00:00:00,229.205468578
4-BP-cog-V-A8-1-A,9,122.25,14.1546117973,1,2010-09-11 00:00:00,641.846106543
4-BP-cog-V-D10-1-L,10,135.055,11.6127070092,1,2010-09-11 00:00:00,70.7468010023
4-BP-cog-V-A2-1-A,12,159.83,16.2891415693,2,2010-09-12 00:00:00,635.250012633
4-BP-cog-V-A2-1-L,11,146.84,11.5798363408,1,2010-09-12 00:00:00,229.561641364
4-BP-cog-V-A8-1-A,10,134.035,15.0279580826,1,2010-09-12 00:00:00,643.356041186
4-BP-cog-V-D10-1-L,11,146.84,11.9221824379,1,2010-09-12 00:00:00,70.9143985488
4-BP-cog-V-A2-1-A,13,172.535,16.5478995103,2,2010-09-13 00:00:00,635.508734583
4-BP-cog-V-A2-1-L,12,159.545,11.7371202786,2,2010-09-13 00:00:00,229.782029912
4-BP-cog-V-A8-1-A,11,146.74,15.6312491031,1,2010-09-13 00:00:00,644.271537431
4-BP-cog-V-D10-1-L,12,159.545,12.1242952625,2,2010-09-13 00:00:00,71.022866833
4-BP-cog-V-A2-1-A,14,184.335,16.6902035004,2,2010-09-14 00:00:00,635.640063517
4-BP-cog-V-A2-1-L,13,171.345,11.8233150998,2,2010-09-14 00:00:00,229.896380297
4-BP-cog-V-A8-1-A,12,158.54,15.9754726367,2,2010-09-14 00:00:00,644.736609123
4-BP-cog-V-D10-1-L,13,171.345,12.2356283729,2,2010-09-14 00:00:00,71.0817572419
4-BP-cog-V-A2-1-A,15,195.93,16.7742914378,2,2010-09-15 00:00:00,635.713490561
4-BP-cog-V-A2-1-L,14,182.94,11.8741471183,2,2010-09-15 00:00:00,229.961634136
4-BP-cog-V-A8-1-A,13,170.135,16.1832159319,2,2010-09-15 00:00:00,644.996699213
4-BP-cog-V-D10-1-L,14,182.94,12.3014760375,2,2010-09-15 00:00:00,71.1168251711
4-BP-cog-V-A2-1-A,16,207.595,16.8250614342,2,2010-09-16 00:00:00,635.75585538
4-BP-cog-V-A2-1-L,15,194.605,11.9048019314,2,2010-09-16 00:00:00,230.000048724
4-BP-cog-V-A8-1-A,14,181.8,16.3102476765,2,2010-09-16 00:00:00,645.1467605
4-BP-cog-V-D10-1-L,15,194.605,12.341254851,2,2010-09-16 00:00:00,71.1383580513
4-BP-cog-V-A2-1-A,17,220.08,16.8569798757,2,2010-09-17 00:00:00,635.781507676
4-BP-cog-V-A2-1-L,16,207.09,11.9240602946,2,2010-09-17 00:00:00,230.023798208
4-BP-cog-V-A8-1-A,15,194.285,16.3907382292,2,2010-09-17 00:00:00,645.23760906
4-BP-cog-V-D10-1-L,16,207.09,12.3662716849,2,2010-09-17 00:00:00,71.1522652634
4-BP-cog-V-A2-1-A,18,231.995,16.8746887985,3,2010-09-18 00:00:00,635.794986135
4-BP-cog-V-A2-1-L,17,219.005,11.9347405474,2,2010-09-18 00:00:00,230.036545398
4-BP-cog-V-A8-1-A,16,206.2,16.4356067186,2,2010-09-18 00:00:00,645.285331134
4-BP-cog-V-D10-1-L,17,219.005,12.3801542729,2,2010-09-18 00:00:00,71.1600714861
4-BP-cog-V-A2-1-A,19,245.795,16.8863138558,3,2010-09-19 00:00:00,635.80355752
4-BP-cog-V-A2-1-L,18,232.805,11.9417498241,3,2010-09-19 00:00:00,230.044832923
4-BP-cog-V-A8-1-A,17,220.0,16.4651430333,2,2010-09-19 00:00:00,645.315669274
4-BP-cog-V-D10-1-L,18,232.805,12.3892686121,3,2010-09-19 00:00:00,71.1653887456
4-BP-cog-V-A2-1-A,20,259.295,16.892502421,3,2010-09-20 00:00:00,635.807838687
4-BP-cog-V-A2-1-L,19,246.305,11.9454806115,3,2010-09-20 00:00:00,230.049073404
4-BP-cog-V-A8-1-A,18,233.5,16.4808933021,3,2010-09-20 00:00:00,645.330816433
4-BP-cog-V-D10-1-L,19,246.305,12.3941209553,3,2010-09-20 00:00:00,71.1682514078
4-BP-cog-V-A2-1-A,21,272.26,16.8957941829,3,2010-09-21 00:00:00,635.809980049
4-BP-cog-V-A2-1-L,20,259.27,11.9474648917,3,2010-09-21 00:00:00,230.051244562
4-BP-cog-V-A8-1-A,19,246.465,16.4892786059,3,2010-09-21 00:00:00,645.338389778
4-BP-cog-V-D10-1-L,20,259.27,12.3967020664,3,2010-09-21 00:00:00,71.1697911957
4-BP-cog-V-A2-1-A,22,283.84,16.8974906073,3,2010-09-22 00:00:00,635.811016787
4-BP-cog-V-A2-1-L,21,270.85,11.9484874549,3,2010-09-22 00:00:00,230.052318715
4-BP-cog-V-A8-1-A,20,258.045,16.4936020659,3,2010-09-22 00:00:00,645.342055031
4-BP-cog-V-D10-1-L,21,270.85,12.3980322807,3,2010-09-22 00:00:00,71.1705885909
4-BP-cog-V-A2-1-A,23,296.0,16.8985410694,3,2010-09-23 00:00:00,635.811637687
4-BP-cog-V-A2-1-L,22,283.01,11.9491206326,3,2010-09-23 00:00:00,230.052975337
4-BP-cog-V-A8-1-A,21,270.205,16.4962799458,3,2010-09-23 00:00:00,645.344249356
4-BP-cog-V-D10-1-L,22,283.01,12.3988559869,3,2010-09-23 00:00:00,71.1710976214
4-BP-cog-V-A2-1-A,24,307.96,16.8991442173,3,2010-09-24 00:00:00,635.811978355
4-BP-cog-V-A2-1-L,23,294.97,11.9494841815,3,2010-09-24 00:00:00,230.053343262
4-BP-cog-V-A8-1-A,22,282.165,16.4978177569,3,2010-09-24 00:00:00,645.345452864
4-BP-cog-V-D10-1-L,23,294.97,12.3993289406,3,2010-09-24 00:00:00,71.1713958293
4-BP-cog-V-A2-1-A,25,320.765,16.8995165882,3,2010-09-25 00:00:00,635.812181236
4-BP-cog-V-A2-1-L,24,307.775,11.949708627,3,2010-09-25 00:00:00,230.053567139
4-BP-cog-V-A8-1-A,23,294.97,16.4987672576,3,2010-09-25 00:00:00,645.346169328
4-BP-cog-V-B1-1-A,1,24.765,1.22856111157,0,2010-09-25 00:00:00,280.799199652
4-BP-cog-V-B1-1-L,1,24.765,1.06661224647,0,2010-09-25 00:00:00,173.231015187
4-BP-cog-V-D10-1-L,24,307.775,12.3996209335,3,2010-09-25 00:00:00,71.1715857447
4-BP-cog-V-D12-1-A,1,24.765,1.09355828953,0,2010-09-25 00:00:00,306.697261705
4-BP-cog-V-D12-1-L,1,24.765,0.926809538629,0,2010-09-25 00:00:00,28.3005280755
4-BP-cog-V-E15-1-A,1,24.765,1.10975859097,0,2010-09-25 00:00:00,219.236775455
4-BP-cog-V-E15-2-L,1,24.765,1.14219811587,0,2010-09-25 00:00:00,190.918553495
4-BP-cog-V-G15-1-A,1,24.765,2.22601590327,0,2010-09-25 00:00:00,400.418568568
4-BP-cog-V-G15-2-L,1,24.765,1.03900081308,0,2010-09-25 00:00:00,226.477171333
4-BP-cog-V-G9-1-A,1,24.765,1.25425895485,0,2010-09-25 00:00:00,129.311908155
4-BP-cog-V-A2-1-A,26,334.16,16.8997340269,3,2010-09-26 00:00:00,635.812294226
4-BP-cog-V-A2-1-L,25,321.17,11.9498396869,3,2010-09-26 00:00:00,230.053694724
4-BP-cog-V-A8-1-A,24,308.365,16.4993217313,3,2010-09-26 00:00:00,645.346568185
4-BP-cog-V-B1-1-A,2,38.16,2.12618747527,0,2010-09-26 00:00:00,355.808008473
4-BP-cog-V-B1-1-L,2,38.16,1.81933265426,0,2010-09-26 00:00:00,219.624977273
4-BP-cog-V-C11-1-A,1,26.2,1.34801221209,0,2010-09-26 00:00:00,397.564876565
4-BP-cog-V-C11-1-L,1,26.2,1.68089540832,0,2010-09-26 00:00:00,271.153890082
4-BP-cog-V-D10-1-L,25,321.17,12.3997914375,3,2010-09-26 00:00:00,71.1716993888
4-BP-cog-V-D12-1-A,2,38.16,1.88659275273,0,2010-09-26 00:00:00,388.555584001
4-BP-cog-V-D12-1-L,2,38.16,1.58038975188,0,2010-09-26 00:00:00,35.9781976649
4-BP-cog-V-E15-1-A,2,38.16,1.88054221339,0,2010-09-26 00:00:00,277.81555903
4-BP-cog-V-E15-2-L,2,38.16,1.92839539199,0,2010-09-26 00:00:00,241.999895027
4-BP-cog-V-G15-1-A,2,38.16,3.69725605181,0,2010-09-26 00:00:00,507.03287551
4-BP-cog-V-G15-2-L,2,38.16,1.80637766518,0,2010-09-26 00:00:00,287.160145276
4-BP-cog-V-G9-1-A,2,38.16,2.13380335659,0,2010-09-26 00:00:00,164.000225742
4-BP-cog-V-G9-2-A,1,26.2,0.837178274986,0,2010-09-26 00:00:00,132.832550829
4-BP-cog-V-A2-1-A,27,346.905,16.8998493576,3,2010-09-27 00:00:00,635.812350641
4-BP-cog-V-A2-1-L,26,333.915,11.9499092017,3,2010-09-27 00:00:00,230.053759922
4-BP-cog-V-A8-1-A,25,321.11,16.4996158366,3,2010-09-27 00:00:00,645.346767245
4-BP-cog-V-B1-1-A,3,50.905,3.47146116743,0,2010-09-27 00:00:00,405.389040924
4-BP-cog-V-B1-1-L,3,50.905,2.90770288692,0,2010-09-27 00:00:00,250.557958368
4-BP-cog-V-C11-1-A,2,38.945,2.26214590438,0,2010-09-27 00:00:00,491.469661605
4-BP-cog-V-C11-1-L,2,38.945,2.77670867056,0,2010-09-27 00:00:00,335.64734857
4-BP-cog-V-D10-1-L,26,333.915,12.3998818739,3,2010-09-27 00:00:00,71.1717603982
4-BP-cog-V-D12-1-A,3,50.905,3.06581459062,0,2010-09-27 00:00:00,442.518550924
4-BP-cog-V-D12-1-L,3,50.905,2.52471035307,0,2010-09-27 00:00:00,41.437612418
4-BP-cog-V-E15-1-A,3,50.905,2.97736131885,0,2010-09-27 00:00:00,316.567510711
4-BP-cog-V-E15-2-L,3,50.905,3.03723203678,0,2010-09-27 00:00:00,275.944569404
4-BP-cog-V-G15-1-A,3,50.905,5.69293752371,0,2010-09-27 00:00:00,576.790034447
4-BP-cog-V-G15-2-L,3,50.905,2.9697212366,0,2010-09-27 00:00:00,327.690053659
4-BP-cog-V-G9-1-A,3,50.905,3.39743835643,0,2010-09-27 00:00:00,187.263518476
4-BP-cog-V-G9-2-A,2,38.945,1.39878539736,0,2010-09-27 00:00:00,164.363330264
4-BP-cog-V-A2-1-A,28,360.29,16.8999170803,3,2010-09-28 00:00:00,635.812382268
4-BP-cog-V-A2-1-L,27,347.3,11.949950021,3,2010-09-28 00:00:00,230.053797325
4-BP-cog-V-A8-1-A,26,334.495,16.4997885396,3,2010-09-28 00:00:00,645.346878799
4-BP-cog-V-B1-1-A,4,64.29,5.52367034924,0,2010-09-28 00:00:00,438.074051481
4-BP-cog-V-B1-1-L,4,64.29,4.48219264358,0,2010-09-28 00:00:00,271.13833162
4-BP-cog-V-C11-1-A,3,52.33,3.75896292,0,2010-09-28 00:00:00,559.338358304
4-BP-cog-V-C11-1-L,3,52.33,4.4989358736,0,2010-09-28 00:00:00,383.082656791
4-BP-cog-V-D10-1-L,27,347.3,12.3999349786,3,2010-09-28 00:00:00,71.1717971504
4-BP-cog-V-D12-1-A,4,64.29,4.84354221587,0,2010-09-28 00:00:00,477.99056503
4-BP-cog-V-D12-1-L,4,64.29,3.88934555633,0,2010-09-28 00:00:00,45.3328712167
4-BP-cog-V-E15-1-A,4,64.29,4.52817651817,0,2010-09-28 00:00:00,342.135428378
4-BP-cog-V-E15-2-L,4,64.29,4.58548296914,0,2010-09-28 00:00:00,298.448350559
4-BP-cog-V-G15-1-A,4,64.29,8.33463483449,0,2010-09-28 00:00:00,622.281076566
4-BP-cog-V-G15-2-L,4,64.29,4.77575763398,0,2010-09-28 00:00:00,354.705528301
4-BP-cog-V-G9-1-A,4,64.29,5.20870119615,0,2010-09-28 00:00:00,202.837592314
4-BP-cog-V-G9-2-A,3,52.33,2.30789237092,0,2010-09-28 00:00:00,187.431324051
4-BP-cog-V-A2-1-A,29,374.07,16.8999551549,3,2010-09-29 00:00:00,635.812399103
4-BP-cog-V-A2-1-L,28,361.08,11.94997297,3,2010-09-29 00:00:00,230.05381772
4-BP-cog-V-A8-1-A,27,348.275,16.4998856363,3,2010-09-29 00:00:00,645.346938152
4-BP-cog-V-B1-1-A,5,78.07,8.27340753101,0,2010-09-29 00:00:00,457.2402523
4-BP-cog-V-B1-1-L,5,78.07,6.44391193216,0,2010-09-29 00:00:00,283.320650237
4-BP-cog-V-C11-1-A,4,66.11,5.98563107787,0,2010-09-29 00:00:00,601.296803174
4-BP-cog-V-C11-1-L,4,66.11,6.90767254255,0,2010-09-29 00:00:00,412.980747756
4-BP-cog-V-D10-1-L,28,361.08,12.3999648347,3,2010-09-29 00:00:00,71.1718182454
4-BP-cog-V-D12-1-A,5,78.07,7.18625792025,0,2010-09-29 00:00:00,498.73029116
4-BP-cog-V-D12-1-L,5,78.07,5.58717880315,0,2010-09-29 00:00:00,47.8117854621
4-BP-cog-V-E15-1-A,5,78.07,6.4032996212,0,2010-09-29 00:00:00,357.141134735
4-BP-cog-V-E15-2-L,5,78.07,6.42755514952,0,2010-09-29 00:00:00,311.720668323
4-BP-cog-V-G15-1-A,5,78.07,11.2764601405,0,2010-09-29 00:00:00,648.663842087
4-BP-cog-V-G15-2-L,5,78.07,7.25696703658,0,2010-09-29 00:00:00,370.727701029
4-BP-cog-V-G9-1-A,5,78.07,7.43811168975,0,2010-09-29 00:00:00,212.11540345
4-BP-cog-V-G9-2-A,4,66.11,3.63673238583,0,2010-09-29 00:00:00,201.885016584
4-BP-cog-V-A2-1-A,30,388.095,16.8999760102,3,2010-09-30 00:00:00,635.812407791
4-BP-cog-V-A2-1-L,29,375.105,11.9499855404,3,2010-09-30 00:00:00,230.053828508
4-BP-cog-V-A8-1-A,28,362.3,16.4999388213,3,2010-09-30 00:00:00,645.346968766
4-BP-cog-V-B1-1-A,6,92.095,11.3751092156,1,2010-09-30 00:00:00,467.699200934
4-BP-cog-V-B1-1-L,6,92.095,8.47585095995,1,2010-09-30 00:00:00,290.029807184
4-BP-cog-V-C11-1-A,5,80.135,8.86058481665,0,2010-09-30 00:00:00,624.789968129
4-BP-cog-V-C11-1-L,5,80.135,9.77406601221,0,2010-09-30 00:00:00,430.047098477
4-BP-cog-V-D10-1-L,29,375.105,12.3999811884,3,2010-09-30 00:00:00,71.1718300105
4-BP-cog-V-D12-1-A,6,92.095,9.77634232113,1,2010-09-30 00:00:00,510.015685521
4-BP-cog-V-D12-1-L,6,92.095,7.34296153277,1,2010-09-30 00:00:00,49.2775075409
4-BP-cog-V-E15-1-A,6,92.095,8.28180506042,1,2010-09-30 00:00:00,365.336526739
4-BP-cog-V-E15-2-L,6,92.095,8.24088295783,1,2010-09-30 00:00:00,319.004125728
4-BP-cog-V-G15-1-A,6,92.095,13.9791181557,1,2010-09-30 00:00:00,662.906877303
4-BP-cog-V-G15-2-L,6,92.095,10.1436251291,1,2010-09-30 00:00:00,379.568216593
4-BP-cog-V-G9-1-A,6,92.095,9.71597734742,1,2010-09-30 00:00:00,217.2568155
4-BP-cog-V-G9-2-A,5,80.135,5.31206781746,0,2010-09-30 00:00:00,210.086431533
4-BP-cog-V-A2-1-A,31,401.83,16.8999869997,3,2010-10-01 00:00:00,635.812412082
4-BP-cog-V-A2-1-L,30,388.84,11.9499921642,3,2010-10-01 00:00:00,230.053833972
4-BP-cog-V-A8-1-A,29,376.035,16.4999668465,3,2010-10-01 00:00:00,645.346983882
4-BP-cog-V-B1-1-A,7,105.83,14.1754410668,1,2010-10-01 00:00:00,473.035571682
4-BP-cog-V-B1-1-L,7,105.83,10.1648031638,1,2010-10-01 00:00:00,293.48297157
4-BP-cog-V-C11-1-A,6,93.87,11.8630185908,1,2010-10-01 00:00:00,636.890903912
4-BP-cog-V-C11-1-L,6,93.87,12.5092991811,1,2010-10-01 00:00:00,439.00024123
4-BP-cog-V-D10-1-L,30,388.84,12.3999898058,3,2010-10-01 00:00:00,71.1718362942
4-BP-cog-V-D12-1-A,7,105.83,12.0683516632,1,2010-10-01 00:00:00,515.758118685
4-BP-cog-V-D12-1-L,7,105.83,8.80018966119,1,2010-10-01 00:00:00,50.0846994141
