DATE;HOUR;GR;PAR;T;RH;DATETIME
25/11/2001;5;0;0;18.2;72;25/11/2001 05:00
25/11/2001;6;2;12.78;18.3;71;25/11/2001 06:00
25/11/2001;7;67;428.13;22.4;62;25/11/2001 07:00
25/11/2001;8;152;971.28;27.5;52;25/11/2001 08:00
25/11/2001;9;232;1482.48;29.3;43;25/11/2001 09:00
25/11/2001;10;301;1923.39;30;47;25/11/2001 10:00
25/11/2001;11;350;2236.5;30.5;48;25/11/2001 11:00
25/11/2001;12;363;2319.57;30.1;52;25/11/2001 12:00
25/11/2001;13;176;1124.64;28.3;59;25/11/2001 13:00
25/11/2001;14;195;1246.05;28;61;25/11/2001 14:00
25/11/2001;15;222;1418.58;28.1;61;25/11/2001 15:00
25/11/2001;16;121;773.19;27.1;63;25/11/2001 16:00
25/11/2001;17;74;472.86;26.3;68;25/11/2001 17:00
25/11/2001;18;36;230.04;25.3;71;25/11/2001 18:00
25/11/2001;19;6;38.34;24;75;25/11/2001 19:00
25/11/2001;20;0;0;23.1;78;25/11/2001 20:00
25/11/2001;21;0;0;21.8;81;25/11/2001 21:00
25/11/2001;22;0;0;21.7;80;25/11/2001 22:00
25/11/2001;23;0;0;21.3;73;25/11/2001 23:00
25/11/2001;24;0;0;20.5;74;26/11/2001 00:00
26/11/2001;1;0;0;19.9;74;26/11/2001 01:00
26/11/2001;2;0;0;19.8;75;26/11/2001 02:00
26/11/2001;3;0;0;19.2;76;26/11/2001 03:00
26/11/2001;4;0;0;19.1;77;26/11/2001 04:00
26/11/2001;5;0;0;19.2;74;26/11/2001 05:00
26/11/2001;6;2;12.78;19.4;71;26/11/2001 06:00
26/11/2001;7;65;415.35;23.9;63;26/11/2001 07:00
26/11/2001;8;149;952.11;28.4;57;26/11/2001 08:00
26/11/2001;9;124;792.36;27.3;59;26/11/2001 09:00
26/11/2001;10;290;1853.1;27.6;57;26/11/2001 10:00
26/11/2001;11;364;2325.96;28.7;55;26/11/2001 11:00
26/11/2001;12;378;2415.42;28.1;56;26/11/2001 12:00
26/11/2001;13;350;2236.5;27.7;56;26/11/2001 13:00
26/11/2001;14;368;2351.52;29.1;51;26/11/2001 14:00
26/11/2001;15;318;2032.02;28;52;26/11/2001 15:00
26/11/2001;16;246;1571.94;28.3;52;26/11/2001 16:00
26/11/2001;17;164;1047.96;28.3;48;26/11/2001 17:00
26/11/2001;18;62;396.18;25.8;44;26/11/2001 18:00
26/11/2001;19;12;76.68;24.6;48;26/11/2001 19:00
26/11/2001;20;0;0;23.7;57;26/11/2001 20:00
26/11/2001;21;0;0;25;49;26/11/2001 21:00
26/11/2001;22;0;0;21.8;61;26/11/2001 22:00
26/11/2001;23;0;0;19;76;26/11/2001 23:00
26/11/2001;24;0;0;22.1;47;27/11/2001 00:00
27/11/2001;1;0;0;19.4;60;27/11/2001 01:00
27/11/2001;2;0;0;19.4;59;27/11/2001 02:00
27/11/2001;3;0;0;18.9;63;27/11/2001 03:00
27/11/2001;4;0;0;18.3;71;27/11/2001 04:00
27/11/2001;5;0;0;18.2;61;27/11/2001 05:00
27/11/2001;6;4;25.56;19.3;58;27/11/2001 06:00
27/11/2001;7;66;421.74;23.5;54;27/11/2001 07:00
27/11/2001;8;152;971.28;26.1;54;27/11/2001 08:00
27/11/2001;9;238;1520.82;27.2;50;27/11/2001 09:00
27/11/2001;10;322;2057.58;27.7;54;27/11/2001 10:00
27/11/2001;11;354;2262.06;27.9;37;27/11/2001 11:00
27/11/2001;12;358;2287.62;27.5;55;27/11/2001 12:00
27/11/2001;13;386;2466.54;28.2;58;27/11/2001 13:00
27/11/2001;14;346;2210.94;28.5;57;27/11/2001 14:00
27/11/2001;15;316;2019.24;28.3;56;27/11/2001 15:00
27/11/2001;16;242;1546.38;28.6;53;27/11/2001 16:00
27/11/2001;17;158;1009.62;27.6;54;27/11/2001 17:00
27/11/2001;18;72;460.08;27.3;52;27/11/2001 18:00
27/11/2001;19;10;63.9;23.7;64;27/11/2001 19:00
27/11/2001;20;0;0;22.3;69;27/11/2001 20:00
27/11/2001;21;0;0;22;71;27/11/2001 21:00
27/11/2001;22;0;0;21.3;74;27/11/2001 22:00
27/11/2001;23;0;0;20.9;73;27/11/2001 23:00
27/11/2001;24;0;0;20.3;74;28/11/2001 00:00
28/11/2001;1;0;0;20.2;75;28/11/2001 01:00
28/11/2001;2;0;0;20.2;72;28/11/2001 02:00
28/11/2001;3;0;0;19.9;75;28/11/2001 03:00
28/11/2001;4;0;0;19.8;75;28/11/2001 04:00
28/11/2001;5;0;0;19.2;75;28/11/2001 05:00
28/11/2001;6;4;25.56;20.3;71;28/11/2001 06:00
28/11/2001;7;62;396.18;24.9;60;28/11/2001 07:00
28/11/2001;8;152;971.28;26.7;57;28/11/2001 08:00
28/11/2001;9;236;1508.04;26.9;54;28/11/2001 09:00
28/11/2001;10;310;1980.9;27.2;54;28/11/2001 10:00
28/11/2001;11;362;2313.18;27.7;51;28/11/2001 11:00
28/11/2001;12;384;2453.76;27.6;56;28/11/2001 12:00
28/11/2001;13;388;2479.32;28.2;58;28/11/2001 13:00
28/11/2001;14;372;2377.08;27.8;52;28/11/2001 14:00
28/11/2001;15;324;2070.36;28.6;53;28/11/2001 15:00
28/11/2001;16;216;1380.24;25.8;63;28/11/2001 16:00
28/11/2001;17;122;779.58;27.2;60;28/11/2001 17:00
28/11/2001;18;82;523.98;25.3;64;28/11/2001 18:00
28/11/2001;19;12;76.68;23.4;80;28/11/2001 19:00
28/11/2001;20;0;0;23.4;84;28/11/2001 20:00
28/11/2001;21;0;0;21.9;87;28/11/2001 21:00
28/11/2001;22;0;0;21;91;28/11/2001 22:00
28/11/2001;23;0;0;20.4;83;28/11/2001 23:00
28/11/2001;24;0;0;20.1;81;29/11/2001 00:00
29/11/2001;1;0;0;19.8;83;29/11/2001 01:00
29/11/2001;2;0;0;20;82;29/11/2001 02:00
29/11/2001;3;0;0;19.7;79;29/11/2001 03:00
29/11/2001;4;0;0;19.8;77;29/11/2001 04:00
29/11/2001;5;0;0;19.4;78;29/11/2001 05:00
29/11/2001;6;4;25.56;20.1;75;29/11/2001 06:00
29/11/2001;7;64;408.96;25.5;60;29/11/2001 07:00
29/11/2001;8;148;945.72;26.9;57;29/11/2001 08:00
29/11/2001;9;238;1520.82;26.3;65;29/11/2001 09:00
29/11/2001;10;314;2006.46;27.5;60;29/11/2001 10:00
29/11/2001;11;368;2351.52;28.2;56;29/11/2001 11:00
29/11/2001;12;388;2479.32;28.7;60;29/11/2001 12:00
29/11/2001;13;264;1686.96;29;57;29/11/2001 13:00
29/11/2001;14;210;1341.9;26.9;55;29/11/2001 14:00
29/11/2001;15;162;1035.18;27.3;55;29/11/2001 15:00
29/11/2001;16;106;677.34;26.6;54;29/11/2001 16:00
29/11/2001;17;84;536.76;26.4;54;29/11/2001 17:00
29/11/2001;18;34;217.26;25.9;58;29/11/2001 18:00
29/11/2001;19;6;38.34;24.3;65;29/11/2001 19:00
29/11/2001;20;0;0;21.4;76;29/11/2001 20:00
29/11/2001;21;0;0;21.6;75;29/11/2001 21:00
29/11/2001;22;0;0;21.4;74;29/11/2001 22:00
29/11/2001;23;0;0;21.4;72;29/11/2001 23:00
29/11/2001;24;0;0;20.8;71;30/11/2001 00:00
30/11/2001;1;0;0;20.3;72;30/11/2001 01:00
30/11/2001;2;0;0;20.4;72;30/11/2001 02:00
30/11/2001;3;0;0;19.9;73;30/11/2001 03:00
30/11/2001;4;0;0;19.8;73;30/11/2001 04:00
30/11/2001;5;0;0;19.8;71;30/11/2001 05:00
30/11/2001;6;6;38.34;20.6;68;30/11/2001 06:00
30/11/2001;7;64;408.96;26;56;30/11/2001 07:00
30/11/2001;8;150;958.5;27.2;53;30/11/2001 08:00
30/11/2001;9;234;1495.26;27.8;48;30/11/2001 09:00
30/11/2001;10;308;1968.12;28.9;42;30/11/2001 10:00
30/11/2001;11;360;2300.4;30.1;41;30/11/2001 11:00
30/11/2001;12;376;2402.64;29.5;42;30/11/2001 12:00
30/11/2001;13;390;2492.1;29.9;51;30/11/2001 13:00
30/11/2001;14;374;2389.86;29;57;30/11/2001 14:00
30/11/2001;15;142;907.38;27.1;60;30/11/2001 15:00
30/11/2001;16;112;715.68;27.1;60;30/11/2001 16:00
30/11/2001;17;124;792.36;28.1;57;30/11/2001 17:00
30/11/2001;18;78;498.42;26.1;66;30/11/2001 18:00
30/11/2001;19;12;76.68;24.7;75;30/11/2001 19:00
30/11/2001;20;0;0;24.5;78;30/11/2001 20:00
30/11/2001;21;0;0;23.6;82;30/11/2001 21:00
30/11/2001;22;0;0;22.9;87;30/11/2001 22:00
30/11/2001;23;0;0;22.5;89;30/11/2001 23:00
30/11/2001;24;0;0;21.4;84;01/12/2001 00:00
01/12/2001;1;0;0;21.9;74;01/12/2001 01:00
01/12/2001;2;0;0;20.2;77;01/12/2001 02:00
01/12/2001;3;0;0;20.4;74;01/12/2001 03:00
01/12/2001;4;0;0;20.7;74;01/12/2001 04:00
01/12/2001;5;0;0;20.6;70;01/12/2001 05:00
01/12/2001;6;4;25.56;21.2;67;01/12/2001 06:00
01/12/2001;7;64;408.96;25;63;01/12/2001 07:00
01/12/2001;8;148;945.72;26.7;62;01/12/2001 08:00
01/12/2001;9;236;1508.04;27.9;54;01/12/2001 09:00
01/12/2001;10;308;1968.12;28.3;57;01/12/2001 10:00
01/12/2001;11;336;2147.04;28.3;54;01/12/2001 11:00
01/12/2001;12;242;1546.38;27.5;57;01/12/2001 12:00
01/12/2001;13;122;779.58;26.4;59;01/12/2001 13:00
01/12/2001;14;112;715.68;26.9;58;01/12/2001 14:00
01/12/2001;15;166;1060.74;27.8;54;01/12/2001 15:00
01/12/2001;16;188;1201.32;28;50;01/12/2001 16:00
01/12/2001;17;76;485.64;26.5;54;01/12/2001 17:00
01/12/2001;18;42;268.38;25.8;62;01/12/2001 18:00
01/12/2001;19;12;76.68;24.3;69;01/12/2001 19:00
01/12/2001;20;0;0;22.2;77;01/12/2001 20:00
01/12/2001;21;0;0;21.5;76;01/12/2001 21:00
01/12/2001;22;0;0;21.4;73;01/12/2001 22:00
01/12/2001;23;0;0;20.3;76;01/12/2001 23:00
01/12/2001;24;0;0;21.4;78;02/12/2001 00:00
02/12/2001;1;0;0;21.5;77;02/12/2001 01:00
02/12/2001;2;0;0;21;73;02/12/2001 02:00
02/12/2001;3;0;0;21.1;66;02/12/2001 03:00
02/12/2001;4;0;0;20;68;02/12/2001 04:00
02/12/2001;5;0;0;20.1;67;02/12/2001 05:00
02/12/2001;6;4;25.56;20.3;67;02/12/2001 06:00
02/12/2001;7;62;396.18;25.3;56;02/12/2001 07:00
02/12/2001;8;150;958.5;27.2;50;02/12/2001 08:00
02/12/2001;9;234;1495.26;26.6;62;02/12/2001 09:00
02/12/2001;10;300;1917;28.3;56;02/12/2001 10:00
02/12/2001;11;322;2057.58;27.6;58;02/12/2001 11:00
02/12/2001;12;140;894.6;26.3;69;02/12/2001 12:00
02/12/2001;13;154;984.06;26.1;66;02/12/2001 13:00
02/12/2001;14;100;639;26.3;65;02/12/2001 14:00
02/12/2001;15;160;1022.4;26.2;71;02/12/2001 15:00
02/12/2001;16;102;651.78;25.6;68;02/12/2001 16:00
02/12/2001;17;70;447.3;26;68;02/12/2001 17:00
02/12/2001;18;40;255.6;24.8;76;02/12/2001 18:00
02/12/2001;19;8;51.12;24;79;02/12/2001 19:00
02/12/2001;20;0;0;22.3;85;02/12/2001 20:00
02/12/2001;21;0;0;21.4;88;02/12/2001 21:00
02/12/2001;22;0;0;20.5;83;02/12/2001 22:00
02/12/2001;23;0;0;20.9;80;02/12/2001 23:00
02/12/2001;24;0;0;21.2;71;03/12/2001 00:00
03/12/2001;1;0;0;20.6;78;03/12/2001 01:00
03/12/2001;2;0;0;20.3;77;03/12/2001 02:00
03/12/2001;3;0;0;20.3;73;03/12/2001 03:00
03/12/2001;4;0;0;20;74;03/12/2001 04:00
03/12/2001;5;0;0;20.2;71;03/12/2001 05:00
03/12/2001;6;4;25.56;20.8;71;03/12/2001 06:00
03/12/2001;7;62;396.18;25;62;03/12/2001 07:00
03/12/2001;8;146;932.94;27.9;50;03/12/2001 08:00
03/12/2001;9;234;1495.26;28.7;48;03/12/2001 09:00
03/12/2001;10;306;1955.34;28.6;48;03/12/2001 10:00
03/12/2001;11;314;2006.46;27.7;49;03/12/2001 11:00
03/12/2001;12;292;1865.88;29;45;03/12/2001 12:00
03/12/2001;13;368;2351.52;29.9;40;03/12/2001 13:00
03/12/2001;14;376;2402.64;29.3;48;03/12/2001 14:00
03/12/2001;15;306;1955.34;27.4;50;03/12/2001 15:00
03/12/2001;16;138;881.82;27.8;53;03/12/2001 16:00
03/12/2001;17;90;575.1;27.6;53;03/12/2001 17:00
03/12/2001;18;68;434.52;26;62;03/12/2001 18:00
03/12/2001;19;10;63.9;24.6;68;03/12/2001 19:00
03/12/2001;20;0;0;22.6;78;03/12/2001 20:00
03/12/2001;21;0;0;22.2;76;03/12/2001 21:00
03/12/2001;22;0;0;21.7;77;03/12/2001 22:00
03/12/2001;23;0;0;21.7;76;03/12/2001 23:00
03/12/2001;24;0;0;22.1;72;04/12/2001 00:00
04/12/2001;1;0;0;21.4;75;04/12/2001 01:00
04/12/2001;2;0;0;21.3;77;04/12/2001 02:00
04/12/2001;3;0;0;21;73;04/12/2001 03:00
04/12/2001;4;0;0;20.7;73;04/12/2001 04:00
04/12/2001;5;0;0;20.1;78;04/12/2001 05:00
04/12/2001;6;4;25.56;21.4;75;04/12/2001 06:00
04/12/2001;7;58;370.62;25.6;65;04/12/2001 07:00
04/12/2001;8;142;907.38;27.7;60;04/12/2001 08:00
04/12/2001;9;224;1431.36;27.3;60;04/12/2001 09:00
04/12/2001;10;298;1904.22;28.6;59;04/12/2001 10:00
04/12/2001;11;178;1137.42;27.7;56;04/12/2001 11:00
04/12/2001;12;256;1635.84;26.9;61;04/12/2001 12:00
04/12/2001;13;240;1533.6;28.3;63;04/12/2001 13:00
04/12/2001;14;376;2402.64;29.6;57;04/12/2001 14:00
04/12/2001;15;280;1789.2;26.9;65;04/12/2001 15:00
04/12/2001;16;66;421.74;26.5;71;04/12/2001 16:00
04/12/2001;17;154;984.06;27.7;65;04/12/2001 17:00
04/12/2001;18;132;843.48;26.3;70;04/12/2001 18:00
04/12/2001;19;20;127.8;24.9;76;04/12/2001 19:00
04/12/2001;20;0;0;23;84;04/12/2001 20:00
04/12/2001;21;0;0;22.1;89;04/12/2001 21:00
04/12/2001;22;0;0;21.7;83;04/12/2001 22:00
04/12/2001;23;0;0;20.6;79;04/12/2001 23:00
04/12/2001;24;0;0;21.1;76;05/12/2001 00:00
05/12/2001;1;0;0;20.8;71;05/12/2001 01:00
05/12/2001;2;0;0;20.7;69;05/12/2001 02:00
05/12/2001;3;0;0;20.6;65;05/12/2001 03:00
05/12/2001;4;0;0;20.5;67;05/12/2001 04:00
05/12/2001;5;0;0;20.6;76;05/12/2001 05:00
05/12/2001;6;4;25.56;21.2;77;05/12/2001 06:00
05/12/2001;7;58;370.62;25.3;70;05/12/2001 07:00
05/12/2001;8;120;766.8;26.2;70;05/12/2001 08:00
05/12/2001;9;212;1354.68;28.9;56;05/12/2001 09:00
05/12/2001;10;124;792.36;25.5;70;05/12/2001 10:00
05/12/2001;11;232;1482.48;26.9;65;05/12/2001 11:00
05/12/2001;12;188;1201.32;27.7;65;05/12/2001 12:00
05/12/2001;13;392;2504.88;28.5;60;05/12/2001 13:00
05/12/2001;14;328;2095.92;28.2;60;05/12/2001 14:00
05/12/2001;15;296;1891.44;27.6;63;05/12/2001 15:00
05/12/2001;16;176;1124.64;27.8;66;05/12/2001 16:00
05/12/2001;17;160;1022.4;27.4;67;05/12/2001 17:00
05/12/2001;18;80;511.2;25.7;72;05/12/2001 18:00
05/12/2001;19;14;89.46;24;80;05/12/2001 19:00
05/12/2001;20;0;0;23.3;84;05/12/2001 20:00
05/12/2001;21;0;0;22.1;89;05/12/2001 21:00
05/12/2001;22;0;0;21.7;86;05/12/2001 22:00
05/12/2001;23;0;0;21.3;76;05/12/2001 23:00
05/12/2001;24;0;0;21.6;83;06/12/2001 00:00
06/12/2001;1;0;0;20.6;86;06/12/2001 01:00
06/12/2001;2;0;0;20.6;86;06/12/2001 02:00
06/12/2001;3;0;0;21.7;73;06/12/2001 03:00
06/12/2001;4;0;0;20.8;79;06/12/2001 04:00
06/12/2001;5;0;0;20.3;76;06/12/2001 05:00
06/12/2001;6;4;25.56;20.8;76;06/12/2001 06:00
06/12/2001;7;58;370.62;25.6;64;06/12/2001 07:00
06/12/2001;8;146;932.94;27.2;60;06/12/2001 08:00
06/12/2001;9;228;1456.92;27.9;62;06/12/2001 09:00
06/12/2001;10;284;1814.76;28.2;66;06/12/2001 10:00
06/12/2001;11;370;2364.3;27.3;62;06/12/2001 11:00
06/12/2001;12;332;2121.48;28.4;58;06/12/2001 12:00
06/12/2001;13;340;2172.6;28.1;54;06/12/2001 13:00
06/12/2001;14;328;2095.92;27.2;56;06/12/2001 14:00
06/12/2001;15;262;1674.18;27.5;59;06/12/2001 15:00
06/12/2001;16;152;971.28;26.7;66;06/12/2001 16:00
06/12/2001;17;112;715.68;28;60;06/12/2001 17:00
06/12/2001;18;96;613.44;26.4;65;06/12/2001 18:00
06/12/2001;19;18;115.02;24.4;74;06/12/2001 19:00
06/12/2001;20;0;0;22.4;78;06/12/2001 20:00
06/12/2001;21;0;0;21.9;79;06/12/2001 21:00
06/12/2001;22;0;0;21.9;77;06/12/2001 22:00
06/12/2001;23;0;0;21.4;77;06/12/2001 23:00
06/12/2001;24;0;0;20.9;78;07/12/2001 00:00
07/12/2001;1;0;0;20.8;75;07/12/2001 01:00
07/12/2001;2;0;0;20.9;74;07/12/2001 02:00
07/12/2001;3;0;0;20.8;72;07/12/2001 03:00
07/12/2001;4;0;0;20.4;72;07/12/2001 04:00
07/12/2001;5;0;0;20.3;71;07/12/2001 05:00
07/12/2001;6;6;38.34;20.8;69;07/12/2001 06:00
07/12/2001;7;44;281.16;23.1;66;07/12/2001 07:00
07/12/2001;8;120;766.8;26.5;57;07/12/2001 08:00
07/12/2001;9;224;1431.36;27.3;56;07/12/2001 09:00
07/12/2001;10;294;1878.66;27.7;57;07/12/2001 10:00
07/12/2001;11;346;2210.94;27.1;60;07/12/2001 11:00
07/12/2001;12;376;2402.64;27.4;65;07/12/2001 12:00
07/12/2001;13;396;2530.44;27.9;59;07/12/2001 13:00
07/12/2001;14;278;1776.42;26.3;65;07/12/2001 14:00
07/12/2001;15;124;792.36;26;68;07/12/2001 15:00
07/12/2001;16;44;281.16;25.4;70;07/12/2001 16:00
07/12/2001;17;26;166.14;24.6;73;07/12/2001 17:00
07/12/2001;18;8;51.12;23.4;80;07/12/2001 18:00
07/12/2001;19;2;12.78;23.3;82;07/12/2001 19:00
07/12/2001;20;0;0;23.2;83;07/12/2001 20:00
07/12/2001;21;0;0;22.7;85;07/12/2001 21:00
07/12/2001;22;0;0;22.9;84;07/12/2001 22:00
07/12/2001;23;0;0;22.9;84;07/12/2001 23:00
07/12/2001;24;0;0;22.5;84;08/12/2001 00:00
08/12/2001;1;0;0;21.7;85;08/12/2001 01:00
08/12/2001;2;0;0;21.2;82;08/12/2001 02:00
08/12/2001;3;0;0;21;82;08/12/2001 03:00
08/12/2001;4;0;0;20.8;83;08/12/2001 04:00
08/12/2001;5;0;0;20.9;85;08/12/2001 05:00
08/12/2001;6;4;25.56;21.2;84;08/12/2001 06:00
08/12/2001;7;32;204.48;23.6;79;08/12/2001 07:00
08/12/2001;8;120;766.8;26.8;62;08/12/2001 08:00
08/12/2001;9;222;1418.58;27.4;63;08/12/2001 09:00
08/12/2001;10;266;1699.74;27.1;66;08/12/2001 10:00
08/12/2001;11;264;1686.96;26.3;68;08/12/2001 11:00
08/12/2001;12;182;1162.98;27.1;64;08/12/2001 12:00
08/12/2001;13;64;408.96;26;70;08/12/2001 13:00
08/12/2001;14;52;332.28;25.7;70;08/12/2001 14:00
08/12/2001;15;72;460.08;26.1;70;08/12/2001 15:00
08/12/2001;16;68;434.52;25.8;72;08/12/2001 16:00
08/12/2001;17;84;536.76;25.7;74;08/12/2001 17:00
08/12/2001;18;28;178.92;24.9;79;08/12/2001 18:00
08/12/2001;19;4;25.56;24.5;81;08/12/2001 19:00
08/12/2001;20;0;0;24.2;82;08/12/2001 20:00
08/12/2001;21;0;0;21.8;95;08/12/2001 21:00
08/12/2001;22;0;0;21.6;99;08/12/2001 22:00
08/12/2001;23;0;0;21.3;101;08/12/2001 23:00
08/12/2001;24;0;0;21.6;101;09/12/2001 00:00
09/12/2001;1;0;0;21.8;100;09/12/2001 01:00
09/12/2001;2;0;0;21.8;100;09/12/2001 02:00
09/12/2001;3;0;0;21.6;100;09/12/2001 03:00
09/12/2001;4;0;0;20.5;100;09/12/2001 04:00
09/12/2001;5;0;0;20.3;100;09/12/2001 05:00
09/12/2001;6;4;25.56;20.5;96;09/12/2001 06:00
09/12/2001;7;60;383.4;24.6;83;09/12/2001 07:00
09/12/2001;8;154;984.06;27;70;09/12/2001 08:00
09/12/2001;9;114;728.46;25.6;73;09/12/2001 09:00
09/12/2001;10;258;1648.62;27.2;69;09/12/2001 10:00
09/12/2001;11;324;2070.36;28.1;62;09/12/2001 11:00
09/12/2001;12;196;1252.44;27.7;65;09/12/2001 12:00
09/12/2001;13;142;907.38;27;66;09/12/2001 13:00
09/12/2001;14;212;1354.68;26.7;68;09/12/2001 14:00
09/12/2001;15;176;1124.64;27.6;67;09/12/2001 15:00
09/12/2001;16;228;1456.92;26.8;69;09/12/2001 16:00
09/12/2001;17;140;894.6;26.6;69;09/12/2001 17:00
09/12/2001;18;110;702.9;26.6;68;09/12/2001 18:00
09/12/2001;19;18;115.02;24.7;76;09/12/2001 19:00
09/12/2001;20;0;0;22.6;87;09/12/2001 20:00
09/12/2001;21;0;0;22.1;84;09/12/2001 21:00
09/12/2001;22;0;0;21.7;81;09/12/2001 22:00
09/12/2001;23;0;0;21.3;81;09/12/2001 23:00
09/12/2001;24;0;0;21.1;79;10/12/2001 00:00
10/12/2001;1;0;0;21.2;77;10/12/2001 01:00
10/12/2001;2;0;0;21;77;10/12/2001 02:00
10/12/2001;3;0;0;20.9;76;10/12/2001 03:00
10/12/2001;4;0;0;20.8;74;10/12/2001 04:00
10/12/2001;5;0;0;20.9;71;10/12/2001 05:00
10/12/2001;6;6;38.34;21.5;69;10/12/2001 06:00
10/12/2001;7;64;408.96;25.6;64;10/12/2001 07:00
10/12/2001;8;148;945.72;28.1;61;10/12/2001 08:00
10/12/2001;9;230;1469.7;27.8;60;10/12/2001 09:00
10/12/2001;10;294;1878.66;28.6;63;10/12/2001 10:00
10/12/2001;11;370;2364.3;29.4;64;10/12/2001 11:00
10/12/2001;12;296;1891.44;27.7;66;10/12/2001 12:00
10/12/2001;13;154;984.06;26.6;70;10/12/2001 13:00
10/12/2001;14;142;907.38;27;66;10/12/2001 14:00
10/12/2001;15;118;754.02;27.2;66;10/12/2001 15:00
10/12/2001;16;172;1099.08;27.3;66;10/12/2001 16:00
10/12/2001;17;154;984.06;27;74;10/12/2001 17:00
10/12/2001;18;86;549.54;25.4;81;10/12/2001 18:00
10/12/2001;19;18;115.02;23.2;92;10/12/2001 19:00
10/12/2001;20;0;0;22.9;98;10/12/2001 20:00
10/12/2001;21;0;0;22.7;100;10/12/2001 21:00
10/12/2001;22;0;0;22.4;99;10/12/2001 22:00
10/12/2001;23;0;0;21.3;97;10/12/2001 23:00
10/12/2001;24;0;0;22.6;96;11/12/2001 00:00
11/12/2001;1;0;0;21.3;90;11/12/2001 01:00
11/12/2001;2;0;0;20.5;94;11/12/2001 02:00
11/12/2001;3;0;0;20.3;93;11/12/2001 03:00
11/12/2001;4;0;0;20.6;93;11/12/2001 04:00
11/12/2001;5;0;0;19.3;95;11/12/2001 05:00
11/12/2001;6;2;12.78;20.7;92;11/12/2001 06:00
11/12/2001;7;62;396.18;25.1;77;11/12/2001 07:00
11/12/2001;8;148;945.72;27;65;11/12/2001 08:00
11/12/2001;9;236;1508.04;27.3;66;11/12/2001 09:00
11/12/2001;10;310;1980.9;28.9;59;11/12/2001 10:00
11/12/2001;11;364;2325.96;27.9;63;11/12/2001 11:00
11/12/2001;12;390;2492.1;29.4;57;11/12/2001 12:00
11/12/2001;13;398;2543.22;29.9;57;11/12/2001 13:00
11/12/2001;14;330;2108.7;29.9;61;11/12/2001 14:00
11/12/2001;15;306;1955.34;29.8;52;11/12/2001 15:00
11/12/2001;16;254;1623.06;28.7;57;11/12/2001 16:00
11/12/2001;17;174;1111.86;28.6;53;11/12/2001 17:00
11/12/2001;18;82;523.98;27.5;58;11/12/2001 18:00
11/12/2001;19;18;115.02;25.2;74;11/12/2001 19:00
11/12/2001;20;0;0;23;79;11/12/2001 20:00
11/12/2001;21;0;0;22.5;79;11/12/2001 21:00
11/12/2001;22;0;0;22;81;11/12/2001 22:00
11/12/2001;23;0;0;21.3;78;11/12/2001 23:00
11/12/2001;24;0;0;21.7;79;12/12/2001 00:00
12/12/2001;1;0;0;21.4;80;12/12/2001 01:00
12/12/2001;2;0;0;22.1;80;12/12/2001 02:00
12/12/2001;3;0;0;22.4;79;12/12/2001 03:00
12/12/2001;4;0;0;21.6;84;12/12/2001 04:00
12/12/2001;5;0;0;21.4;81;12/12/2001 05:00
12/12/2001;6;2;12.78;21.5;81;12/12/2001 06:00
12/12/2001;7;58;370.62;26.3;68;12/12/2001 07:00
12/12/2001;8;144;920.16;27.6;62;12/12/2001 08:00
12/12/2001;9;226;1444.14;27.7;61;12/12/2001 09:00
12/12/2001;10;292;1865.88;29.1;57;12/12/2001 10:00
12/12/2001;11;356;2274.84;29.6;52;12/12/2001 11:00
12/12/2001;12;278;1776.42;28.7;60;12/12/2001 12:00
12/12/2001;13;400;2556;30.4;58;12/12/2001 13:00
12/12/2001;14;390;2492.1;30.1;57;12/12/2001 14:00
12/12/2001;15;324;2070.36;28.9;62;12/12/2001 15:00
12/12/2001;16;204;1303.56;27.8;74;12/12/2001 16:00
12/12/2001;17;174;1111.86;27.5;70;12/12/2001 17:00
12/12/2001;18;74;472.86;26;78;12/12/2001 18:00
12/12/2001;19;14;89.46;25.3;81;12/12/2001 19:00
12/12/2001;20;0;0;25.4;81;12/12/2001 20:00
12/12/2001;21;0;0;23.9;85;12/12/2001 21:00
12/12/2001;22;0;0;22.5;90;12/12/2001 22:00
12/12/2001;23;0;0;22.1;84;12/12/2001 23:00
12/12/2001;24;0;0;22.2;80;13/12/2001 00:00
13/12/2001;1;0;0;21.9;82;13/12/2001 01:00
13/12/2001;2;0;0;21.4;80;13/12/2001 02:00
13/12/2001;3;0;0;22.1;76;13/12/2001 03:00
13/12/2001;4;0;0;21.7;76;13/12/2001 04:00
13/12/2001;5;0;0;21.4;76;13/12/2001 05:00
13/12/2001;6;2;12.78;21.4;75;13/12/2001 06:00
13/12/2001;7;60;383.4;26.3;65;13/12/2001 07:00
13/12/2001;8;146;932.94;28.8;51;13/12/2001 08:00
13/12/2001;9;226;1444.14;30.6;44;13/12/2001 09:00
13/12/2001;10;298;1904.22;29.1;56;13/12/2001 10:00
13/12/2001;11;358;2287.62;29.7;50;13/12/2001 11:00
13/12/2001;12;382;2440.98;30.2;54;13/12/2001 12:00
13/12/2001;13;386;2466.54;30.3;56;13/12/2001 13:00
13/12/2001;14;346;2210.94;28.9;58;13/12/2001 14:00
13/12/2001;15;320;2044.8;28.9;62;13/12/2001 15:00
13/12/2001;16;240;1533.6;28.4;61;13/12/2001 16:00
13/12/2001;17;186;1188.54;27.9;65;13/12/2001 17:00
13/12/2001;18;76;485.64;26.6;74;13/12/2001 18:00
