"Flowering_Week","Nb_Inflorescences","Position_Ancestor_A","Nature_Ancestor_F","1","3","4","5","6","7","8","9","10"
"9","5","0","2",0.0186179462423093,0.0447434943778912,0.0508209765259001,0.172130383326412,0.323569721509657,0.231663205223332,0.107133241447117,0.0334269306339766,0.0178941007134059
"1","1","1","2",0.0562248616448777,0.118986372908035,0.112934516655472,0.269335766867393,0.273292862301538,0.11265764281198,0.0396327110344864,0.0111666340253259,0.00576863175089182
"3","1","1","2",0.00284911487649831,0.00723658474578432,0.00895837402998061,0.0379342854349741,0.133602638772938,0.253828878997376,0.29132402621246,0.156346539721645,0.107919557208344
"4","1","1","2",0.019038090050983,0.0456866101538437,0.0517784132290076,0.174479630491126,0.324297429148166,0.229274874301385,0.105220027449404,0.0327261723908008,0.0174987527852832
"5","1","1","2",0.00600222177002961,0.015075999767901,0.0183334805717719,0.0738218367573464,0.219033140929346,0.29605065149903,0.22641376955671,0.0911256916011428,0.0541432075467229
"6","1","1","2",0.0032291775676238,0.00819086600958328,0.0101177854790144,0.0425769840713152,0.146597171664363,0.264886609218931,0.283823230693711,0.144168588372641,0.0964095869228175
"7","1","1","2",0.0014871542039935,0.00379561137564266,0.00473546035294607,0.0205151214679848,0.0787825147336581,0.184942203041965,0.297781443868046,0.219594284274492,0.188366206681273
"8","1","1","2",0.0010452961579718,0.00267207108659792,0.0033421991934994,0.0145889267594731,0.0577348703013837,0.147183518061444,0.278282092751441,0.246842649165636,0.248308376522552
"9","1","1","2",0.00270451479122193,0.00687283658621086,0.00851509871074225,0.0361435300816532,0.128417807260885,0.248900032387412,0.293900632507123,0.161493635736078,0.113051911938674
"1","2","1","2",0.0555582233160711,0.117834785843807,0.112168317421979,0.268801310782804,0.274628176828793,0.11376318911276,0.0400991122216634,0.0113053402488179,0.00584154422330496
"3","2","1","2",0.00281344734373871,0.0071468962237528,0.00884914527465366,0.0374938309410292,0.132336434568936,0.252652994006329,0.291977505240859,0.157587877119839,0.109141869280864
"4","2","1","2",0.0188035775339952,0.0451605350678178,0.0512449095476323,0.173174160054125,0.323902163233438,0.230603910822062,0.106279729796437,0.0331137281753661,0.017717285769126
"5","2","1","2",0.00592731572402294,0.0148917961636492,0.0181170753420042,0.0730349753017744,0.217498520878932,0.295892512833066,0.227793202243147,0.0920507492364397,0.054793852276965
"6","2","1","2",0.00318876731687751,0.00808952447879293,0.00999490054075074,0.042087714519415,0.145257631730323,0.26383019049675,0.28465737388626,0.145378111176598,0.0975157858542318
"7","2","1","2",0.00146851169063293,0.00374827933229794,0.00467690910957802,0.0202678891211504,0.0779302486427438,0.183549440629194,0.297343341352188,0.220710084679052,0.190305295443162
"8","2","1","2",0.00103218691705988,0.00263868332129869,0.00330068733623056,0.0144109688801949,0.0570824451559777,0.145895719842611,0.277330028175144,0.247635334946353,0.25067394542513
"9","2","1","2",0.00267065263142179,0.00678760062762838,0.00841112058058592,0.0357222104103243,0.127183671868896,0.247682069126806,0.294473735276562,0.16274403533821,0.114324904139566
"1","3","1","2",0.190184308195485,0.265576888336407,0.158985465592162,0.217643582860457,0.118476660326711,0.0341508984100265,0.0106312117600621,0.0028813207489794,0.00146966376970858
"3","3","1","2",0.0111381568910538,0.027474993736668,0.0324774745674511,0.121276515389761,0.289010588482663,0.277846726958045,0.157268839810798,0.0537324892853553,0.0297742148782034
"4","3","1","2",0.0710694734493915,0.143266893081186,0.127695204014302,0.275976011379261,0.245092231396786,0.09229327780714,0.0313701137586975,0.00873912461693072,0.00449767049630501
"5","3","1","2",0.0232508218734346,0.0549897794005455,0.0609813492506563,0.19560945606733,0.327514261279637,0.207174261955493,0.0891484060656828,0.0270187186613811,0.0143129454458396
"6","3","1","2",0.0126099678477724,0.03094566272761,0.0362893324767235,0.132792269797878,0.300129184710835,0.268665870169963,0.144184370763244,0.0480308469329045,0.0263524945730693
"7","3","1","2",0.00583698503208708,0.0146695308500887,0.0178557074038894,0.072082079989625,0.215621670403966,0.295670068431364,0.229473444996872,0.0931910657593016,0.055599447132806
"8","3","1","2",0.00410803765444529,0.0103876909571749,0.0127675923531009,0.0529673304467817,0.173457264882675,0.282229323791316,0.264852527131952,0.121913141818308,0.0773170909642458
"9","3","1","2",0.0105773285862152,0.0261429450384173,0.0309975214785997,0.116664764518159,0.283971196684851,0.281193940041962,0.162860254716319,0.0562713741759374,0.0313206747595395
"1","5","1","2",0.280442858195553,0.301104317139817,0.144340276685506,0.165907679135846,0.0780089808935249,0.0211139497291487,0.0064556126209393,0.0017402288907471,0.000886096708917594
"3","5","1","2",0.0183495403343585,0.0441395220726874,0.050205447606177,0.170604715048087,0.323057539694385,0.233206130260097,0.108390951208838,0.033890185833547,0.0181559679418226
"4","5","1","2",0.112662481096206,0.198983568187091,0.151494235725197,0.265482635081088,0.184138297897755,0.0598747705241222,0.0193456994782758,0.00530328579714945,0.00271502621311581
"5","5","1","2",0.0380031425919043,0.0854694851508094,0.088142002589672,0.243539631383088,0.309849631211992,0.152072260702605,0.0576025815180398,0.0166473353617843,0.00867392949010481
"6","5","1","2",0.0207542731862774,0.049510023420876,0.0556135352880205,0.183601535785427,0.326423200542029,0.219865867032143,0.0980448282983207,0.0301393774094143,0.016047359037492
"7","5","1","2",0.00964962532254036,0.0239278452028297,0.0285155282028448,0.10875011884188,0.274504755641043,0.286392492602769,0.172967600307277,0.0610323006516145,0.0342597332272011
"8","5","1","2",0.00679907617023026,0.0170295074634179,0.0206170858811615,0.0820096523573217,0.234206700794253,0.296452978400275,0.212511391469099,0.0823074723473131,0.0480661351169278
"9","5","1","2",0.017432005547655,0.0420661810405232,0.0480782261513158,0.165238864064282,0.321007819942284,0.23857908415677,0.112913610221836,0.0355733414922905,0.0191108673830431
