"is_loaded","burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"0","9","1","1","0",8.72082756283661e-08
"1","9","1","1","0",1.91514768618356e-07
"0","10","1","1","0",0.20418743906196
"1","10","1","1","0",0.360392845982504
"0","11","1","1","0",0.116831246681605
"1","11","1","1","0",0.225112088707705
"0","12","1","1","0",0.590714127164527
"1","12","1","1","0",0.760164962574363
"0","1","0","0","1",0.745422191788927
"1","1","0","0","1",0.865414632947247
"0","2","0","0","1",0.727818279568671
"1","2","0","0","1",0.854488418592426
"0","3","0","0","1",0.812691061610688
"1","3","0","0","1",0.905017146918044
"0","4","0","0","1",0.795265496302662
"1","4","0","0","1",0.895071814007244
"0","5","0","0","1",0.0572640641784525
"1","5","0","0","1",0.117694390028099
"0","9","0","0","1",1.6424392005277e-07
"1","9","0","0","1",3.60689776526087e-07
"0","10","0","0","1",0.32579369650745
"1","10","0","0","1",0.514844135559806
"0","11","0","0","1",0.1994505048128
"1","11","0","0","1",0.353642451817876
"0","12","0","0","1",0.731053035987665
"1","12","0","0","1",0.85651454270605
"0","1","1","0","1",0.548073979048631
"1","1","1","0","1",0.727020421801048
"0","2","1","0","1",0.525510082844494
"1","2","1","0","1",0.708641400879298
"0","3","1","0","1",0.642478820785982
"1","3","1","0","1",0.797832973540298
"0","4","1","0","1",0.616686954491768
"1","4","1","0","1",0.779400350008397
"0","5","1","0","1",0.0245409410877885
"1","5","1","0","1",0.0523566330135628
"0","9","1","0","1",6.80267001464165e-08
"1","9","1","0","1",1.49390845575546e-07
"0","10","1","0","1",0.1667658081882
"1","10","1","0","1",0.305326880125724
"0","11","1","0","1",0.0935377141233826
"1","11","1","0","1",0.184745834630304
"0","12","1","0","1",0.529595202424835
"1","12","1","0","1",0.712013886039215
"0","1","0","1","1",0.711165305785947
"1","1","0","1","1",0.843923577647329
"0","2","0","1","1",0.692170786089196
"1","2","0","1","1",0.83159214956172
"0","3","0","1","1",0.784873754376598
"1","3","0","1","1",0.889039130421052
"0","4","0","1","1",0.765606698546739
"1","4","0","1","1",0.877646973866452
"0","5","0","1","1",0.0485955723927213
"1","5","0","1","1",0.100856764371115
"0","9","0","1","1",1.38111149945605e-07
"1","9","0","1","1",3.03300611375342e-07
"0","10","0","1","1",0.288934264834123
"1","10","0","1","1",0.471555775643988
"0","11","0","1","1",0.173212846885217
"1","11","0","1","1",0.31510484957098
"0","12","0","1","1",0.695652039511525
"1","12","0","1","1",0.833875103154506
"0","1","1","1","1",0.504899320463852
"1","1","1","1","1",0.69131275245146
"0","2","1","1","1",0.482216289198233
"1","2","1","1","1",0.671615524673391
"0","3","1","1","1",0.601769950588648
"1","3","1","1","1",0.768437813505476
"0","4","1","1","1",0.574984061443653
"1","4","1","1","1",0.748171032976339
"0","5","1","1","1",0.0207171375269745
"1","5","1","1","1",0.044396031949338
"0","9","1","1","1",5.72030041500182e-08
"1","9","1","1","1",1.25621340615809e-07
"0","10","1","1","1",0.144054114236175
"1","10","1","1","1",0.269856188670185
"0","11","1","1","1",0.0798432585735432
"1","11","1","1","1",0.160055823555398
"0","12","1","1","1",0.48630979246972
"1","12","1","1","1",0.675220163559762
"0","6","0","0","0",0
"1","6","0","0","0",0
"0","7","0","0","0",0
"1","7","0","0","0",0
"0","8","0","0","0",0
"1","8","0","0","0",0
"0","6","1","0","0",0
"1","6","1","0","0",0
"0","7","1","0","0",0
"1","7","1","0","0",0
"0","8","1","0","0",0
"1","8","1","0","0",0
"0","6","0","1","0",0
"1","6","0","1","0",0
"0","7","0","1","0",0
"1","7","0","1","0",0
"0","8","0","1","0",0
"1","8","0","1","0",0
"0","6","1","1","0",0
"1","6","1","1","0",0
"0","7","1","1","0",0
"1","7","1","1","0",0
"0","8","1","1","0",0
"1","8","1","1","0",0
"0","6","0","0","1",0
"1","6","0","0","1",0
"0","7","0","0","1",0
"1","7","0","0","1",0
"0","8","0","0","1",0
"1","8","0","0","1",0
"0","6","1","0","1",0
"1","6","1","0","1",0
"0","7","1","0","1",0
"1","7","1","0","1",0
"0","8","1","0","1",0
"1","8","1","0","1",0
"0","6","0","1","1",0
"1","6","0","1","1",0
"0","7","0","1","1",0
"1","7","0","1","1",0
"0","8","0","1","1",0
"1","8","0","1","1",0
"0","6","1","1","1",0
"1","6","1","1","1",0
"0","7","1","1","1",0
"1","7","1","1","1",0
"0","8","1","1","1",0
"1","8","1","1","1",0
